ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,23.169,DAL,@,CLE,W 28-10,,,,,,,,,,,,,
2,2008,2008-09-15,2,23.177,DAL,,PHI,W 41-37,,0,0,,0,0,0,0.0,1,0,0,0,0
3,2008,2008-09-21,3,23.183,DAL,@,GNB,W 27-16,,0,0,,0,0,0,0.0,3,0,0,0,0
4,2008,2008-09-28,4,23.190,DAL,,WAS,L 24-26,,,,,,,,,,,,,
5,2008,2008-10-05,5,23.197,DAL,,CIN,W 31-22,,0,0,,0,0,0,0.0,1,0,0,0,0
6,2008,2008-10-12,6,23.204,DAL,@,ARI,L 24-30,,0,0,,0,0,0,0.0,1,0,0,0,0
7,2008,2008-10-19,7,23.211,DAL,@,STL,L 14-34,*,0,0,,0,0,0,0.0,6,0,0,0,0
8,2008,2008-10-26,8,23.218,DAL,,TAM,W 13-9,*,0,0,,0,0,0,0.0,4,0,0,0,0
9,2008,2008-11-02,9,23.225,DAL,@,NYG,L 14-35,*,0,0,,0,1,6,0.0,2,0,1,23,1
10,2008,2008-11-16,10,23.239,DAL,@,WAS,W 14-10,,0,0,,0,0,0,0.0,1,0,0,0,0
11,2008,2008-11-23,11,23.246,DAL,,SFO,W 35-22,,,,,,,,,,,,,
12,2008,2008-12-14,14,23.267,DAL,,NYG,W 20-8,,,,,,,,,,,,,
13,2008,2008-12-20,15,23.273,DAL,,BAL,L 24-33,,,,,,,,,,,,,
14,2008,2008-12-28,16,23.281,DAL,@,PHI,L 6-44,,0,0,,0,0,0,0.0,0,0,0,0,0
15,2009,2009-09-13,1,24.175,DAL,@,TAM,W 34-21,*,0,0,,0,0,0,0.0,2,0,0,0,0
16,2009,2009-09-20,2,24.182,DAL,,NYG,L 31-33,,0,0,,0,0,0,0.0,4,0,0,0,0
