ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1989,1989-09-10,1,22.103,IND,,SFO,L 24-30,,,,,
2,1989,1989-09-17,2,22.110,IND,@,RAM,L 17-31,,,,,
3,1989,1989-09-24,3,22.117,IND,,ATL,W 13-9,,,,,
4,1989,1989-10-01,4,22.124,IND,@,NYJ,W 17-10,,,,,
5,1989,1989-10-08,5,22.131,IND,,BUF,W 37-14,,,,,
6,1989,1989-10-15,6,22.138,IND,@,DEN,L 3-14,,,,,
7,1989,1989-10-22,7,22.145,IND,@,CIN,W 23-12,,,,,
8,1989,1989-10-29,8,22.152,IND,,NWE,L 20-23,,,,,
9,1989,1989-11-05,9,22.159,IND,@,MIA,L 13-19,,,,,
10,1989,1989-11-12,10,22.166,IND,@,BUF,L 7-30,,,,,
11,1989,1989-11-19,11,22.173,IND,,NYJ,W 27-10,,,,,
12,1989,1989-11-26,12,22.180,IND,,SDG,W 10-6,,,,,
13,1989,1989-12-03,13,22.187,IND,@,NWE,L 16-22,,,,,
14,1989,1989-12-10,14,22.194,IND,,CLE,W 23-17,,,,,
15,1989,1989-12-17,15,22.201,IND,,MIA,W 42-13,,,,,
16,1989,1989-12-24,16,22.208,IND,@,NOR,L 6-41,,,,,
17,1990,1990-09-16,2,23.109,IND,,NWE,L 14-16,,,,,
18,1990,1990-09-23,3,23.116,IND,@,HOU,L 10-24,,,,,
19,1990,1990-09-30,4,23.123,IND,@,PHI,W 24-23,,,,,
20,1990,1990-10-07,5,23.130,IND,,KAN,W 23-19,,,,,
21,1990,1990-10-21,6,23.144,IND,,DEN,L 17-27,,,,,
22,1990,1990-10-28,7,23.151,IND,,MIA,L 7-27,,,,,
23,1990,1990-11-05,8,23.159,IND,,NYG,L 7-24,,,,,
24,1990,1990-11-11,9,23.165,IND,@,NWE,W 13-10,,,,,
25,1990,1990-11-18,10,23.172,IND,,NYJ,W 17-14,,,,,
26,1991,1991-09-01,1,24.094,SDG,@,PIT,L 20-26,0,0,,0,
27,1991,1991-09-08,2,24.101,SDG,@,SFO,L 14-34,0,0,,0,
28,1991,1991-09-15,3,24.108,SDG,,ATL,L 10-13,0,0,,0,
29,1991,1991-09-22,4,24.115,SDG,@,DEN,L 19-27,0,0,,0,
30,1991,1991-09-29,5,24.122,SDG,,KAN,L 13-14,0,0,,0,
31,1991,1991-10-06,6,24.129,SDG,@,RAI,W 21-13,0,0,,0,
32,1991,1991-10-13,7,24.136,SDG,@,RAM,L 24-30,0,0,,0,
33,1991,1991-10-20,8,24.143,SDG,,CLE,L 24-30,0,0,,0,
34,1991,1991-10-27,9,24.150,SDG,@,SEA,L 9-20,0,0,,0,
35,1991,1991-11-10,10,24.164,SDG,,SEA,W 17-14,0,0,,0,
36,1991,1991-11-17,11,24.171,SDG,,NOR,W 24-21,0,0,,0,
37,1991,1991-11-24,12,24.178,SDG,@,NYJ,L 3-24,1,2,2.00,0,0.0
38,1991,1991-12-01,13,24.185,SDG,,RAI,L 7-9,0,0,,0,
39,1991,1991-12-08,14,24.192,SDG,@,KAN,L 17-20,0,0,,0,
40,1991,1991-12-15,15,24.199,SDG,,MIA,W 38-30,0,0,,0,1.0
41,1991,1991-12-22,16,24.206,SDG,,DEN,L 14-17,0,0,,0,
