ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2016,2016-11-06,8,22.216,NOR,@,SFO,W 41-23,,0.0,1,0,0,0,0
2,2016,2016-11-13,9,22.223,NOR,,DEN,L 23-25,,1.0,2,0,0,0,0
3,2016,2016-11-17,10,22.227,NOR,@,CAR,L 20-23,,0.0,0,5,0,0,0
4,2016,2016-11-27,11,22.237,NOR,,LAR,W 49-21,,1.0,2,0,0,0,0
5,2016,2016-12-04,12,22.244,NOR,,DET,L 13-28,,1.0,3,0,0,0,0
6,2016,2016-12-11,13,22.251,NOR,@,TAM,L 11-16,,0.0,1,0,0,0,0
7,2016,2016-12-18,14,22.258,NOR,@,ARI,W 48-41,,0.0,2,0,0,0,0
8,2016,2016-12-24,15,22.264,NOR,,TAM,W 31-24,,1.0,4,0,0,0,0
9,2016,2017-01-01,16,22.272,NOR,@,ATL,L 32-38,,0.0,0,0,0,0,0
10,2017,2017-09-11,1,23.160,NOR,@,MIN,L 19-29,*,0.0,1,1,0,0,0
11,2017,2017-09-17,2,23.166,NOR,,NWE,L 20-36,*,0.0,0,0,0,0,0
12,2017,2017-09-24,3,23.173,NOR,@,CAR,W 34-13,*,0.0,0,0,0,0,0
13,2017,2017-10-01,4,23.180,NOR,@,MIA,W 20-0,*,0.0,0,0,0,0,0
14,2017,2017-10-15,5,23.194,NOR,,DET,W 52-38,*,0.0,0,2,0,0,0
15,2017,2017-10-22,6,23.201,NOR,@,GNB,W 26-17,*,0.0,2,1,0,0,0
16,2017,2017-10-29,7,23.208,NOR,,CHI,W 20-12,*,0.0,0,1,0,0,0
17,2017,2017-11-05,8,23.215,NOR,,TAM,W 30-10,*,0.0,0,0,0,0,0
18,2017,2017-11-12,9,23.222,NOR,@,BUF,W 47-10,*,1.0,2,0,1,27,0
19,2017,2017-11-19,10,23.229,NOR,,WAS,W 34-31,*,0.0,1,1,0,0,0
20,2017,2017-11-26,11,23.236,NOR,@,LAR,L 20-26,*,0.0,1,0,0,0,0
21,2017,2017-12-03,12,23.243,NOR,,CAR,W 31-21,*,0.0,2,0,0,0,0
22,2017,2017-12-07,13,23.247,NOR,@,ATL,L 17-20,*,0.0,2,2,0,0,0
23,2017,2017-12-17,14,23.257,NOR,,NYJ,W 31-19,*,0.0,2,1,0,0,0
24,2017,2017-12-24,15,23.264,NOR,,ATL,W 23-13,*,1.0,2,1,0,0,0
25,2017,2017-12-31,16,23.271,NOR,@,TAM,L 24-31,*,0.0,1,0,0,0,0
26,2018,2018-09-09,1,24.158,NOR,,TAM,L 40-48,*,0.0,1,2,0,0,0
27,2018,2018-09-16,2,24.165,NOR,,CLE,W 21-18,*,1.0,2,4,0,0,0
28,2018,2018-09-23,3,24.172,NOR,@,ATL,W 43-37,*,0.0,3,0,0,0,0
