ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1987,1987-09-13,1,23.224,IND,,CIN,L 21-23,,,
2,1987,1987-09-20,2,23.231,IND,,MIA,L 10-23,,,
3,1987,1987-10-25,6,23.266,IND,,NWE,W 30-16,,,
4,1987,1987-11-01,7,23.273,IND,@,NYJ,W 19-14,1,18,0
5,1987,1987-11-08,8,23.280,IND,,SDG,L 13-16,,,
6,1987,1987-11-15,9,23.287,IND,@,MIA,W 40-21,1,68,0
7,1987,1987-11-22,10,23.294,IND,@,NWE,L 0-24,,,
8,1987,1987-11-29,11,23.301,IND,,HOU,W 51-27,,,
9,1987,1987-12-27,15,23.329,IND,,TAM,W 24-6,,,
10,1988,1988-09-04,1,24.216,IND,,HOU,L 14-17,,,
11,1988,1988-09-11,2,24.223,IND,,CHI,L 13-17,,,
12,1988,1988-09-19,3,24.231,IND,@,CLE,L 17-23,,,
13,1988,1988-09-25,4,24.237,IND,,MIA,W 15-13,,,
14,1988,1988-10-02,5,24.244,IND,@,NWE,L 17-21,,,
15,1988,1988-10-09,6,24.251,IND,@,BUF,L 23-34,,,
16,1988,1988-10-16,7,24.258,IND,,TAM,W 35-31,,,
17,1988,1988-10-23,8,24.265,IND,@,SDG,W 16-0,,,
18,1988,1988-10-31,9,24.273,IND,,DEN,W 55-23,,,
19,1988,1988-11-06,10,24.279,IND,,NYJ,W 38-14,,,
20,1988,1988-11-13,11,24.286,IND,@,GNB,W 20-13,,,
21,1988,1988-11-20,12,24.293,IND,@,MIN,L 3-12,,,
22,1988,1988-11-27,13,24.300,IND,,NWE,W 24-21,,,
