ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2003,2003-09-08,1,25.359,TAM,@,PHI,W 17-0,,
2,2003,2003-12-14,14,26.091,TAM,,HOU,W 16-3,,1.0
3,2003,2003-12-20,15,26.097,TAM,,ATL,L 28-30,,
4,2003,2003-12-28,16,26.105,TAM,@,TEN,L 13-33,,
5,2004,2004-10-17,6,27.033,ATL,,SDG,W 21-20,,
6,2004,2004-10-24,7,27.040,ATL,@,KAN,L 10-56,,
7,2004,2004-10-31,8,27.047,ATL,@,DEN,W 41-28,,
8,2004,2004-11-14,9,27.061,CAR,@,SFO,W 37-27,,
9,2004,2004-11-21,10,27.068,CAR,,ARI,W 35-10,,
10,2006,2006-10-22,7,29.038,DET,@,NYJ,L 24-31,,
11,2006,2006-11-05,8,29.052,DET,,ATL,W 30-14,,
12,2006,2006-11-12,9,29.059,DET,,SFO,L 13-19,,
13,2006,2006-11-23,11,29.070,DET,,MIA,L 10-27,,
14,2006,2006-12-03,12,29.080,DET,@,NWE,L 21-28,,
15,2006,2006-12-17,14,29.094,DET,@,GNB,L 9-17,,
16,2006,2006-12-24,15,29.101,DET,,CHI,L 21-26,,
17,2006,2006-12-31,16,29.108,DET,@,DAL,W 39-31,,
