ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2007,2007-10-28,8,25.211,MIA,,NYG,L 10-13,,1,1,7,7.00,0,100.0%,7.00
2,2007,2007-11-11,9,25.225,MIA,,BUF,L 10-13,,,0,0,,0,0.0%,
3,2007,2007-11-18,10,25.232,MIA,@,PHI,L 7-17,,2,0,0,,0,0.0%,0.00
4,2007,2007-11-26,11,25.240,MIA,@,PIT,L 0-3,,,0,0,,0,0.0%,
5,2007,2007-12-02,12,25.246,MIA,,NYJ,L 13-40,,,0,0,,0,0.0%,
6,2007,2007-12-09,13,25.253,MIA,@,BUF,L 17-38,,,0,0,,0,0.0%,
7,2007,2007-12-16,14,25.260,MIA,,BAL,W 22-16,,,0,0,,0,0.0%,
8,2007,2007-12-23,15,25.267,MIA,@,NWE,L 7-28,,0,0,0,,0,0.0%,
9,2007,2007-12-30,16,25.274,MIA,,CIN,L 25-38,,0,0,0,,0,0.0%,
