ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
17,1987,1987-11-15,9,25.053,PHI,,NYG,L 17-20,15,59,3.93,0,3,27,9.00,0,0,0,,0,0,0,,0,,,,0,0
18,1987,1987-11-22,10,25.060,PHI,,STL,L 19-31,8,10,1.25,0,5,29,5.80,0,0,0,,0,0,0,,0,,,,0,0
19,1987,1987-11-29,11,25.067,PHI,@,NWE,W 34-31,24,123,5.13,1,3,46,15.33,0,0,0,,0,0,0,,0,,,,1,6
20,1987,1987-12-06,12,25.074,PHI,@,NYG,L 20-23,11,39,3.55,0,6,16,2.67,0,0,0,,0,0,0,,0,,,,0,0
21,1987,1987-12-13,13,25.081,PHI,,MIA,L 10-28,7,42,6.00,0,2,3,1.50,0,0,0,,0,0,0,,0,,,,0,0
22,1987,1987-12-20,14,25.088,PHI,@,NYJ,W 38-27,12,30,2.50,1,2,26,13.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,6
23,1987,1987-12-27,15,25.095,PHI,,BUF,W 17-7,15,48,3.20,1,5,46,9.20,1,0,0,,0,0,0,,0,,,,2,12
24,1988,1988-09-04,1,25.347,PHI,@,TAM,W 41-14,7,23,3.29,1,1,5,5.00,0,0,0,,0,0,0,,,,,,1,6
25,1988,1988-09-11,2,25.354,PHI,,CIN,L 24-28,16,50,3.13,2,3,29,9.67,0,0,0,,0,0,0,,,,,,2,12
26,1988,1988-09-18,3,25.361,PHI,@,WAS,L 10-17,6,8,1.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
27,1988,1988-09-25,4,26.002,PHI,@,MIN,L 21-23,8,31,3.88,0,3,33,11.00,0,0,0,,0,0,0,,,,,,0,0
28,1988,1988-10-02,5,26.009,PHI,,HOU,W 32-23,11,41,3.73,0,3,35,11.67,0,0,0,,0,0,0,,,,,,0,0
29,1988,1988-10-10,6,26.017,PHI,,NYG,W 24-13,15,85,5.67,0,4,21,5.25,0,0,0,,0,0,0,,,,,,0,0
30,1988,1988-10-16,7,26.023,PHI,@,CLE,L 3-19,11,37,3.36,0,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0
31,1988,1988-10-23,8,26.030,PHI,,DAL,W 24-23,5,13,2.60,1,5,37,7.40,1,0,0,,0,0,0,,,,,,2,12
32,1988,1988-10-30,9,26.037,PHI,,ATL,L 24-27,17,78,4.59,0,3,16,5.33,0,0,0,,0,0,0,,,,,,0,0
33,1988,1988-11-06,10,26.044,PHI,,RAM,W 30-24,17,46,2.71,0,5,45,9.00,0,0,0,,0,0,0,,,,,,0,0
34,1988,1988-11-13,11,26.051,PHI,@,PIT,W 27-26,4,21,5.25,0,2,7,3.50,0,0,0,,0,0,0,,,,,,0,0
35,1988,1988-11-27,13,26.065,PHI,,PHO,W 31-21,7,27,3.86,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
36,1988,1988-12-04,14,26.072,PHI,,WAS,L 19-20,5,11,2.20,0,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0
37,1988,1988-12-10,15,26.078,PHI,@,PHO,W 23-17,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
38,1988,1988-12-18,16,26.086,PHI,@,DAL,W 23-7,8,24,3.00,0,3,11,3.67,0,0,0,,0,0,0,,,,,,0,0
39,1989,1989-09-10,1,26.352,PHI,,SEA,W 31-7,10,30,3.00,1,1,5,5.00,0,0,0,,0,0,0,,,,,,1,6
40,1989,1989-09-17,2,26.359,PHI,@,WAS,W 42-37,9,24,2.67,1,3,25,8.33,0,0,0,,0,0,0,,,,,,1,6
41,1989,1989-10-02,4,27.009,PHI,@,CHI,L 13-27,8,20,2.50,0,1,15,15.00,0,0,0,,0,0,0,,,,,,0,0
42,1989,1989-10-08,5,27.015,PHI,,NYG,W 21-19,12,68,5.67,1,1,2,2.00,0,0,0,,0,0,0,,,,,,1,6
43,1989,1989-10-15,6,27.022,PHI,@,PHO,W 17-5,19,52,2.74,0,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0
44,1989,1989-10-22,7,27.029,PHI,,RAI,W 10-7,15,61,4.07,0,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0
45,1989,1989-10-29,8,27.036,PHI,@,DEN,W 28-24,8,38,4.75,0,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0
46,1989,1989-11-12,10,27.050,PHI,,WAS,L 3-10,7,11,1.57,0,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0
47,1989,1989-11-19,11,27.057,PHI,,MIN,W 10-9,8,28,3.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
48,1989,1989-11-23,12,27.061,PHI,@,DAL,W 27-0,11,44,4.00,0,2,11,5.50,0,0,0,,0,0,0,,,,,,0,0
49,1989,1989-12-03,13,27.071,PHI,@,NYG,W 24-17,22,68,3.09,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
50,1989,1989-12-10,14,27.078,PHI,,DAL,W 20-10,17,49,2.88,0,2,6,3.00,0,0,0,,0,0,0,,,,,,0,0
51,1989,1989-12-18,15,27.086,PHI,@,NOR,L 20-30,9,7,0.78,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
52,1989,1989-12-24,16,27.092,PHI,,PHO,W 31-14,17,82,4.82,0,5,48,9.60,0,0,0,,0,0,0,,,,,,0,0
53,1990,1990-09-09,1,27.351,PHI,@,NYG,L 20-27,13,50,3.85,0,3,26,8.67,1,0,0,,0,0,0,,,,,,1,6
54,1990,1990-09-16,2,27.358,PHI,,PHO,L 21-23,6,9,1.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
55,1990,1990-09-23,3,28.000,PHI,@,RAM,W 27-21,24,103,4.29,0,4,49,12.25,0,0,0,,0,0,0,,,,,,0,0
56,1990,1990-09-30,4,28.007,PHI,,IND,L 23-24,13,43,3.31,0,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0
57,1990,1990-10-15,5,28.022,PHI,,MIN,W 32-24,17,38,2.24,1,1,1,1.00,0,0,0,,0,0,0,,,,,,1,6
58,1990,1990-10-21,6,28.028,PHI,@,WAS,L 7-13,3,8,2.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
59,1990,1990-10-28,7,28.035,PHI,@,DAL,W 21-20,9,34,3.78,0,2,15,7.50,1,0,0,,0,0,0,,,,,,1,6
60,1990,1990-11-12,9,28.050,PHI,,WAS,W 28-14,0,0,,0,0,0,,0,,,,,,,,,,,,0,
61,1990,1990-11-18,10,28.056,PHI,@,ATL,W 24-23,0,0,,0,0,0,,0,,,,,,,,,,,,0,
62,1990,1990-11-25,11,28.063,PHI,,NYG,W 31-13,8,28,3.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
63,1990,1990-12-02,12,28.070,PHI,@,BUF,L 23-30,7,18,2.57,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
64,1990,1990-12-09,13,28.077,PHI,@,MIA,L 20-23,2,4,2.00,0,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0
65,1990,1990-12-16,14,28.084,PHI,,GNB,W 31-0,9,19,2.11,0,1,8,8.00,1,0,0,,0,0,0,,,,,,1,6
66,1990,1990-12-23,15,28.091,PHI,,DAL,W 17-3,9,37,4.11,0,3,18,6.00,0,0,0,,0,0,0,,,,,,0,0
67,1990,1990-12-29,16,28.097,PHI,@,PHO,W 23-21,12,61,5.08,0,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0
