ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1987,1987-10-04,3,25.051,BUF,,IND,L 6-47,3,28,9.33,0,2,28,14.00,0,1,7,7.00,0,0,0
2,1987,1987-10-11,4,25.058,BUF,@,NWE,L 7-14,1,13,13.00,1,3,60,20.00,0,3,25,8.33,0,1,6
3,1987,1987-10-18,5,25.065,BUF,,NYG,W 6-3,0,0,,0,2,33,16.50,0,4,51,12.75,0,0,0
