ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1965,1965-09-26,3,22.272,HOU,@,OAK,L 17-21,1,15,15.00,0,0,0,0
2,1965,1965-11-14,9,22.321,HOU,,DEN,L 21-31,0,0,,0,1,0,0
3,1970,1970-09-20,1,27.266,HOU,@,PIT,W 19-7,,,,,,,
4,1970,1970-09-27,2,27.273,HOU,,MIA,L 10-20,,,,,,,
5,1970,1970-10-04,3,27.280,HOU,@,CIN,W 20-13,,,,,,,
6,1970,1970-10-11,4,27.287,HOU,,BAL,L 20-24,,,,,,,
7,1970,1970-10-18,5,27.294,HOU,,PIT,L 3-7,,,,,,,
8,1970,1970-10-25,6,27.301,HOU,@,SDG,T 31-31,,,,,,,
9,1970,1970-11-01,7,27.308,HOU,@,STL,L 0-44,,,,,,,
10,1970,1970-11-08,8,27.315,HOU,@,KAN,L 9-24,,,,,,,
11,1970,1970-11-15,9,27.322,HOU,,SFO,L 20-30,,,,,,,
12,1970,1970-11-22,10,27.329,HOU,@,CLE,L 14-28,,,,,,,
13,1970,1970-11-29,11,27.336,HOU,,DEN,W 31-21,,,,,,,
14,1970,1970-12-07,12,27.344,HOU,,CLE,L 10-21,,,,,,,
15,1970,1970-12-13,13,27.350,HOU,,CIN,L 20-30,,,,,,,
16,1970,1970-12-20,14,27.357,HOU,@,DAL,L 10-52,,,,,,,
17,1971,1971-09-19,1,28.265,PIT,@,CHI,L 15-17,,,,,,,
18,1971,1971-12-12,13,28.349,PIT,@,CIN,W 21-13,,,,,,,
19,1971,1971-12-19,14,28.356,PIT,,RAM,L 14-23,,,,,,,
20,1972,1972-09-17,1,29.264,DEN,,HOU,W 30-17,,,,,,,
21,1972,1972-10-08,4,29.285,DEN,@,CIN,L 10-21,,,,,,,
22,1972,1972-10-15,5,29.292,DEN,,MIN,L 20-23,,,,,,,
23,1972,1972-10-22,6,29.299,DEN,@,OAK,W 30-23,,,,,,,
24,1972,1972-10-29,7,29.306,DEN,,CLE,L 20-27,,,,,,,
25,1972,1972-11-05,8,29.313,DEN,@,NYG,L 17-29,,,,,,,
26,1972,1972-11-12,9,29.320,DEN,@,RAM,W 16-10,,,,,,,
27,1972,1972-11-19,10,29.327,DEN,,OAK,L 20-37,,,,,,,
28,1972,1972-11-26,11,29.334,DEN,@,ATL,L 20-23,,,,,,,
29,1972,1972-12-03,12,29.341,DEN,@,KAN,L 21-24,,,,,,,
30,1972,1972-12-10,13,29.348,DEN,,SDG,W 38-13,,,,,,,
31,1972,1972-12-17,14,29.355,DEN,,NWE,W 45-21,,,,,,,
32,1973,1973-09-16,1,30.262,DEN,,CIN,W 28-10,,,,,,,
