ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1991,1991-09-01,1,23.187,MIA,@,BUF,L 31-35,,,,,,,
2,1991,1991-09-08,2,23.194,MIA,,IND,W 17-6,,,,,,,
3,1991,1991-09-15,3,23.201,MIA,@,DET,L 13-17,,,,,,,
4,1991,1991-09-22,4,23.208,MIA,,GNB,W 16-13,,,,,,,
5,1991,1991-09-29,5,23.215,MIA,@,NYJ,L 23-41,,,,,,,
6,1991,1991-10-06,6,23.222,MIA,@,NWE,W 20-10,,,,,,,
7,1991,1991-10-13,7,23.229,MIA,@,KAN,L 7-42,,,,,,,
8,1991,1991-10-20,8,23.236,MIA,,HOU,L 13-17,,,,,,,
9,1991,1991-11-03,9,23.250,MIA,@,IND,W 10-6,,,,,,,
10,1991,1991-11-10,10,23.257,MIA,,NWE,W 30-20,,,,,,,
11,1991,1991-11-18,11,23.265,MIA,,BUF,L 27-41,,,,,,,
12,1991,1991-11-24,12,23.271,MIA,@,CHI,W 16-13,,,,,,,
13,1991,1991-12-01,13,23.278,MIA,,TAM,W 33-14,,,,,,,
14,1991,1991-12-09,14,23.286,MIA,,CIN,W 37-13,,,,,,,
15,1991,1991-12-15,15,23.292,MIA,@,SDG,L 30-38,,,,,,,
16,1991,1991-12-22,16,23.299,MIA,,NYJ,L 20-23,,,,,,,
17,1992,1992-09-14,1,24.201,MIA,@,CLE,W 27-23,,,,,,,
18,1992,1992-09-20,2,24.207,MIA,,RAM,W 26-10,,,,,,,
19,1992,1992-09-27,3,24.214,MIA,@,SEA,W 19-17,,,,,,,
20,1992,1992-10-04,4,24.221,MIA,@,BUF,W 37-10,,,,,,,
21,1993,1993-09-05,1,25.191,MIA,@,IND,W 24-20,,,,,,,
22,1993,1993-09-12,2,25.198,MIA,,NYJ,L 14-24,,,,,,,
23,1993,1993-10-10,5,25.226,MIA,@,CLE,W 24-14,0,0,,0,1,0,0
24,1993,1993-10-24,6,25.240,MIA,,IND,W 41-27,0,0,,0,1,0,0
25,1993,1993-10-31,7,25.247,MIA,,KAN,W 30-10,,,,,,,
