ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1987,1987-09-13,1,21.337,SEA,@,DEN,L 17-40,,,,,
2,1987,1987-09-20,2,21.344,SEA,,KAN,W 43-14,,,,,
3,1987,1987-10-25,6,22.014,SEA,@,RAI,W 35-13,,,,,
4,1987,1987-11-01,7,22.021,SEA,,MIN,W 28-17,,,,,
5,1987,1987-11-09,8,22.029,SEA,@,NYJ,L 14-30,,,,,
6,1987,1987-11-15,9,22.035,SEA,,GNB,W 24-13,,,,,
7,1987,1987-11-22,10,22.042,SEA,,SDG,W 34-3,,,,,
8,1987,1987-11-30,11,22.050,SEA,,RAI,L 14-37,,,,,
9,1987,1987-12-06,12,22.056,SEA,@,PIT,L 9-13,,,,,
10,1987,1987-12-13,13,22.063,SEA,,DEN,W 28-21,,,,,
11,1987,1987-12-20,14,22.070,SEA,@,CHI,W 34-21,,,,,
12,1987,1987-12-27,15,22.077,SEA,@,KAN,L 20-41,,,,,
13,1988,1988-09-04,1,22.329,SEA,@,DEN,W 21-14,,,,,
14,1988,1988-09-11,2,22.336,SEA,,KAN,W 31-10,0,0,,0,1.0
15,1988,1988-09-18,3,22.343,SEA,@,SDG,L 6-17,0,0,,0,1.0
16,1988,1988-09-25,4,22.350,SEA,,SFO,L 7-38,,,,,
17,1988,1988-10-02,5,22.357,SEA,@,ATL,W 31-20,,,,,
18,1988,1988-10-09,6,22.364,SEA,@,CLE,W 16-10,,,,,
19,1988,1988-10-16,7,23.005,SEA,,NOR,L 19-20,,,,,
20,1988,1988-10-23,8,23.012,SEA,@,RAM,L 10-31,,,,,
21,1988,1988-10-30,9,23.019,SEA,,SDG,W 17-14,,,,,
22,1988,1988-11-06,10,23.026,SEA,,BUF,L 3-13,,,,,
23,1988,1988-11-13,11,23.033,SEA,,HOU,W 27-24,,,,,
24,1988,1988-11-20,12,23.040,SEA,@,KAN,L 24-27,,,,,
25,1988,1988-11-28,13,23.048,SEA,,RAI,W 35-27,0,0,,0,1.0
26,1988,1988-12-04,14,23.054,SEA,@,NWE,L 7-13,,,,,
27,1988,1988-12-11,15,23.061,SEA,,DEN,W 42-14,0,0,,0,1.0
28,1988,1988-12-18,16,23.068,SEA,@,RAI,W 43-37,0,0,,0,1.0
29,1989,1989-09-10,1,23.334,SEA,@,PHI,L 7-31,0,0,,0,
30,1989,1989-09-17,2,23.341,SEA,,PHO,L 24-34,0,0,,0,
31,1989,1989-09-24,3,23.348,SEA,@,NWE,W 24-3,0,0,,0,
32,1989,1989-10-01,4,23.355,SEA,@,RAI,W 24-20,0,0,,0,
33,1989,1989-10-08,5,23.362,SEA,,KAN,L 16-20,0,0,,0,
34,1989,1989-10-15,6,24.004,SEA,@,SDG,W 17-16,0,0,,0,
35,1989,1989-10-22,7,24.011,SEA,,DEN,L 21-24,0,0,,0,
36,1989,1989-10-29,8,24.018,SEA,,SDG,W 10-7,0,0,,0,
37,1989,1989-11-05,9,24.025,SEA,@,KAN,L 10-20,0,0,,0,
38,1989,1989-11-12,10,24.032,SEA,,CLE,L 7-17,0,0,,0,
39,1989,1989-11-19,11,24.039,SEA,@,NYG,L 3-15,0,0,,0,1.0
40,1989,1989-11-26,12,24.046,SEA,@,DEN,L 14-41,1,13,13.00,0,1.0
41,1989,1989-12-04,13,24.054,SEA,,BUF,W 17-16,0,0,,0,
42,1989,1989-12-10,14,24.060,SEA,@,CIN,W 24-17,0,0,,0,
43,1989,1989-12-17,15,24.067,SEA,,RAI,W 23-17,0,0,,0,1.0
44,1989,1989-12-23,16,24.073,SEA,,WAS,L 0-29,0,0,,0,
45,1990,1990-09-09,1,24.333,SEA,@,CHI,L 0-17,,,,,
46,1990,1990-09-16,2,24.340,SEA,,RAI,L 13-17,,,,,
47,1990,1990-09-23,3,24.347,SEA,@,DEN,L 31-34,,,,,
48,1990,1990-10-01,4,24.355,SEA,,CIN,W 31-16,,,,,
49,1990,1990-10-07,5,24.361,SEA,@,NWE,W 33-20,,,,,
50,1990,1990-10-14,6,25.003,SEA,@,RAI,L 17-24,,,,,
51,1990,1990-10-21,7,25.010,SEA,,KAN,W 19-7,,,,,
52,1990,1990-11-04,8,25.024,SEA,,SDG,L 14-31,,,,,
53,1990,1990-11-11,9,25.031,SEA,@,KAN,W 17-16,,,,,
54,1990,1990-11-18,10,25.038,SEA,,MIN,L 21-24,,,,,
55,1990,1990-11-25,11,25.045,SEA,@,SDG,W 13-10,,,,,
56,1990,1990-12-02,12,25.052,SEA,,HOU,W 13-10,,,,,
57,1990,1990-12-09,13,25.059,SEA,@,GNB,W 20-14,0,0,,0,2.0
58,1990,1990-12-16,14,25.066,SEA,@,MIA,L 17-24,,,,,
59,1990,1990-12-23,15,25.073,SEA,,DEN,W 17-12,0,0,,0,1.0
60,1990,1990-12-30,16,25.080,SEA,,DET,W 30-10,,,,,
61,1991,1991-09-01,1,25.325,SEA,@,NOR,L 24-27,,,,,
62,1991,1991-09-15,3,25.339,SEA,@,DEN,L 10-16,,,,,
63,1991,1991-09-22,4,25.346,SEA,@,KAN,L 13-20,,,,,
64,1991,1991-09-29,5,25.353,SEA,,IND,W 31-3,,,,,
65,1991,1991-10-06,6,25.360,SEA,@,CIN,W 13-7,,,,,
66,1991,1991-10-13,7,26.002,SEA,,RAI,L 20-23,,,,,
67,1991,1991-10-20,8,26.009,SEA,@,PIT,W 27-7,,,,,
68,1991,1991-10-27,9,26.016,SEA,,SDG,W 20-9,0,0,,0,1.0
69,1991,1991-11-10,10,26.030,SEA,@,SDG,L 14-17,,,,,
70,1991,1991-11-17,11,26.037,SEA,@,RAI,L 7-31,,,,,
71,1991,1991-11-24,12,26.044,SEA,,DEN,W 13-10,,,,,
72,1991,1991-12-08,14,26.058,SEA,,SFO,L 22-24,,,,,
73,1991,1991-12-15,15,26.065,SEA,@,ATL,L 13-26,0,0,,0,1.0
74,1991,1991-12-22,16,26.072,SEA,,RAM,W 23-9,,,,,
75,1992,1992-09-06,1,26.331,SEA,,CIN,L 3-21,,,,,
76,1992,1992-09-13,2,26.338,SEA,@,KAN,L 7-26,,,,,
77,1992,1992-09-20,3,26.345,SEA,@,NWE,W 10-6,0,0,,0,1.0
78,1992,1992-09-27,4,26.352,SEA,,MIA,L 17-19,,,,,
79,1992,1992-10-04,5,26.359,SEA,@,SDG,L 6-17,,,,,
80,1992,1992-10-11,6,27.000,SEA,@,DAL,L 0-27,,,,,
81,1992,1992-10-18,7,27.007,SEA,,RAI,L 0-19,,,,,
82,1992,1992-10-25,8,27.014,SEA,@,NYG,L 10-23,,,,,
83,1992,1992-11-15,10,27.035,SEA,@,RAI,L 3-20,,,,,
84,1992,1992-11-22,11,27.042,SEA,,KAN,L 14-24,,,,,
85,1992,1992-11-30,12,27.050,SEA,,DEN,W 16-13,,,,,
86,1992,1992-12-06,13,27.056,SEA,@,PIT,L 14-20,,,,,
87,1992,1992-12-13,14,27.063,SEA,,PHI,L 17-20,0,0,,0,1.0
88,1992,1992-12-20,15,27.070,SEA,@,DEN,L 6-10,0,0,,0,1.0
89,1992,1992-12-27,16,27.077,SEA,,SDG,L 14-31,,,,,
90,1993,1993-09-05,1,27.329,RAM,@,GNB,L 6-36,,,,,
91,1993,1993-09-12,2,27.336,RAM,,PIT,W 27-0,,,,,
92,1993,1993-09-19,3,27.343,RAM,@,NYG,L 10-20,,,,,
93,1993,1993-09-26,4,27.350,RAM,@,HOU,W 28-13,,,,,
94,1993,1993-10-03,5,27.357,RAM,,NOR,L 6-37,,,,,
95,1993,1993-10-31,8,28.020,RAM,@,SFO,L 17-40,,,,,
96,1993,1993-11-14,9,28.034,RAM,,ATL,L 0-13,,,,,
97,1993,1993-11-21,10,28.041,RAM,,WAS,W 10-6,,,,,
98,1993,1993-11-28,11,28.048,RAM,,SFO,L 10-35,,,,,
99,1993,1993-12-05,12,28.055,RAM,@,PHO,L 10-38,,,,,
100,1993,1993-12-12,13,28.062,RAM,@,NOR,W 23-20,,,,,
101,1993,1993-12-19,14,28.069,RAM,@,CIN,L 3-15,,,,,
102,1993,1993-12-26,15,28.076,RAM,,CLE,L 14-42,0,0,,0,1.0
103,1993,1994-01-02,16,28.083,RAM,,CHI,W 20-6,,,,,
104,1994,1994-09-04,1,28.328,WAS,,SEA,L 7-28,0,0,,0,1.0
105,1994,1994-09-11,2,28.335,WAS,@,NOR,W 38-24,,,,,
106,1994,1994-09-18,3,28.342,WAS,@,NYG,L 23-31,,,,,
107,1994,1994-09-25,4,28.349,WAS,,ATL,L 20-27,0,0,,0,1.0
108,1994,1994-10-02,5,28.356,WAS,,DAL,L 7-34,,,,,
