ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2013,2013-11-24,11,22.314,IND,@,ARI,L 11-40,,1,1,4,4.00,0,100.0%,4.00
2,2015,2015-10-25,6,24.284,STL,,CLE,W 24-6,,0,0,0,,0,0.0%,
3,2015,2015-11-08,8,24.298,STL,@,MIN,L 18-21,,0,0,0,,0,0.0%,
