ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2006,2006-11-26,11,24.334,PHI,@,IND,L 21-45,,,,
2,2006,2006-12-04,12,24.342,PHI,,CAR,W 27-24,,,,
3,2006,2006-12-10,13,24.348,PHI,@,WAS,W 21-19,,,,
4,2006,2006-12-17,14,24.355,PHI,@,NYG,W 36-22,,,,
5,2006,2006-12-25,15,24.363,PHI,@,DAL,W 23-7,,,,
6,2006,2006-12-31,16,25.004,PHI,,ATL,W 24-17,,,,
7,2007,2007-12-02,12,25.340,NYG,@,CHI,W 21-16,,,,
8,2007,2007-12-09,13,25.347,NYG,@,PHI,W 16-13,,,,
9,2007,2007-12-16,14,25.354,NYG,,WAS,L 10-22,,,,
10,2007,2007-12-23,15,25.361,NYG,@,BUF,W 38-21,,,,
11,2008,2008-09-07,1,26.255,PHI,,STL,W 38-3,,,,
12,2008,2008-09-15,2,26.263,PHI,@,DAL,L 37-41,,0.0,0,1
13,2008,2008-09-21,3,26.269,PHI,,PIT,W 15-6,,0.0,0,0
14,2008,2008-09-28,4,26.276,PHI,@,CHI,L 20-24,,0.0,0,0
15,2008,2008-10-05,5,26.283,PHI,,WAS,L 17-23,,0.0,0,0
16,2008,2008-10-12,6,26.290,PHI,@,SFO,W 40-26,,0.0,0,0
17,2008,2008-10-26,7,26.304,PHI,,ATL,W 27-14,,0.0,0,0
18,2008,2008-11-02,8,26.311,PHI,@,SEA,W 26-7,,0.0,0,0
19,2008,2008-11-09,9,26.318,PHI,,NYG,L 31-36,,,,
20,2008,2008-11-16,10,26.325,PHI,@,CIN,T 13-13,,,,
21,2008,2008-11-23,11,26.332,PHI,@,BAL,L 7-36,,0.0,0,0
22,2008,2008-11-27,12,26.336,PHI,,ARI,W 48-20,,0.0,0,1
23,2008,2008-12-07,13,26.346,PHI,@,NYG,W 20-14,,,,
24,2008,2008-12-15,14,26.354,PHI,,CLE,W 30-10,,,,
25,2008,2008-12-21,15,26.360,PHI,@,WAS,L 3-10,,,,
26,2008,2008-12-28,16,27.001,PHI,,DAL,W 44-6,,0.0,0,0
27,2009,2010-01-03,16,28.007,JAX,@,CLE,L 17-23,,,,
