ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1982,1982-09-12,1,21.364,NWE,@,BAL,W 24-13,13,47,3.62,1,0,0,,0,0,0,,0,1,6
2,1982,1982-09-19,2,22.006,NWE,,NYJ,L 7-31,3,-1,-0.33,0,3,24,8.00,0,0,0,,0,0,0
3,1982,1982-11-28,4,22.076,NWE,,HOU,W 29-21,1,9,9.00,0,0,0,,0,0,0,,0,0,0
4,1982,1982-12-05,5,22.083,NWE,@,CHI,L 13-26,0,0,,0,0,0,,0,,,,,0,
5,1982,1982-12-19,7,22.097,NWE,@,SEA,W 16-0,6,30,5.00,0,0,0,,0,0,0,,0,0,0
6,1982,1983-01-02,9,22.111,NWE,,BUF,W 30-19,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
7,1983,1983-09-04,1,22.356,NWE,,BAL,L 23-29,6,100,16.67,1,1,7,7.00,0,0,0,,0,1,6
8,1983,1983-09-11,2,22.363,NWE,@,MIA,L 24-34,1,2,2.00,0,1,5,5.00,0,0,0,,0,0,0
9,1983,1983-09-18,3,23.005,NWE,,NYJ,W 23-13,10,39,3.90,0,2,14,7.00,0,0,0,,0,0,0
10,1983,1983-09-25,4,23.012,NWE,@,PIT,W 28-23,6,14,2.33,0,1,2,2.00,0,0,0,,0,0,0
11,1983,1983-10-02,5,23.019,NWE,,SFO,L 13-33,2,11,5.50,0,0,0,,0,3,68,22.67,0,0,0
12,1983,1983-10-09,6,23.026,NWE,@,BAL,L 7-12,14,48,3.43,0,3,34,11.33,0,0,0,,0,0,0
13,1983,1983-10-16,7,23.033,NWE,,SDG,W 37-21,3,13,4.33,0,3,16,5.33,0,0,0,,0,0,0
14,1983,1983-10-23,8,23.040,NWE,@,BUF,W 31-0,5,13,2.60,0,4,47,11.75,0,0,0,,0,0,0
15,1983,1983-10-30,9,23.047,NWE,@,ATL,L 13-24,12,99,8.25,0,5,55,11.00,0,0,0,,0,0,0
