ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1961,1961-09-24,2,22.059,PHI,,WAS,W 14-7,0,0,,0,1,10,10.00,0,0,0,0,0,0
2,1961,1961-10-01,3,22.066,PHI,,STL,L 27-30,0,0,,0,1,9,9.00,0,0,0,1,36,0
3,1961,1961-10-29,7,22.094,PHI,@,WAS,W 27-24,1,11,11.00,0,0,0,,0,0,0,0,0,0
4,1961,1961-11-05,8,22.101,PHI,,CHI,W 16-14,0,0,,0,4,57,14.25,0,0,0,0,0,0
5,1961,1961-11-19,10,22.115,PHI,@,CLE,L 24-45,0,0,,0,1,1,1.00,0,0,0,0,0,0
6,1961,1961-11-26,11,22.122,PHI,,DAL,W 35-13,0,0,,0,0,0,,0,0,0,1,0,0
7,1962,1962-09-23,2,23.058,PHI,,NYG,L 13-29,0,0,,0,0,0,,0,0,0,1,9,0
8,1962,1962-09-30,3,23.065,PHI,,CLE,W 35-7,0,0,,0,1,2,2.00,0,0,0,1,6,0
9,1962,1962-10-28,7,23.093,PHI,@,MIN,L 21-31,0,0,,0,0,0,,0,0,0,1,22,0
10,1962,1962-11-11,9,23.107,PHI,,GNB,L 0-49,0,0,,0,0,0,,0,0,0,1,9,0
11,1962,1962-11-18,10,23.114,PHI,@,NYG,L 14-19,0,0,,0,0,0,,0,0,0,1,0,0
12,1962,1962-12-09,13,23.135,PHI,,PIT,L 17-26,2,72,36.00,0,0,0,,0,0,0,0,0,0
13,1963,1963-09-22,2,24.057,PHI,,STL,L 24-28,0,0,,0,0,0,,0,0,0,1,0,0
14,1963,1963-10-13,5,24.078,PHI,@,WAS,W 37-24,,,,,,,,,,,0,3,0
15,1963,1963-11-24,11,24.120,PHI,,WAS,L 10-13,0,0,,0,0,0,,0,0,0,1,3,0
16,1964,1964-09-13,1,25.048,PHI,,NYG,W 38-7,0,0,,0,0,0,,0,0,0,1,15,0
17,1964,1964-10-25,7,25.090,PHI,@,PIT,W 34-10,0,0,,0,0,0,,0,1,6,1,94,1
18,1964,1964-11-29,12,25.125,PHI,@,CLE,L 24-38,0,0,,0,0,0,,0,0,0,1,0,0
19,1965,1965-09-19,1,26.054,PHI,,STL,W 34-27,4,143,35.75,0,2,14,7.00,0,0,0,0,0,0
20,1965,1965-09-26,2,26.061,PHI,,NYG,L 14-16,2,62,31.00,0,0,0,,0,0,0,0,0,0
21,1965,1965-10-03,3,26.068,PHI,,CLE,L 17-35,1,23,23.00,0,0,0,,0,0,0,0,0,0
22,1965,1965-10-10,4,26.075,PHI,@,DAL,W 35-24,2,45,22.50,0,1,2,2.00,0,0,0,1,1,0
23,1965,1965-10-17,5,26.082,PHI,@,NYG,L 27-35,4,86,21.50,0,1,16,16.00,0,0,0,0,0,0
24,1965,1965-10-24,6,26.089,PHI,,PIT,L 14-20,1,63,63.00,0,2,15,7.50,0,0,0,0,0,0
25,1965,1965-10-31,7,26.096,PHI,@,WAS,L 21-23,0,0,,0,1,6,6.00,0,0,0,0,0,0
26,1965,1965-11-07,8,26.103,PHI,@,CLE,L 34-38,3,71,23.67,0,1,0,0.00,0,0,0,0,0,0
27,1965,1965-11-14,9,26.110,PHI,,WAS,W 21-14,0,0,,0,2,0,0.00,0,0,0,0,0,0
28,1965,1965-11-21,10,26.117,PHI,@,BAL,L 24-34,3,55,18.33,0,0,0,,0,0,0,0,0,0
