ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1968,1968-11-24,12,26.145,CIN,,OAK,L 0-34,1,11,11.00,0
2,1970,1970-09-20,1,28.080,CIN,,OAK,W 31-21,,,,
3,1970,1970-09-27,2,28.087,CIN,@,DET,L 3-38,,,,
4,1970,1970-10-04,3,28.094,CIN,,HOU,L 13-20,,,,
5,1970,1970-10-11,4,28.101,CIN,@,CLE,L 27-30,,,,
6,1970,1970-10-18,5,28.108,CIN,,KAN,L 19-27,,,,
7,1970,1970-10-25,6,28.115,CIN,@,WAS,L 0-20,,,,
8,1970,1970-11-02,7,28.123,CIN,@,PIT,L 10-21,,,,
9,1970,1970-11-08,8,28.129,CIN,@,BUF,W 43-14,,,,
10,1970,1970-11-15,9,28.136,CIN,,CLE,W 14-10,,,,
11,1970,1970-11-22,10,28.143,CIN,,PIT,W 34-7,,,,
12,1970,1970-11-29,11,28.150,CIN,,NOR,W 26-6,,,,
13,1970,1970-12-06,12,28.157,CIN,@,SDG,W 17-14,,,,
14,1970,1970-12-13,13,28.164,CIN,@,HOU,W 30-20,,,,
15,1970,1970-12-20,14,28.171,CIN,,BOS,W 45-7,,,,
