ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
26,2016,2016-09-25,3,27.211,MIN,@,CAR,W 22-10,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
27,2016,2016-10-03,4,27.219,MIN,,NYG,W 24-10,,4,2,70,35.00,0,50.0%,17.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
28,2016,2016-10-09,5,27.225,MIN,,HOU,W 31-13,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,1,16,16.00,0,,0,0,0.0,0,0
29,2016,2016-10-23,6,27.239,MIN,@,PHI,L 10-21,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
30,2016,2016-10-31,7,27.247,MIN,@,CHI,L 10-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2016,2016-11-06,8,27.253,MIN,,DET,L 16-22,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
32,2016,2016-11-13,9,27.260,MIN,@,WAS,L 20-26,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
33,2016,2016-11-20,10,27.267,MIN,,ARI,W 30-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
34,2016,2016-11-24,11,27.271,MIN,@,DET,L 13-16,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2016,2016-12-01,12,27.278,MIN,,DAL,L 15-17,*,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
36,2016,2016-12-11,13,27.288,MIN,@,JAX,W 25-16,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
37,2016,2016-12-18,14,27.295,MIN,,IND,L 6-34,*,5,5,50,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2016,2016-12-24,15,27.301,MIN,@,GNB,L 25-38,,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2016,2017-01-01,16,27.309,MIN,,CHI,W 38-10,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
