ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,22.356,TAM,@,NYJ,L 17-18,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
2,2013,2013-09-15,2,22.363,TAM,,NOR,L 14-16,,,,,,,0.0%,,,,,,,,,,,,,,
3,2013,2013-09-22,3,23.005,TAM,@,NWE,L 3-23,,,,,,,0.0%,,,,,,,,,,,,,,
4,2013,2013-09-29,4,23.012,TAM,,ARI,L 10-13,,0,,,,,0.0%,,,,,,,,,,,,,,
5,2013,2013-10-13,5,23.026,TAM,,PHI,L 20-31,,,,,,,0.0%,,,,,,,,,,,,,,
6,2013,2013-10-20,6,23.033,TAM,@,ATL,L 23-31,,,,,,,0.0%,,,,,,,,,,,,,,
7,2013,2013-10-24,7,23.037,TAM,,CAR,L 13-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
8,2013,2013-11-03,8,23.047,TAM,@,SEA,L 24-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
9,2013,2013-11-11,9,23.055,TAM,,MIA,W 22-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
10,2013,2013-11-17,10,23.061,TAM,,ATL,W 41-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
11,2013,2013-11-24,11,23.068,TAM,@,DET,W 24-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
12,2013,2013-12-01,12,23.075,TAM,@,CAR,L 6-27,,,,,,,0.0%,,,,,,,,,,,,,,
13,2013,2013-12-08,13,23.082,TAM,,BUF,W 27-6,,,,,,,0.0%,,,,,,,,,,,,,,
14,2013,2013-12-15,14,23.089,TAM,,SFO,L 14-33,,,,,,,0.0%,,,,,,,,,,,,,,
15,2014,2014-09-07,1,23.355,TAM,,CAR,L 14-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
16,2014,2014-09-14,2,23.362,TAM,,STL,L 17-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
17,2014,2014-09-18,3,24.001,TAM,@,ATL,L 14-56,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
18,2014,2014-09-28,4,24.011,TAM,@,PIT,W 27-24,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2014,2014-10-05,5,24.018,TAM,@,NOR,L 31-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
20,2014,2014-10-12,6,24.025,TAM,,BAL,L 17-48,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,2,0
21,2014,2014-10-26,7,24.039,TAM,,MIN,L 13-19,,,,,,,0.0%,,,,,,,,,,,,,,
22,2014,2014-11-02,8,24.046,TAM,@,CLE,L 17-22,,,,,,,0.0%,,,,,,,,,,,,,,
23,2014,2014-11-09,9,24.053,TAM,,ATL,L 17-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,2,0
24,2014,2014-11-16,10,24.060,TAM,@,WAS,W 27-7,,,,,,,0.0%,,,,,,,,,,,,,,
25,2014,2014-11-23,11,24.067,TAM,@,CHI,L 13-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
26,2014,2014-11-30,12,24.074,TAM,,CIN,L 13-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,2,0
27,2014,2014-12-07,13,24.081,TAM,@,DET,L 17-34,,,,,,,0.0%,,,,,,,,,,,,,,
28,2014,2014-12-14,14,24.088,TAM,@,CAR,L 17-19,,3,1,23,23.00,0,33.3%,7.67,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2014,2014-12-21,15,24.095,TAM,,GNB,L 3-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,2,0
30,2014,2014-12-28,16,24.102,TAM,,NOR,L 20-23,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,1,0
31,2015,2015-09-13,1,24.361,TAM,,TEN,L 14-42,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2015,2015-09-20,2,25.003,TAM,@,NOR,W 26-19,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
