ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,27.119,GNB,,DET,L 0-40
2,1970,1970-09-27,2,27.126,GNB,,ATL,W 27-24
3,1970,1970-10-04,3,27.133,GNB,,MIN,W 13-10
4,1970,1970-10-12,4,27.141,GNB,@,SDG,W 22-20
5,1970,1970-10-18,5,27.147,GNB,,RAM,L 21-31
6,1970,1970-10-25,6,27.154,GNB,,PHI,W 30-17
7,1970,1970-11-01,7,27.161,GNB,@,SFO,L 10-26
8,1970,1970-11-09,8,27.169,GNB,,BAL,L 10-13
9,1970,1970-11-15,9,27.175,GNB,,CHI,W 20-19
10,1970,1970-11-22,10,27.182,GNB,@,MIN,L 3-10
11,1970,1970-12-06,12,27.196,GNB,@,PIT,W 20-12
