ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1975,1975-09-21,1,23.053,BAL,@,CHI,W 35-7,1,12,12.00,0,0,0,,0,0,0
2,1975,1975-09-28,2,23.060,BAL,,OAK,L 20-31,0,0,,0,1,19,19.00,0,0,0
3,1975,1975-10-05,3,23.067,BAL,@,RAM,L 13-24,1,3,3.00,1,0,0,,0,1,6
4,1975,1975-10-12,4,23.074,BAL,,BUF,L 31-38,,,,,,,,,,
5,1975,1975-10-19,5,23.081,BAL,@,NWE,L 10-21,,,,,,,,,,
6,1975,1975-10-26,6,23.088,BAL,@,NYJ,W 45-28,0,0,,0,1,17,17.00,0,0,0
7,1975,1975-11-02,7,23.095,BAL,,CLE,W 21-7,,,,,,,,,,
8,1975,1975-11-09,8,23.102,BAL,@,BUF,W 42-35,,,,,,,,,,
9,1975,1975-11-16,9,23.109,BAL,,NYJ,W 52-19,,,,,,,,,,
10,1975,1975-11-23,10,23.116,BAL,@,MIA,W 33-17,,,,,,,,,,
11,1975,1975-11-30,11,23.123,BAL,,KAN,W 28-14,,,,,,,,,,
12,1975,1975-12-07,12,23.130,BAL,@,NYG,W 21-0,,,,,,,,,,
13,1975,1975-12-14,13,23.137,BAL,,MIA,W 10-7,,,,,,,,,,
14,1975,1975-12-21,14,23.144,BAL,,NWE,W 34-21,,,,,,,,,,
15,1976,1976-09-12,1,24.044,BAL,@,NWE,W 27-13,,,,,,,,,,
16,1976,1976-09-19,2,24.051,BAL,,CIN,W 28-27,,,,,,,,,,
17,1976,1976-09-26,3,24.058,BAL,@,DAL,L 27-30,,,,,,,,,,
18,1976,1976-10-03,4,24.065,BAL,,TAM,W 42-17,1,32,32.00,0,1,15,15.00,0,0,0
19,1976,1976-10-10,5,24.072,BAL,,MIA,W 28-14,,,,,,,,,,
20,1976,1976-10-17,6,24.079,BAL,@,BUF,W 31-13,,,,,,,,,,
21,1976,1976-10-24,7,24.086,BAL,@,NYJ,W 20-0,,,,,,,,,,
22,1976,1976-11-01,8,24.094,BAL,,HOU,W 38-14,0,0,,0,1,15,15.00,0,0,0
23,1976,1976-11-07,9,24.100,BAL,@,SDG,W 37-21,,,,,,,,,,
24,1976,1976-11-14,10,24.107,BAL,,NWE,L 14-21,,,,,,,,,,
25,1976,1976-11-22,11,24.115,BAL,@,MIA,W 17-16,,,,,,,,,,
26,1976,1976-11-28,12,24.121,BAL,,NYJ,W 33-16,,,,,,,,,,
27,1976,1976-12-04,13,24.127,BAL,@,STL,L 17-24,,,,,,,,,,
28,1976,1976-12-12,14,24.135,BAL,,BUF,W 58-20,0,0,,0,2,34,17.00,0,0,0
29,1977,1977-10-23,6,25.085,BAL,@,NWE,L 3-17,,,,,,,,,,
30,1977,1977-10-30,7,25.092,BAL,,PIT,W 31-21,,,,,,,,,,
31,1977,1977-11-07,8,25.100,BAL,,WAS,W 10-3,,,,,,,,,,
32,1977,1977-11-13,9,25.106,BAL,@,BUF,W 31-13,,,,,,,,,,
33,1977,1977-11-20,10,25.113,BAL,,NYJ,W 33-12,,,,,,,,,,
34,1977,1977-11-27,11,25.120,BAL,@,DEN,L 13-27,0,0,,0,1,9,9.00,0,0,0
35,1977,1977-12-05,12,25.128,BAL,@,MIA,L 6-17,,,,,,,,,,
36,1977,1977-12-11,13,25.134,BAL,,DET,L 10-13,,,,,,,,,,
37,1977,1977-12-18,14,25.141,BAL,,NWE,W 30-24,,,,,,,,,,
