ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,22.162,GNB,,STL,W 24-23,0,0,,0,0,0,,0,1,22,0
2,1984,1984-09-09,2,22.169,GNB,@,RAI,L 7-28,,,,,0,0,,0,,,
3,1984,1984-09-16,3,22.176,GNB,,CHI,L 7-9,,,,,0,0,,0,,,
4,1984,1984-09-23,4,22.183,GNB,@,DAL,L 6-20,,,,,0,0,,0,,,
5,1984,1984-09-30,5,22.190,GNB,@,TAM,L 27-30,,,,,0,0,,0,,,
6,1984,1984-10-07,6,22.197,GNB,,SDG,L 28-34,,,,,0,0,,0,,,
7,1984,1984-10-15,7,22.205,GNB,@,DEN,L 14-17,,,,,0,0,,0,,,
8,1984,1984-10-28,9,22.218,GNB,,DET,W 41-9,0,0,,0,2,28,14.00,0,3,23,0
9,1984,1984-11-04,10,22.225,GNB,@,NOR,W 23-13,0,0,,0,3,30,10.00,0,1,16,0
10,1984,1984-11-11,11,22.232,GNB,,MIN,W 45-17,0,0,,0,3,24,8.00,0,0,0,0
11,1984,1984-11-18,12,22.239,GNB,,RAM,W 31-6,,,,,0,0,,0,,,
12,1984,1984-11-22,13,22.243,GNB,@,DET,L 28-31,0,0,,0,0,0,,0,1,31,0
13,1984,1984-12-02,14,22.253,GNB,,TAM,W 27-14,0,0,,0,4,24,6.00,0,0,0,0
14,1984,1984-12-09,15,22.260,GNB,@,CHI,W 20-14,0,0,,0,3,22,7.33,0,2,3,0
15,1984,1984-12-16,16,22.267,GNB,@,MIN,W 38-14,0,0,,0,0,0,,0,1,11,0
16,1985,1985-09-08,1,23.168,GNB,@,NWE,L 20-26,0,0,,0,0,0,,0,,,
17,1985,1985-09-15,2,23.175,GNB,,NYG,W 23-20,0,0,,0,0,0,,0,,,
18,1985,1985-09-22,3,23.182,GNB,,NYJ,L 3-24,0,0,,0,0,0,,0,,,
19,1985,1985-09-29,4,23.189,GNB,@,STL,L 28-43,0,0,,0,0,0,,0,,,
20,1985,1985-10-06,5,23.196,GNB,,DET,W 43-10,1,20,20.00,0,1,0,0.00,0,0,0,0
21,1985,1985-10-13,6,23.203,GNB,,MIN,W 20-17,0,0,,0,4,15,3.75,0,0,0,0
22,1985,1985-10-21,7,23.211,GNB,@,CHI,L 7-23,0,0,,0,0,0,,0,,,
23,1985,1985-10-27,8,23.217,GNB,@,IND,L 10-37,0,0,,0,2,26,13.00,0,0,0,0
24,1985,1985-11-03,9,23.224,GNB,,CHI,L 10-16,0,0,,0,0,0,,0,,,
25,1985,1985-11-10,10,23.231,GNB,@,MIN,W 27-17,0,0,,0,0,0,,0,,,
26,1985,1985-11-17,11,23.238,GNB,,NOR,W 38-14,0,0,,0,0,0,,0,,,
27,1985,1985-11-24,12,23.245,GNB,@,RAM,L 17-34,0,0,,0,0,0,,0,,,
28,1985,1985-12-01,13,23.252,GNB,,TAM,W 21-0,0,0,,0,0,0,,0,,,
29,1985,1985-12-08,14,23.259,GNB,,MIA,L 24-34,0,0,,0,0,0,,0,,,
30,1985,1985-12-15,15,23.266,GNB,@,DET,W 26-23,0,0,,0,0,0,,0,,,
31,1985,1985-12-22,16,23.273,GNB,@,TAM,W 20-17,0,0,,0,0,0,,0,1,7,0
32,1986,1986-09-07,1,24.167,GNB,,HOU,L 3-31,,,,,,,,,,,
33,1986,1986-09-14,2,24.174,GNB,@,NOR,L 10-24,,,,,,,,,,,
34,1986,1986-09-22,3,24.182,GNB,,CHI,L 12-25,0,0,,0,0,0,,0,1,0,0
35,1986,1986-09-28,4,24.188,GNB,@,MIN,L 7-42,,,,,,,,,,,
36,1986,1986-10-05,5,24.195,GNB,,CIN,L 28-34,,,,,,,,,,,
37,1986,1986-10-12,6,24.202,GNB,,DET,L 14-21,,,,,,,,,,,
38,1986,1986-10-19,7,24.209,GNB,@,CLE,W 17-14,,,,,,,,,,,
39,1986,1986-12-14,15,24.265,NYG,,STL,W 27-7,,,,,,,,,,,
40,1986,1986-12-20,16,24.271,NYG,,GNB,W 55-24,,,,,,,,,,,
41,1987,1987-09-14,1,25.174,NYG,@,CHI,L 19-34,,,,,,,,,,,
42,1987,1987-09-20,2,25.180,NYG,,DAL,L 14-16,,,,,,,,,,,
43,1987,1987-10-25,6,25.215,NYG,,STL,W 30-7,,,,,,,,,,,
44,1987,1987-11-02,7,25.223,NYG,@,DAL,L 24-33,,,,,,,,,,,
45,1987,1987-11-08,8,25.229,NYG,,NWE,W 17-10,,,,,,,,,,,
46,1987,1987-11-15,9,25.236,NYG,@,PHI,W 20-17,,,,,,,,,,,
47,1987,1987-11-22,10,25.243,NYG,@,NOR,L 14-23,,,,,,,,,,,
48,1987,1987-11-29,11,25.250,NYG,@,WAS,L 19-23,,,,,,,,,,,
49,1987,1987-12-06,12,25.257,NYG,,PHI,W 23-20,,,,,,,,,,,
50,1987,1987-12-13,13,25.264,NYG,@,STL,L 24-27,,,,,,,,,,,
51,1987,1987-12-19,14,25.270,NYG,,GNB,W 20-10,,,,,,,,,,,
52,1987,1987-12-27,15,25.278,NYG,,NYJ,W 20-7,,,,,,,,,,,
53,1988,1988-09-05,1,26.165,NYG,,WAS,W 27-20,,,,,0,0,,0,,,
54,1988,1988-09-11,2,26.171,NYG,,SFO,L 17-20,,,,,0,0,,0,,,
55,1988,1988-09-18,3,26.178,NYG,@,DAL,W 12-10,0,0,,0,1,4,4.00,0,0,0,0
56,1988,1988-09-25,4,26.185,NYG,,RAM,L 31-45,,,,,0,0,,0,,,
57,1988,1988-10-02,5,26.192,NYG,@,WAS,W 24-23,,,,,0,0,,0,,,
58,1988,1988-10-10,6,26.200,NYG,@,PHI,L 13-24,,,,,0,0,,0,,,
59,1988,1988-10-16,7,26.206,NYG,,DET,W 30-10,,,,,0,0,,0,,,
60,1988,1988-10-23,8,26.213,NYG,@,ATL,W 23-16,,,,,0,0,,0,,,
61,1988,1988-10-30,9,26.220,NYG,@,DET,W 13-10,,,,,0,0,,0,,,
62,1988,1988-11-06,10,26.227,NYG,,DAL,W 29-21,,,,,0,0,,0,,,
63,1988,1988-11-13,11,26.234,NYG,@,PHO,L 17-24,,,,,0,0,,0,,,
64,1988,1988-11-20,12,26.241,NYG,,PHI,L 17-23,,,,,0,0,,0,,,
65,1988,1988-11-27,13,26.248,NYG,@,NOR,W 13-12,,,,,0,0,,0,,,
66,1988,1988-12-04,14,26.255,NYG,,PHO,W 44-7,,,,,0,0,,0,,,
67,1988,1988-12-11,15,26.262,NYG,,KAN,W 28-12,,,,,0,0,,0,,,
68,1988,1988-12-18,16,26.269,NYG,@,NYJ,L 21-27,,,,,0,0,,0,,,
