ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2001,2001-09-30,3,24.015,CAR,,GNB,L 7-28,
2,2001,2001-10-14,5,24.029,CAR,,NOR,L 25-27,
3,2001,2001-10-21,6,24.036,CAR,@,WAS,L 14-17,
4,2001,2001-10-28,7,24.043,CAR,,NYJ,L 12-13,*
5,2001,2001-11-04,8,24.050,CAR,@,MIA,L 6-23,*
6,2001,2001-11-11,9,24.057,CAR,@,STL,L 14-48,*
7,2001,2001-11-18,10,24.064,CAR,,SFO,L 22-25,*
8,2001,2001-11-25,11,24.071,CAR,,ATL,L 7-10,*
9,2001,2001-12-02,12,24.078,CAR,@,NOR,L 23-27,
10,2001,2001-12-09,13,24.085,CAR,@,BUF,L 24-25,
11,2001,2001-12-23,14,24.099,CAR,,STL,L 32-38,
12,2001,2001-12-30,15,24.106,CAR,,ARI,L 7-30,
13,2001,2002-01-06,16,24.113,CAR,,NWE,L 6-38,
14,2003,2003-09-07,1,25.357,JAX,@,CAR,L 23-24,
15,2003,2003-09-14,2,25.364,JAX,,BUF,L 17-38,
16,2003,2003-10-05,5,26.020,JAX,,SDG,W 27-21,
17,2003,2003-10-26,7,26.041,JAX,,TEN,L 17-30,
18,2003,2003-11-23,11,26.069,JAX,@,NYJ,L 10-13,
19,2003,2003-12-21,15,26.097,JAX,,NOR,W 20-19,
20,2004,2004-10-10,5,27.025,SDG,,JAX,W 34-21,
21,2004,2004-10-17,6,27.032,SDG,@,ATL,L 20-21,
22,2004,2004-10-31,8,27.046,SDG,,OAK,W 42-14,
23,2004,2004-11-07,9,27.053,SDG,,NOR,W 43-17,
24,2004,2005-01-02,16,27.109,SDG,,KAN,W 24-17,
25,2005,2005-10-02,4,28.017,SDG,@,NWE,W 41-17,
26,2005,2005-10-10,5,28.025,SDG,,PIT,L 22-24,
27,2005,2005-10-16,6,28.031,SDG,@,OAK,W 27-14,*
28,2005,2005-10-23,7,28.038,SDG,@,PHI,L 17-20,
29,2005,2005-10-30,8,28.045,SDG,,KAN,W 28-20,
30,2005,2005-11-06,9,28.052,SDG,@,NYJ,W 31-26,*
31,2005,2005-11-20,10,28.066,SDG,,BUF,W 48-10,*
32,2005,2005-11-27,11,28.073,SDG,@,WAS,W 23-17,*
33,2005,2005-12-04,12,28.080,SDG,,OAK,W 34-10,*
34,2005,2005-12-11,13,28.087,SDG,,MIA,L 21-23,*
35,2005,2005-12-18,14,28.094,SDG,@,IND,W 26-17,*
36,2005,2005-12-24,15,28.100,SDG,@,KAN,L 7-20,*
37,2005,2005-12-31,16,28.107,SDG,,DEN,L 7-23,*
