ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,22.218,NWE,@,BUF,W 21-17,,,,,,,,
2,1984,1984-09-09,2,22.225,NWE,@,MIA,L 7-28,,,,,,,,
3,1984,1984-09-16,3,22.232,NWE,,SEA,W 38-23,,,,,,,,
4,1984,1984-09-30,5,22.246,NWE,@,NYJ,W 28-21,,,,,,,,
5,1984,1984-10-07,6,22.253,NWE,@,CLE,W 17-16,,,,,,,,
6,1984,1984-10-14,7,22.260,NWE,,CIN,W 20-14,,,,,,,,
7,1984,1984-10-21,8,22.267,NWE,,MIA,L 24-44,,,,,,,,
8,1984,1984-10-28,9,22.274,NWE,,NYJ,W 30-20,,,,,,,,
9,1984,1984-11-04,10,22.281,NWE,@,DEN,L 19-26,,,,,,,,
10,1984,1984-11-11,11,22.288,NWE,,BUF,W 38-10,,,,,,,,
11,1984,1984-11-18,12,22.295,NWE,@,IND,W 50-17,,,,,,,,
12,1984,1984-11-22,13,22.299,NWE,@,DAL,L 17-20,,,,,,,,
13,1984,1984-12-02,14,22.309,NWE,,STL,L 10-33,,,,,,,,
14,1984,1984-12-09,15,22.316,NWE,@,PHI,L 17-27,,,,,,,,
15,1984,1984-12-16,16,22.323,NWE,,IND,W 16-10,,,,,,,,
16,1985,1985-09-08,1,23.223,NWE,,GNB,W 26-20,,,,,,,,
17,1985,1985-09-15,2,23.230,NWE,@,CHI,L 7-20,,,,,,,,
18,1985,1985-09-22,3,23.237,NWE,@,BUF,W 17-14,,,,,,,,
19,1985,1985-09-29,4,23.244,NWE,,RAI,L 20-35,,,,,,,,
20,1985,1985-10-06,5,23.251,NWE,@,CLE,L 20-24,,,,,,,,
21,1985,1985-10-13,6,23.258,NWE,,BUF,W 14-3,,,,,,,,
22,1985,1985-10-20,7,23.265,NWE,,NYJ,W 20-13,,,,,,,,
23,1985,1985-10-27,8,23.272,NWE,@,TAM,W 32-14,,,,,,,,
24,1985,1985-11-03,9,23.279,NWE,,MIA,W 17-13,0,0,,0,0.0,1,0,0
25,1985,1985-11-10,10,23.286,NWE,,IND,W 34-15,,,,,,,,
26,1985,1985-11-17,11,23.293,NWE,@,SEA,W 20-13,,,,,,,,
27,1985,1985-11-24,12,23.300,NWE,@,NYJ,L 13-16,,,,,,,,
28,1985,1985-12-01,13,23.307,NWE,@,IND,W 38-31,,,,,,,,
29,1985,1985-12-08,14,23.314,NWE,,DET,W 23-6,,,,,,,,
30,1985,1985-12-16,15,23.322,NWE,@,MIA,L 27-30,,,,,,,,
31,1985,1985-12-22,16,23.328,NWE,,CIN,W 34-23,,,,,,,,
32,1986,1986-10-05,5,24.250,NWE,,MIA,W 34-7,,,,,,,,
33,1986,1986-10-12,6,24.257,NWE,,NYJ,L 24-31,,,,,,,,
34,1986,1986-10-19,7,24.264,NWE,@,PIT,W 34-0,,,,,,,,
35,1986,1986-10-26,8,24.271,NWE,@,BUF,W 23-3,,,,,,,,
36,1986,1986-11-02,9,24.278,NWE,,ATL,W 25-17,,,,,,,,
37,1986,1986-11-09,10,24.285,NWE,@,IND,W 30-21,,,,,,,,
38,1986,1986-11-16,11,24.292,NWE,@,RAM,W 30-28,,,,,,,,
39,1986,1986-11-23,12,24.299,NWE,,BUF,W 22-19,,,,,,,,
40,1986,1986-12-22,16,24.328,NWE,@,MIA,W 34-27,0,0,,0,0.0,1,3,0
41,1987,1987-09-13,1,25.228,NWE,,MIA,W 28-21,,,,,,,,
42,1987,1987-09-21,2,25.236,NWE,@,NYJ,L 24-43,,,,,,,,
43,1987,1987-10-25,6,25.270,NWE,@,IND,L 16-30,,,,,,,,
44,1987,1987-11-01,7,25.277,NWE,,RAI,W 26-23,,,,,,,,
45,1987,1987-11-08,8,25.284,NWE,@,NYG,L 10-17,,,,,,,,
46,1987,1987-11-15,9,25.291,NWE,,DAL,L 17-23,,,,,,,,
47,1987,1987-11-22,10,25.298,NWE,,IND,W 24-0,,,,,,,,
48,1987,1987-11-29,11,25.305,NWE,,PHI,L 31-34,,,,,,,,
49,1987,1987-12-06,12,25.312,NWE,@,DEN,L 20-31,0,0,,0,0.0,1,17,0
50,1987,1987-12-13,13,25.319,NWE,,NYJ,W 42-20,,,,,,,,
51,1987,1987-12-20,14,25.326,NWE,@,BUF,W 13-7,,,,,,,,
52,1987,1987-12-28,15,25.334,NWE,@,MIA,W 24-10,,,,,,,,
53,1988,1988-09-04,1,26.220,NWE,,NYJ,W 28-3,,,,,,,,
54,1988,1988-09-11,2,26.227,NWE,@,MIN,L 6-36,,,,,,,,
55,1988,1988-09-18,3,26.234,NWE,,BUF,L 14-16,,,,,,,,
56,1988,1988-09-25,4,26.241,NWE,@,HOU,L 6-31,,,,,,,,
57,1988,1988-10-02,5,26.248,NWE,,IND,W 21-17,,,,,,,,
58,1988,1988-10-09,6,26.255,NWE,@,GNB,L 3-45,,,,,,,,
59,1988,1988-10-16,7,26.262,NWE,,CIN,W 27-21,0,0,,0,0.0,1,9,0
60,1988,1988-10-23,8,26.269,NWE,@,BUF,L 20-23,,,,,,,,
61,1988,1988-10-30,9,26.276,NWE,,CHI,W 30-7,,,,,,,,
62,1988,1988-11-06,10,26.283,NWE,,MIA,W 21-10,,,,,,,,
63,1988,1988-11-13,11,26.290,NWE,@,NYJ,W 14-13,,,,,,,,
64,1988,1988-11-20,12,26.297,NWE,@,MIA,W 6-3,,,,,,,,
65,1988,1988-11-27,13,26.304,NWE,@,IND,L 21-24,0,0,,0,0.0,1,42,0
66,1988,1988-12-04,14,26.311,NWE,,SEA,W 13-7,,,,,,,,
67,1988,1988-12-11,15,26.318,NWE,,TAM,W 10-7,,,,,,,,
