ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2007,2007-11-22,11,26.238,ATL,,IND,L 13-31,*,,,
2,2007,2007-12-02,12,26.248,ATL,@,STL,L 16-28,*,,,
3,2007,2007-12-10,13,26.256,ATL,,NOR,L 14-34,*,,,
4,2007,2007-12-16,14,26.262,ATL,@,TAM,L 3-37,*,,,
5,2009,2009-10-11,5,28.196,WAS,@,CAR,L 17-20,,,,
6,2009,2009-10-18,6,28.203,WAS,,KAN,L 6-14,,,,
7,2009,2009-10-26,7,28.211,WAS,,PHI,L 17-27,,,,
8,2009,2009-11-08,8,28.224,WAS,@,ATL,L 17-31,,,,
9,2009,2009-11-15,9,28.231,WAS,,DEN,W 27-17,,,,
10,2009,2009-11-22,10,28.238,WAS,@,DAL,L 6-7,,,,
11,2009,2009-11-29,11,28.245,WAS,@,PHI,L 24-27,,,,
12,2009,2009-12-06,12,28.252,WAS,,NOR,L 30-33,,,,
13,2010,2010-09-12,1,29.167,DEN,@,JAX,L 17-24,,0.0,1,0
14,2010,2010-09-19,2,29.174,DEN,,SEA,W 31-14,,,,
15,2010,2010-09-26,3,29.181,DEN,,IND,L 13-27,,,,
16,2010,2010-10-03,4,29.188,DEN,@,TEN,W 26-20,,,,
17,2010,2010-10-10,5,29.195,DEN,@,BAL,L 17-31,,,,
18,2010,2011-01-02,16,29.279,ARI,@,SFO,L 7-38,,,,
19,2011,2011-10-09,5,30.194,ARI,@,MIN,L 10-34,,,,
20,2011,2011-11-06,8,30.222,ARI,,STL,W 19-13,,,,
21,2011,2011-12-24,15,30.270,ARI,@,CIN,L 16-23,,,,
22,2011,2012-01-01,16,30.278,ARI,,SEA,W 23-20,,,,
23,2012,2012-09-09,1,31.164,ARI,,SEA,W 20-16,*,,,
24,2012,2012-09-16,2,31.171,ARI,@,NWE,W 20-18,*,,,
25,2012,2012-09-23,3,31.178,ARI,,PHI,W 27-6,*,,,
26,2012,2012-09-30,4,31.185,ARI,,MIA,W 24-21,*,,,
27,2012,2012-10-04,5,31.189,ARI,@,STL,L 3-17,*,,,
28,2012,2012-10-14,6,31.199,ARI,,BUF,L 16-19,*,,,
29,2012,2012-10-21,7,31.206,ARI,@,MIN,L 14-21,*,,,
30,2012,2012-10-29,8,31.214,ARI,,SFO,L 3-24,*,,,
31,2012,2012-11-04,9,31.220,ARI,@,GNB,L 17-31,*,,,
32,2012,2012-11-18,10,31.234,ARI,@,ATL,L 19-23,,,,
33,2012,2012-11-25,11,31.241,ARI,,STL,L 17-31,,,,
34,2012,2012-12-02,12,31.248,ARI,@,NYJ,L 6-7,,,,
35,2012,2012-12-16,14,31.262,ARI,,DET,W 38-10,,,,
36,2012,2012-12-23,15,31.269,ARI,,CHI,L 13-28,,,,
37,2012,2012-12-30,16,31.276,ARI,@,SFO,L 13-27,*,,,
