ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1974,1974-10-27,7,22.334,WAS,@,STL,L 20-23,,,,
2,1974,1974-11-03,8,22.341,WAS,@,GNB,W 17-6,,,,
3,1974,1974-11-10,9,22.348,WAS,@,PHI,W 27-20,,,,
4,1974,1974-11-17,10,22.355,WAS,,DAL,W 28-21,,,,
5,1974,1974-11-24,11,22.362,WAS,,PHI,W 26-7,,,,
6,1974,1974-11-28,12,23.001,WAS,@,DAL,L 23-24,,,,
7,1974,1974-12-09,13,23.012,WAS,@,RAM,W 23-17,,,,
8,1974,1974-12-15,14,23.018,WAS,,CHI,W 42-0,,,,
9,1976,1976-09-12,1,24.290,WAS,,NYG,W 19-17,,,,
10,1976,1976-09-19,2,24.297,WAS,,SEA,W 31-7,,,,
11,1976,1976-09-27,3,24.305,WAS,@,PHI,W 20-17,,,,
12,1976,1976-10-03,4,24.311,WAS,@,CHI,L 7-33,,,,
13,1976,1976-10-10,5,24.318,WAS,,KAN,L 30-33,,,,
14,1976,1976-10-17,6,24.325,WAS,,DET,W 20-7,,,,
15,1976,1976-10-25,7,24.333,WAS,,STL,W 20-10,,,,
16,1976,1976-10-31,8,24.339,WAS,,DAL,L 7-20,,,,
17,1976,1976-11-07,9,24.346,WAS,@,SFO,W 24-21,,,,
18,1976,1976-11-14,10,24.353,WAS,@,NYG,L 9-12,,,,
19,1976,1976-11-21,11,24.360,WAS,@,STL,W 16-10,,,,
20,1976,1976-11-28,12,25.001,WAS,,PHI,W 24-0,,,,
21,1976,1976-12-05,13,25.008,WAS,@,NYJ,W 37-16,,,,
22,1976,1976-12-12,14,25.015,WAS,@,DAL,W 27-14,,,,
23,1977,1977-09-25,2,25.302,WAS,,ATL,W 10-6,,,,
24,1977,1977-10-02,3,25.309,WAS,,STL,W 24-14,,,,
25,1977,1977-10-09,4,25.316,WAS,@,TAM,W 10-0,,,,
26,1978,1978-09-18,3,26.295,BAL,@,NWE,W 34-27,,,,
27,1978,1978-09-24,4,26.301,BAL,@,BUF,L 17-24,0,10,,0
28,1978,1978-10-01,5,26.308,BAL,,PHI,L 14-17,,,,
29,1978,1978-10-08,6,26.315,BAL,@,STL,W 30-17,,,,
30,1978,1978-10-15,7,26.322,BAL,,NYJ,L 10-33,,,,
31,1978,1978-10-22,8,26.329,BAL,,DEN,W 7-6,,,,
32,1978,1978-10-29,9,26.336,BAL,@,MIA,L 8-26,,,,
33,1978,1978-11-06,10,26.344,BAL,,WAS,W 21-17,,,,
34,1978,1978-11-12,11,26.350,BAL,@,SEA,W 17-14,,,,
35,1978,1978-11-19,12,26.357,BAL,,CLE,L 24-45,,,,
36,1978,1978-11-26,13,26.364,BAL,,NWE,L 14-35,,,,
37,1978,1978-12-03,14,27.006,BAL,@,NYJ,L 16-24,,,,
38,1978,1978-12-09,15,27.012,BAL,@,PIT,L 13-35,,,,
39,1978,1978-12-17,16,27.020,BAL,,BUF,L 14-21,,,,
