ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1977,1977-09-18,1,21.350,DEN,,STL,W 7-0,,,,,,,,,,
2,1977,1977-09-25,2,21.357,DEN,,BUF,W 26-6,1,20,20.00,0,0,0,,0,0,0
3,1977,1977-10-09,4,22.006,DEN,,KAN,W 23-7,,,,,,,,,,
4,1977,1977-10-16,5,22.013,DEN,@,OAK,W 30-7,,,,,,,,,,
5,1977,1977-10-23,6,22.020,DEN,@,CIN,W 24-13,,,,,,,,,,
6,1977,1977-10-30,7,22.027,DEN,,OAK,L 14-24,,,,,,,,,,
7,1977,1977-11-06,8,22.034,DEN,,PIT,W 21-7,,,,,,,,,,
8,1977,1977-11-13,9,22.041,DEN,@,SDG,W 17-14,,,,,,,,,,
9,1977,1977-11-20,10,22.048,DEN,@,KAN,W 14-7,,,,,,,,,,
10,1977,1977-11-27,11,22.055,DEN,,BAL,W 27-13,,,,,,,,,,
11,1977,1977-12-04,12,22.062,DEN,@,HOU,W 24-14,,,,,,,,,,
12,1977,1977-12-11,13,22.069,DEN,,SDG,W 17-9,1,7,7.00,0,0,0,,0,0,0
13,1977,1977-12-18,14,22.076,DEN,@,DAL,L 6-14,,,,,,,,,,
14,1978,1978-09-03,1,22.335,DEN,,OAK,W 14-6,,,,,,,,,,
15,1978,1978-09-11,2,22.343,DEN,@,MIN,L 9-12,1,15,15.00,0,0,0,,0,0,0
16,1978,1978-09-17,3,22.349,DEN,,SDG,W 27-14,2,11,5.50,1,0,0,,0,1,6
17,1978,1978-09-24,4,22.356,DEN,@,KAN,W 23-17,1,7,7.00,0,0,0,,0,0,0
18,1978,1978-10-01,5,22.363,DEN,,SEA,W 28-7,,,,,,,,,,
19,1978,1978-10-08,6,23.005,DEN,@,SDG,L 0-23,,,,,,,,,,
20,1978,1978-10-16,7,23.013,DEN,,CHI,W 16-7,,,,,,,,,,
21,1978,1978-10-22,8,23.019,DEN,@,BAL,L 6-7,,,,,,,,,,
22,1979,1979-09-02,1,23.334,DEN,,CIN,W 10-0,,,,,,,,,,
23,1979,1979-09-06,2,23.338,DEN,,RAM,L 9-13,,,,,,,,,,
24,1979,1979-09-16,3,23.348,DEN,@,ATL,W 20-17,,,,,,,,,,
25,1979,1979-09-23,4,23.355,DEN,,SEA,W 37-34,,,,,,,,,,
26,1979,1979-09-30,5,23.362,DEN,@,OAK,L 3-27,1,9,9.00,0,0,0,,0,0,0
27,1979,1979-10-07,6,24.004,DEN,,SDG,W 7-0,,,,,,,,,,
28,1979,1979-10-14,7,24.011,DEN,@,KAN,W 24-10,1,9,9.00,0,0,0,,0,0,0
29,1979,1979-10-22,8,24.019,DEN,@,PIT,L 7-42,,,,,,,,,,
30,1979,1979-11-04,10,24.032,DEN,,NOR,W 10-3,,,,,,,,,,
31,1979,1979-11-11,11,24.039,DEN,,NWE,W 45-10,1,11,11.00,0,0,0,,0,0,0
32,1979,1979-11-18,12,24.046,DEN,@,SFO,W 38-28,,,,,,,,,,
33,1979,1979-11-25,13,24.053,DEN,,OAK,L 10-14,1,22,22.00,0,0,0,,0,0,0
34,1979,1979-12-02,14,24.060,DEN,@,BUF,W 19-16,0,0,,0,1,0,0.00,0,0,0
35,1979,1979-12-08,15,24.066,DEN,@,SEA,L 23-28,1,19,19.00,0,0,0,,0,0,0
36,1979,1979-12-17,16,24.075,DEN,@,SDG,L 7-17,,,,,,,,,,
37,1980,1980-09-07,1,24.340,DEN,@,PHI,L 6-27,,,,,,,,,,
38,1980,1980-09-14,2,24.347,DEN,,DAL,W 41-20,,,,,,,,,,
39,1980,1980-09-21,3,24.354,DEN,,SDG,L 13-30,1,24,24.00,0,0,0,,0,0,0
40,1980,1980-09-29,4,24.362,DEN,@,NWE,L 14-23,,,,,,,,,,
41,1980,1980-10-05,5,25.002,DEN,@,CLE,W 19-16,1,5,5.00,0,0,0,,0,0,0
42,1980,1980-10-13,6,25.010,DEN,,WAS,W 20-17,,,,,,,,,,
43,1980,1980-10-19,7,25.016,DEN,,KAN,L 17-23,,,,,,,,,,
44,1980,1980-10-26,8,25.023,DEN,@,NYG,W 14-9,,,,,,,,,,
45,1980,1980-11-02,9,25.030,DEN,,HOU,L 16-20,2,23,11.50,0,0,0,,0,0,0
46,1980,1980-11-09,10,25.037,DEN,@,SDG,W 20-13,,,,,,,,,,
47,1980,1980-11-16,11,25.044,DEN,,NYJ,W 31-24,,,,,,,,,,
48,1980,1980-11-23,12,25.051,DEN,,SEA,W 36-20,1,21,21.00,0,0,0,,0,0,0
49,1980,1980-12-01,13,25.059,DEN,@,OAK,L 3-9,1,12,12.00,0,0,0,,0,0,0
50,1980,1980-12-07,14,25.065,DEN,@,KAN,L 14-31,,,,,,,,,,
