ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1994,1994-09-04,1,23.063,ARI,@,RAM,L 12-14,
2,1994,1994-09-11,2,23.070,ARI,,NYG,L 17-20,
3,1994,1994-09-18,3,23.077,ARI,@,CLE,L 0-32,
4,1994,1994-10-02,4,23.091,ARI,,MIN,W 17-7,
5,1994,1994-10-09,5,23.098,ARI,@,DAL,L 3-38,
6,1994,1994-10-16,6,23.105,ARI,@,WAS,W 19-16,
7,1994,1994-10-23,7,23.112,ARI,,DAL,L 21-28,
8,1994,1994-10-30,8,23.119,ARI,,PIT,W 20-17,
9,1994,1994-11-06,9,23.126,ARI,@,PHI,L 7-17,
10,1994,1994-11-13,10,23.133,ARI,@,NYG,W 10-9,
11,1994,1994-11-20,11,23.140,ARI,,PHI,W 12-6,
12,1994,1994-11-27,12,23.147,ARI,,CHI,L 16-19,
13,1994,1994-12-04,13,23.154,ARI,@,HOU,W 30-12,
14,1994,1994-12-11,14,23.161,ARI,,WAS,W 17-15,
15,1994,1994-12-18,15,23.168,ARI,,CIN,W 28-7,
16,1994,1994-12-24,16,23.174,ARI,@,ATL,L 6-10,
17,1995,1995-09-03,1,24.062,ARI,@,WAS,L 7-27,1.0
18,1995,1995-09-10,2,24.069,ARI,,PHI,L 19-31,
19,1995,1995-09-17,3,24.076,ARI,@,DET,W 20-17,
20,1995,1995-09-24,4,24.083,ARI,@,DAL,L 20-34,
21,1995,1995-10-01,5,24.090,ARI,,KAN,L 3-24,
22,1995,1995-10-08,6,24.097,ARI,@,NYG,L 21-27,
23,1995,1995-10-15,7,24.104,ARI,,WAS,W 24-20,
24,1995,1995-10-29,8,24.118,ARI,,SEA,W 20-14,
25,1995,1995-11-05,9,24.125,ARI,@,DEN,L 6-38,
26,1995,1995-11-12,10,24.132,ARI,,MIN,L 24-30,
27,1995,1995-11-19,11,24.139,ARI,@,CAR,L 7-27,
28,1995,1995-11-26,12,24.146,ARI,,ATL,W 40-37,
29,1995,1995-11-30,13,24.150,ARI,,NYG,L 6-10,
30,1995,1995-12-09,14,24.159,ARI,@,SDG,L 25-28,
31,1995,1995-12-17,15,24.167,ARI,@,PHI,L 20-21,
32,1995,1995-12-25,16,24.175,ARI,,DAL,L 13-37,
33,1996,1996-09-01,1,25.060,ARI,@,IND,L 13-20,
34,1996,1996-09-08,2,25.067,ARI,,MIA,L 10-38,
35,1996,1996-09-15,3,25.074,ARI,@,NWE,L 0-31,
36,1996,1996-09-22,4,25.081,ARI,@,NOR,W 28-14,
37,1996,1996-09-29,5,25.088,ARI,,STL,W 31-28,
38,1996,1996-10-13,6,25.102,ARI,@,DAL,L 3-17,
39,1996,1996-10-20,7,25.109,ARI,,TAM,W 13-9,
40,1996,1996-10-27,8,25.116,ARI,,NYJ,L 21-31,
41,1996,1996-11-03,9,25.123,ARI,@,NYG,L 8-16,
42,1996,1996-11-10,10,25.130,ARI,@,WAS,W 37-34,
43,1996,1996-11-17,11,25.137,ARI,,NYG,W 31-23,
44,1996,1996-11-24,12,25.144,ARI,,PHI,W 36-30,
45,1996,1996-12-01,13,25.151,ARI,@,MIN,L 17-41,
46,1996,1996-12-08,14,25.158,ARI,,DAL,L 6-10,
47,1996,1996-12-15,15,25.165,ARI,,WAS,W 27-26,
48,1996,1996-12-22,16,25.172,ARI,@,PHI,L 19-29,
49,1997,1997-08-31,1,26.059,ARI,@,CIN,L 21-24,
50,1997,1997-09-07,2,26.066,ARI,,DAL,W 25-22,
51,1997,1997-09-14,3,26.073,ARI,@,WAS,L 13-19,
52,1997,1997-09-28,4,26.087,ARI,@,TAM,L 18-19,
53,1997,1997-10-05,5,26.094,ARI,,MIN,L 19-20,
54,1997,1997-10-12,6,26.101,ARI,,NYG,L 13-27,
55,1997,1997-10-19,7,26.108,ARI,@,PHI,L 10-13,
56,1997,1997-10-26,8,26.115,ARI,,TEN,L 14-41,
57,1997,1997-11-02,9,26.122,ARI,,PHI,W 31-21,
58,1997,1997-11-09,10,26.129,ARI,@,DAL,L 6-24,
59,1997,1997-11-16,11,26.136,ARI,@,NYG,L 10-19,
60,1997,1997-11-23,12,26.143,DET,,IND,W 32-10,
61,1997,1997-11-30,13,26.150,ARI,,PIT,L 20-26,
62,1997,1997-12-07,14,26.157,ARI,,WAS,L 28-38,
63,1997,1997-12-14,15,26.164,ARI,@,NOR,L 10-27,
64,1997,1997-12-21,16,26.171,ARI,,ATL,W 29-26,
65,1998,1998-09-13,2,27.072,ARI,@,SEA,L 14-33,
66,1998,1998-11-01,8,27.121,ARI,@,DET,W 17-15,
67,1998,1998-11-22,11,27.142,ARI,@,WAS,W 45-42,
68,1998,1998-11-29,12,27.149,ARI,@,KAN,L 24-34,
69,1998,1998-12-06,13,27.156,ARI,,NYG,L 19-23,
70,1998,1998-12-13,14,27.163,ARI,@,PHI,W 20-17,
