ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1974,1974-09-15,1,23.239,ATL,,DAL,L 0-24,0,0,,0,0,0,,0,3,49,16.33,0,0,0,,0,0,0
2,1974,1974-09-22,2,23.246,ATL,,SFO,L 10-16,0,0,,0,0,0,,0,3,88,29.33,0,1,-2,-2.00,0,0,0
3,1974,1974-09-29,3,23.253,ATL,@,NOR,L 13-14,0,0,,0,0,0,,0,1,28,28.00,0,2,102,51.00,1,1,6
4,1974,1974-10-06,4,23.260,ATL,@,NYG,W 14-7,0,0,,0,1,9,9.00,0,0,0,,0,1,14,14.00,0,0,0
5,1974,1974-10-13,5,23.267,ATL,,CHI,W 13-10,0,0,,0,0,0,,0,1,30,30.00,0,2,9,4.50,0,0,0
6,1974,1974-10-20,6,23.274,ATL,,NOR,L 3-13,0,0,,0,0,0,,0,1,25,25.00,0,1,26,26.00,0,0,0
7,1974,1974-11-03,8,23.288,ATL,@,MIA,L 7-42,1,12,12.00,0,0,0,,0,7,154,22.00,0,2,4,2.00,0,0,0
8,1974,1974-11-10,9,23.295,ATL,@,RAM,L 0-21,0,0,,0,0,0,,0,4,80,20.00,0,2,18,9.00,0,0,0
9,1974,1974-11-24,11,23.309,ATL,@,SFO,L 0-27,0,0,,0,0,0,,0,4,125,31.25,0,0,0,,0,0,0
10,1974,1974-12-01,12,23.316,ATL,,RAM,L 7-30,0,0,,0,0,0,,0,5,125,25.00,0,0,0,,0,0,0
11,1974,1974-12-07,13,23.322,ATL,@,MIN,L 10-23,0,0,,0,0,0,,0,0,0,,0,2,9,4.50,0,0,0
12,1974,1974-12-15,14,23.330,ATL,,GNB,W 10-3,0,0,,0,1,-4,-4.00,0,0,0,,0,1,15,15.00,0,0,0
13,1975,1975-09-21,1,24.245,ATL,@,STL,L 20-23,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
14,1975,1975-09-28,2,24.252,ATL,,DET,L 14-17,1,26,26.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
15,1975,1975-10-05,3,24.259,ATL,,NOR,W 14-7,0,0,,0,0,0,,0,2,60,30.00,0,2,4,2.00,0,0,0
16,1975,1975-10-12,4,24.266,ATL,@,SFO,W 17-3,1,9,9.00,0,0,0,,0,2,50,25.00,0,0,0,,0,0,0
17,1975,1975-10-19,5,24.273,ATL,@,RAM,L 7-22,0,0,,0,0,0,,0,2,37,18.50,0,0,0,,0,0,0
18,1975,1975-10-26,6,24.280,ATL,,CIN,L 14-21,0,0,,0,0,0,,0,2,51,25.50,0,1,10,10.00,0,0,0
19,1975,1975-11-02,7,24.287,ATL,@,NOR,L 7-23,0,0,,0,0,0,,0,5,109,21.80,0,0,0,,0,0,0
20,1975,1975-11-09,8,24.294,ATL,@,MIN,L 0-38,1,2,2.00,0,0,0,,0,0,0,,0,2,9,4.50,0,0,0
21,1975,1975-11-16,9,24.301,GNB,@,DET,L 10-13,,,,,,,,,,,,,,,,,,
22,1975,1975-11-23,10,24.308,GNB,,NYG,W 40-14,1,35,35.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
23,1975,1975-11-30,11,24.315,GNB,,CHI,W 28-7,,,,,,,,,,,,,,,,,,
24,1975,1975-12-07,12,24.322,GNB,@,MIN,L 3-24,,,,,,,,,,,,,,,,,,
25,1975,1975-12-14,13,24.329,GNB,@,RAM,L 5-22,2,32,16.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
26,1975,1975-12-21,14,24.336,GNB,,ATL,W 22-13,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
