ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1964,1964-09-12,1,23.335,STL,@,DAL,W 16-6,0,0,,0,1,0,0.00,0,0,0,0,0,0
2,1964,1964-09-20,2,23.343,STL,@,CLE,T 33-33,2,38,19.00,0,1,12,12.00,0,0,0,0,0,0
3,1964,1964-09-27,3,23.350,STL,@,SFO,W 23-13,0,0,,0,1,68,68.00,1,1,6,0,0,0
4,1964,1964-10-04,4,23.357,STL,@,WAS,W 23-17,0,0,,0,2,13,6.50,0,0,0,0,0,0
5,1964,1964-10-12,5,23.365,STL,@,BAL,L 27-47,0,0,,0,1,0,0.00,0,0,0,0,0,0
6,1964,1964-10-18,6,24.005,STL,,WAS,W 38-24,0,0,,0,1,0,0.00,0,0,0,0,0,0
7,1964,1964-10-25,7,24.012,STL,,DAL,L 13-31,0,0,,0,0,0,,0,0,0,1,13,0
8,1964,1964-11-01,8,24.019,STL,@,NYG,L 17-34,0,0,,0,1,10,10.00,0,0,0,0,0,0
9,1964,1964-11-22,11,24.040,STL,@,PHI,W 38-13,0,0,,0,0,0,,0,0,0,1,0,0
10,1964,1964-11-29,12,24.047,STL,@,PIT,W 21-20,0,0,,0,2,10,5.00,0,0,0,1,40,0
11,1964,1964-12-06,13,24.054,STL,,CLE,W 28-19,0,0,,0,1,3,3.00,0,0,0,0,0,0
12,1964,1964-12-13,14,24.061,STL,,PHI,W 36-34,0,0,,0,1,9,9.00,0,0,0,0,0,0
13,1965,1965-09-19,1,24.341,STL,@,PHI,L 27-34,0,0,,0,1,0,0.00,0,0,0,0,0,0
14,1965,1965-09-26,2,24.348,STL,@,CLE,W 49-13,0,0,,0,0,0,,0,0,0,2,70,0
15,1965,1965-10-04,3,24.356,STL,,DAL,W 20-13,0,0,,0,0,0,,0,0,0,2,43,0
16,1965,1965-11-28,11,25.046,STL,,PHI,L 24-28,0,0,,0,0,0,,0,0,0,1,0,0
17,1966,1966-10-02,4,25.354,STL,@,PHI,W 41-10,0,0,,0,0,0,,0,0,0,1,5,0
18,1966,1966-10-16,6,26.003,STL,,DAL,T 10-10,0,0,,0,0,0,,0,0,0,1,15,0
19,1967,1967-10-08,4,26.360,STL,@,MIN,W 34-24,0,0,,0,0,0,,0,0,0,1,0,0
20,1967,1967-10-30,7,27.017,STL,,GNB,L 23-31,0,0,,0,0,0,,0,0,0,1,0,0
21,1968,1968-09-22,2,27.345,ATL,,BAL,L 20-28,0,0,,0,0,0,,0,0,0,1,18,0
22,1968,1968-09-29,3,27.352,ATL,@,SFO,L 13-28,0,0,,0,1,0,0.00,0,0,0,0,0,0
23,1968,1968-10-13,5,28.000,ATL,,NYG,W 24-21,0,0,,0,1,17,17.00,0,0,0,0,0,0
24,1968,1968-10-20,6,28.007,ATL,@,RAM,L 14-27,0,0,,0,2,11,5.50,0,0,0,1,9,0
25,1968,1968-11-03,8,28.021,ATL,,PIT,L 21-41,0,0,,0,1,8,8.00,0,0,0,0,0,0
26,1968,1968-11-10,9,28.028,ATL,,RAM,L 10-17,0,0,,0,1,1,1.00,0,0,0,0,0,0
27,1968,1968-11-17,10,28.035,ATL,@,CHI,W 16-13,0,0,,0,1,0,0.00,0,0,0,1,0,0
28,1968,1968-11-24,11,28.042,ATL,@,STL,L 12-17,0,0,,0,4,19,4.75,0,0,0,0,0,0
29,1968,1968-12-15,14,28.063,ATL,,SFO,L 12-14,0,0,,0,0,0,,0,1,6,1,73,1
