ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1964,1964-10-17,5,24.359,NYJ,,HOU,W 24-21,0,0,,0,1,30,30.00,0
2,1964,1964-10-24,6,25.000,NYJ,@,BUF,L 24-34,0,0,,0,4,55,13.75,0
3,1964,1964-10-31,7,25.007,NYJ,,BOS,W 35-14,0,0,,0,2,34,17.00,0
4,1964,1964-11-08,8,25.015,NYJ,,BUF,L 7-20,0,0,,0,1,21,21.00,0
5,1964,1964-11-22,10,25.029,NYJ,@,OAK,L 26-35,3,23,7.67,0,2,49,24.50,0
6,1964,1964-11-29,11,25.036,NYJ,,KAN,W 27-14,0,0,,0,1,25,25.00,0
7,1964,1964-12-20,14,25.057,NYJ,@,KAN,L 7-24,4,33,8.25,0,2,45,22.50,0
8,1965,1965-09-18,2,25.329,NYJ,,KAN,L 10-14,1,7,7.00,0,0,0,,0
9,1965,1965-11-21,10,26.028,NYJ,,HOU,W 41-14,1,17,17.00,0,0,0,,0
