ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1987,1987-10-04,3,23.279,CHI,@,PHI,W 35-3,,5,11,45.45,51,0,0,59.3,4,24,4.64,4.64,1,28,28.00,0
2,1987,1987-10-11,4,23.286,CHI,,MIN,W 27-7,,0,1,0.00,0,0,0,39.6,1,8,0.00,0.00,0,0,,0
3,1987,1987-10-18,5,23.293,CHI,,NOR,L 17-19,,3,11,27.27,28,0,1,1.7,2,15,2.55,-1.55,0,0,,0
