ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1993,1993-10-31,7,23.147,RAI,,SDG,L 23-30,,2,2,1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
2,1993,1993-11-07,8,23.154,RAI,@,CHI,W 16-14,,,,,,,,,,,0.0%,,,,,,,
3,1993,1993-11-14,9,23.161,RAI,,KAN,L 20-31,,,,,,,,,,,0.0%,,,,,,,
4,1993,1993-11-21,10,23.168,RAI,@,SDG,W 12-7,,,,,,,,,,,0.0%,,,,,,,
5,1993,1993-11-28,11,23.175,RAI,@,CIN,L 10-16,,,,,,,,,,,0.0%,,,,,,,
6,1993,1993-12-05,12,23.182,RAI,@,BUF,W 25-24,,,,,,,,,,,0.0%,,,,,,,
7,1993,1993-12-12,13,23.189,RAI,,SEA,W 27-23,,2,15,7.50,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
8,1993,1993-12-19,14,23.196,RAI,,TAM,W 27-20,,4,1,0.25,0,,0,0,,0,0.0%,,0,0,,0,0,0
9,1993,1993-12-26,15,23.203,RAI,@,GNB,L 0-28,,1,3,3.00,0,4,3,37,12.33,0,75.0%,9.25,0,0,,0,0,0
10,1993,1994-01-02,16,23.210,RAI,,DEN,W 33-30,,3,12,4.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
11,1995,1995-09-10,2,25.096,JAX,@,CIN,L 17-24,,20,64,3.20,0,6,3,80,26.67,1,50.0%,13.33,0,0,,0,1,6
12,1995,1995-09-17,3,25.103,JAX,@,NYJ,L 10-27,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,
13,1995,1995-09-24,4,25.110,JAX,,GNB,L 14-24,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
14,1995,1995-10-01,5,25.117,JAX,@,HOU,W 17-16,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
15,1995,1995-10-08,6,25.124,JAX,,PIT,W 20-16,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,
16,1995,1995-10-15,7,25.131,JAX,,CHI,L 27-30,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
17,1995,1995-10-22,8,25.138,JAX,@,CLE,W 23-15,,0,0,,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,
18,1995,1995-10-29,9,25.145,JAX,@,PIT,L 7-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,
19,1995,1995-12-03,13,25.180,JAX,@,DEN,L 23-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,
20,1995,1995-12-10,14,25.187,JAX,,IND,L 31-41,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
