ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1980,1980-09-07,1,22.039,SEA,,SDG,L 13-34,,,,,,
2,1980,1980-09-14,2,22.046,SEA,@,KAN,W 17-16,,,,,,
3,1980,1980-09-21,3,22.053,SEA,,NWE,L 31-37,,,,,,
4,1980,1980-09-28,4,22.060,SEA,@,WAS,W 14-0,,,,,,
5,1980,1980-10-05,5,22.067,SEA,@,HOU,W 26-7,,,,,,
6,1980,1980-10-12,6,22.074,SEA,,CLE,L 3-27,,,,,,
7,1980,1980-10-19,7,22.081,SEA,@,NYJ,W 27-17,,,,,,
8,1980,1980-10-26,8,22.088,SEA,@,OAK,L 14-33,,,,,,
9,1980,1980-11-02,9,22.095,SEA,,PHI,L 20-27,,,,,,
10,1980,1980-11-09,10,22.102,SEA,,KAN,L 30-31,,,,,,
11,1980,1980-11-17,11,22.110,SEA,,OAK,L 17-19,,,,,,
12,1980,1980-11-23,12,22.116,SEA,@,DEN,L 20-36,,,,,,
13,1980,1980-11-27,13,22.120,SEA,@,DAL,L 7-51,1,2,2.00,1,1,6
14,1980,1980-12-07,14,22.130,SEA,,NYG,L 21-27,,,,,,
15,1980,1980-12-13,15,22.136,SEA,@,SDG,L 14-21,,,,,,
16,1980,1980-12-21,16,22.144,SEA,,DEN,L 17-25,,,,,,
17,1981,1981-09-06,1,23.038,SEA,@,CIN,L 21-27,,,,,,
18,1981,1981-09-13,2,23.045,SEA,,DEN,W 13-10,,,,,,
19,1981,1981-09-20,3,23.052,SEA,@,OAK,L 10-20,,,,,,
20,1981,1981-09-27,4,23.059,SEA,,KAN,L 14-20,,,,,,
21,1981,1981-10-04,5,23.066,SEA,@,SDG,L 10-24,,,,,,
22,1981,1981-10-11,6,23.073,SEA,@,HOU,L 17-35,,,,,,
23,1981,1981-10-18,7,23.080,SEA,,NYG,L 0-32,,,,,,
24,1981,1981-10-25,8,23.087,SEA,@,NYJ,W 19-3,,,,,,
25,1981,1981-11-01,9,23.094,SEA,@,GNB,L 24-34,,,,,,
26,1981,1981-11-08,10,23.101,SEA,,PIT,W 24-21,,,,,,
27,1981,1981-11-16,11,23.109,SEA,,SDG,W 44-23,,,,,,
28,1981,1981-11-22,12,23.115,SEA,@,KAN,L 13-40,,,,,,
29,1981,1981-11-29,13,23.122,SEA,,OAK,L 31-32,,,,,,
30,1981,1981-12-06,14,23.129,SEA,,NYJ,W 27-23,,,,,,
31,1981,1981-12-13,15,23.136,SEA,@,DEN,L 13-23,,,,,,
32,1981,1981-12-20,16,23.143,SEA,,CLE,W 42-21,,,,,,
33,1982,1982-11-21,3,24.114,SEA,@,DEN,W 17-10,,,,,,
34,1982,1982-11-28,4,24.121,SEA,,PIT,W 16-0,,,,,,
35,1982,1982-12-05,5,24.128,SEA,@,RAI,L 23-28,,,,,,
36,1982,1982-12-12,6,24.135,SEA,,CHI,W 20-14,,,,,,
37,1982,1982-12-19,7,24.142,SEA,,NWE,L 0-16,,,,,,
38,1982,1982-12-26,8,24.149,SEA,@,CIN,L 10-24,,,,,,
39,1982,1983-01-02,9,24.156,SEA,,DEN,W 13-11,,,,,,
40,1983,1983-09-04,1,25.036,SEA,@,KAN,L 13-17,,,,,,
41,1983,1983-09-11,2,25.043,SEA,@,NYJ,W 17-10,,,,,,
42,1983,1983-09-18,3,25.050,SEA,,SDG,W 34-31,,,,,,
43,1983,1983-09-25,4,25.057,SEA,,WAS,L 17-27,,,,,,
44,1983,1983-10-02,5,25.064,SEA,@,CLE,W 24-9,,,,,,
45,1983,1983-10-09,6,25.071,SEA,@,SDG,L 21-28,,,,,,
