ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-01,1,21.020,TAM,,GNB,L 3-34,,,,,
2,1996,1996-09-08,2,21.027,TAM,@,DET,L 6-21,,,,,
3,1996,1996-09-15,3,21.034,TAM,@,DEN,L 23-27,,,,,
4,1996,1996-09-22,4,21.041,TAM,,SEA,L 13-17,,,,,
5,1996,1996-09-29,5,21.048,TAM,,DET,L 0-27,,1.0,0,0,0
6,1996,1996-10-13,6,21.062,TAM,,MIN,W 24-13,,0.5,0,0,0
7,1996,1996-10-20,7,21.069,TAM,@,ARI,L 9-13,,,,,
8,1996,1996-10-27,8,21.076,TAM,@,GNB,L 7-13,,,,,
9,1996,1996-11-03,9,21.083,TAM,@,CHI,L 10-13,,,,,
10,1996,1996-11-10,10,21.090,TAM,,OAK,W 20-17,,,,,
11,1996,1996-11-17,11,21.097,TAM,@,SDG,W 25-17,,1.0,0,0,0
12,1996,1996-11-24,12,21.104,TAM,,NOR,W 13-7,,,,,
13,1996,1996-12-01,13,21.111,TAM,@,CAR,L 0-24,,,,,
14,1996,1996-12-08,14,21.118,TAM,,WAS,W 24-10,,,,,
15,1996,1996-12-15,15,21.125,TAM,@,MIN,L 10-21,,0.5,0,0,0
16,1996,1996-12-22,16,21.132,TAM,,CHI,W 34-19,,1.0,0,0,0
17,1997,1997-08-31,1,22.019,TAM,,SFO,W 13-6,,2.0,0,0,0
18,1997,1997-09-07,2,22.026,TAM,@,DET,W 24-17,,,,,
19,1997,1997-09-14,3,22.033,TAM,@,MIN,W 28-14,,0.5,0,0,0
20,1997,1997-09-21,4,22.040,TAM,,MIA,W 31-21,,,,,
21,1997,1997-09-28,5,22.047,TAM,,ARI,W 19-18,,,,,
22,1997,1997-10-05,6,22.054,TAM,@,GNB,L 16-21,,1.0,0,0,0
23,1997,1997-10-12,7,22.061,TAM,,DET,L 9-27,,1.0,0,0,0
