ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1970,1970-09-21,1,22.060,NYJ,@,CLE,L 21-31,,,,,,,,,,,
2,1970,1970-09-27,2,22.066,NYJ,@,BOS,W 31-21,,,,,,,,,,,
3,1970,1970-10-04,3,22.073,NYJ,@,BUF,L 31-34,0,0,,0,0,0,,0,1,16,0
4,1970,1970-10-10,4,22.079,NYJ,,MIA,L 6-20,,,,,,,,,,,
5,1970,1970-10-18,5,22.087,NYJ,,BAL,L 22-29,,,,,,,,,,,
6,1970,1970-10-25,6,22.094,NYJ,,BUF,L 6-10,,,,,,,,,,,
7,1970,1970-11-01,7,22.101,NYJ,,NYG,L 10-22,,,,,,,,,,,
8,1970,1970-11-08,8,22.108,NYJ,@,PIT,L 17-21,,,,,,,,,,,
9,1970,1970-11-15,9,22.115,NYJ,@,RAM,W 31-20,,,,,,,,,,,
10,1970,1970-11-22,10,22.122,NYJ,,BOS,W 17-3,,,,,,,,,,,
11,1970,1970-11-29,11,22.129,NYJ,,MIN,W 20-10,0,0,,0,0,0,,0,1,0,0
12,1970,1970-12-06,12,22.136,NYJ,,OAK,L 13-14,,,,,,,,,,,
13,1970,1970-12-13,13,22.143,NYJ,@,MIA,L 10-16,1,-1,-1.00,0,0,0,,0,0,0,0
14,1970,1970-12-19,14,22.149,NYJ,@,BAL,L 20-35,,,,,,,,,,,
15,1971,1971-09-19,1,23.058,NYJ,@,BAL,L 0-22,,,,,,,,,,,
16,1971,1971-10-10,4,23.079,NYJ,@,NWE,L 0-20,,,,,,,,,,,
17,1971,1971-10-24,6,23.093,NYJ,,MIA,L 14-30,,,,,,,,,,,
18,1971,1971-10-31,7,23.100,NYJ,@,SDG,L 21-49,,,,,,,,,,,
19,1971,1971-11-07,8,23.107,NYJ,,KAN,W 13-10,,,,,,,,,,,
20,1971,1971-11-14,9,23.114,NYJ,,BAL,L 13-14,,,,,,,,,,,
21,1971,1971-11-21,10,23.121,NYJ,@,BUF,W 20-7,,,,,,,,,,,
22,1971,1971-11-28,11,23.128,NYJ,,SFO,L 21-24,,,,,,,,,,,
23,1971,1971-12-04,12,23.134,NYJ,@,DAL,L 10-52,,,,,,,,,,,
24,1971,1971-12-12,13,23.142,NYJ,,NWE,W 13-6,,,,,,,,,,,
