ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,23.239,NWE,,NYJ,W 28-3,,,,,,
2,1988,1988-09-11,2,23.246,NWE,@,MIN,L 6-36,,,,,,
3,1988,1988-09-18,3,23.253,NWE,,BUF,L 14-16,,,,,,
4,1988,1988-09-25,4,23.260,NWE,@,HOU,L 6-31,,,,,,
5,1988,1988-10-02,5,23.267,NWE,,IND,W 21-17,,,,,,
6,1988,1988-10-09,6,23.274,NWE,@,GNB,L 3-45,,,,,,
7,1988,1988-10-16,7,23.281,NWE,,CIN,W 27-21,,,,,,
8,1988,1988-10-23,8,23.288,NWE,@,BUF,L 20-23,,,,,,
9,1988,1988-10-30,9,23.295,NWE,,CHI,W 30-7,,,,,,
10,1988,1988-11-06,10,23.302,NWE,,MIA,W 21-10,,,,,,
11,1988,1988-11-13,11,23.309,NWE,@,NYJ,W 14-13,,,,,,
12,1988,1988-11-20,12,23.316,NWE,@,MIA,W 6-3,,,,,,
13,1988,1988-11-27,13,23.323,NWE,@,IND,L 21-24,,,,,,
14,1988,1988-12-04,14,23.330,NWE,,SEA,W 13-7,,,,,,
15,1988,1988-12-11,15,23.337,NWE,,TAM,W 10-7,,,,,,
16,1988,1988-12-17,16,23.343,NWE,@,DEN,L 10-21,,,,,,
17,1989,1989-09-10,1,24.244,NWE,@,NYJ,W 27-24,,,,,,
18,1989,1989-09-17,2,24.251,NWE,,MIA,L 10-24,,,,,,
19,1989,1989-09-24,3,24.258,NWE,,SEA,L 3-24,,,,,,
20,1989,1989-10-01,4,24.265,NWE,@,BUF,L 10-31,,,,,,
21,1989,1989-10-08,5,24.272,NWE,,HOU,W 23-13,,,,,,
22,1989,1989-10-15,6,24.279,NWE,@,ATL,L 15-16,,,,,,
23,1989,1989-10-22,7,24.286,NWE,@,SFO,L 20-37,,,,,,
24,1989,1989-10-29,8,24.293,NWE,@,IND,W 23-20,0,0,1.0,0,0,0
25,1989,1989-11-05,9,24.300,NWE,,NYJ,L 26-27,,,,,,
26,1989,1989-11-12,10,24.307,NWE,,NOR,L 24-28,0,0,1.0,0,0,0
27,1989,1989-11-19,11,24.314,NWE,,BUF,W 33-24,,,,,,
28,1989,1989-11-26,12,24.321,NWE,@,RAI,L 21-24,0,0,2.0,0,0,0
29,1989,1989-12-03,13,24.328,NWE,,IND,W 22-16,0,0,0.0,1,-1,0
30,1989,1989-12-10,14,24.335,NWE,@,MIA,L 10-31,,,,,,
31,1990,1990-09-09,1,25.243,NWE,,MIA,L 24-27,,,,,,
32,1990,1990-09-16,2,25.250,NWE,@,IND,W 16-14,0,0,1.0,0,0,0
33,1990,1990-09-23,3,25.257,NWE,@,CIN,L 7-41,,,,,,
34,1990,1990-09-30,4,25.264,NWE,,NYJ,L 13-37,,,,,,
35,1990,1990-10-07,5,25.271,NWE,,SEA,L 20-33,0,0,0.5,0,0,0
36,1990,1990-10-18,6,25.282,NWE,@,MIA,L 10-17,,,,,,
37,1990,1990-10-28,7,25.292,NWE,,BUF,L 10-27,,,,,,
38,1990,1990-11-04,8,25.299,NWE,@,PHI,L 20-48,,,,,,
39,1990,1990-11-11,9,25.306,NWE,,IND,L 10-13,,,,,,
40,1990,1990-11-18,10,25.313,NWE,@,BUF,L 0-14,,,,,,
