ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-09-05,1,24.309,SFO,,RAI,W 44-14,,,,,
2,1994,1994-09-11,2,24.315,SFO,@,KAN,L 17-24,,,,,
3,1994,1994-09-18,3,24.322,SFO,@,RAM,W 34-19,,,,,
4,1994,1994-09-25,4,24.329,SFO,,NOR,W 24-13,,,,,
5,1994,1994-10-02,5,24.336,SFO,,PHI,L 8-40,,,,,
6,1994,1994-10-09,6,24.343,SFO,@,DET,W 27-21,,,,,
7,1994,1994-10-16,7,24.350,SFO,@,ATL,W 42-3,,,,,
8,1994,1994-10-23,8,24.357,SFO,,TAM,W 41-16,,,,,
9,1994,1994-11-06,9,25.006,SFO,@,WAS,W 37-22,,,,,
10,1994,1994-11-13,10,25.013,SFO,,DAL,W 21-14,,,,,
11,1994,1994-11-20,11,25.020,SFO,,RAM,W 31-27,,,,,
12,1994,1994-11-28,12,25.028,SFO,@,NOR,W 35-14,,,,,
13,1994,1994-12-04,13,25.034,SFO,,ATL,W 50-14,,,,,
14,1994,1994-12-11,14,25.041,SFO,@,SDG,W 38-15,,,,,
15,1994,1994-12-17,15,25.047,SFO,,DEN,W 42-19,,1.0,0,0,0
16,1995,1995-09-03,1,25.307,SFO,@,NOR,W 24-22,,,,,
17,1995,1995-09-10,2,25.314,SFO,,ATL,W 41-10,,,,,
18,1995,1995-09-17,3,25.321,SFO,,NWE,W 28-3,,1.0,1,0,0
19,1995,1995-09-25,4,25.329,SFO,@,DET,L 24-27,,1.0,0,0,0
20,1995,1995-10-01,5,25.335,SFO,,NYG,W 20-6,,,,,
21,1995,1995-10-15,6,25.349,SFO,@,IND,L 17-18,,,,,
22,1995,1995-10-22,7,25.356,SFO,@,STL,W 44-10,,,,,
23,1995,1995-10-29,8,25.363,SFO,,NOR,L 7-11,,,,,
24,1995,1995-11-05,9,26.005,SFO,,CAR,L 7-13,,,,,
25,1995,1995-11-12,10,26.012,SFO,@,DAL,W 38-20,,0.0,1,0,0
26,1995,1995-11-20,11,26.020,SFO,@,MIA,W 44-20,,,,,
27,1995,1995-11-26,12,26.026,SFO,,STL,W 41-13,,,,,
28,1995,1995-12-03,13,26.033,SFO,,BUF,W 27-17,,1.0,0,0,0
29,1995,1995-12-10,14,26.040,SFO,@,CAR,W 31-10,,,,,
30,1995,1995-12-18,15,26.048,SFO,,MIN,W 37-30,,,,,
31,1995,1995-12-24,16,26.054,SFO,@,ATL,L 27-28,,,,,
32,1996,1996-09-01,1,26.306,SFO,,NOR,W 27-11,,,,,
33,1996,1996-09-08,2,26.313,SFO,,STL,W 34-0,,1.0,0,0,0
34,1996,1996-09-22,3,26.327,SFO,@,CAR,L 7-23,,,,,
35,1996,1996-09-29,4,26.334,SFO,,ATL,W 39-17,,,,,
36,1996,1996-10-06,5,26.341,SFO,@,STL,W 28-11,,0.5,0,0,0
37,1996,1996-10-14,6,26.349,SFO,@,GNB,L 20-23,,1.0,0,0,0
38,1996,1996-10-20,7,26.355,SFO,,CIN,W 28-21,,,,,
39,1996,1996-10-27,8,26.362,SFO,@,HOU,W 10-9,,,,,
40,1996,1996-11-03,9,27.003,SFO,@,NOR,W 24-17,,,,,
41,1996,1996-11-10,10,27.010,SFO,,DAL,L 17-20,,,,,
42,1996,1996-11-17,11,27.017,NYJ,@,IND,L 29-34,,,,,
43,1996,1996-11-24,12,27.024,SFO,@,WAS,W 19-16,,,,,
44,1996,1996-12-02,13,27.032,SFO,@,ATL,W 34-10,,,,,
45,1996,1996-12-08,14,27.038,SFO,,CAR,L 24-30,,,,,
46,1996,1996-12-15,15,27.045,SFO,@,PIT,W 25-15,,,,,
47,1996,1996-12-23,16,27.053,SFO,,DET,W 24-14,,,,,
48,1997,1997-08-31,1,27.304,SFO,@,TAM,L 6-13,,,,,
49,1997,1997-09-07,2,27.311,SFO,@,STL,W 15-12,,,,,
50,1997,1997-09-14,3,27.318,SFO,,NOR,W 33-7,,,,,
51,1997,1997-09-21,4,27.325,SFO,,ATL,W 34-7,,,,,
52,1997,1997-09-29,5,27.333,SFO,@,CAR,W 34-21,,,,,
53,1997,1997-10-12,6,27.346,SFO,,STL,W 30-10,,,,,
54,1997,1997-10-19,7,27.353,SFO,@,ATL,W 35-28,,,,,
55,1997,1997-10-26,8,27.360,SFO,@,NOR,W 23-0,,,,,
56,1997,1997-11-02,9,28.002,SFO,,DAL,W 17-10,,,,,
57,1997,1997-11-10,10,28.010,SFO,@,PHI,W 24-12,,,,,
58,1997,1997-11-16,11,28.016,SFO,,CAR,W 27-19,,0.0,1,0,0
59,1997,1997-11-23,12,28.023,SFO,,SDG,W 17-10,,,,,
60,1997,1997-11-30,13,28.030,SFO,@,KAN,L 9-44,,,,,
61,1997,1997-12-07,14,28.037,SFO,,MIN,W 28-17,,,,,
62,1997,1997-12-15,15,28.045,SFO,,DEN,W 34-17,,0.0,1,55,0
63,1997,1997-12-21,16,28.051,SFO,@,SEA,L 9-38,,,,,
64,1998,1998-09-06,1,28.310,SFO,,NYJ,W 36-30,,,,,
65,1998,1998-09-14,2,28.318,SFO,@,WAS,W 45-10,,,,,
66,1998,1998-09-27,3,28.331,SFO,,ATL,W 31-20,,,,,
67,1998,1998-10-04,4,28.338,SFO,@,BUF,L 21-26,,,,,
68,1998,1998-10-11,5,28.345,SFO,@,NOR,W 31-0,,,,,
69,1998,1998-10-18,6,28.352,SFO,,IND,W 34-31,,,,,
70,1998,1998-10-25,7,28.359,SFO,@,STL,W 28-10,,,,,
71,1998,1998-11-01,8,29.001,SFO,@,GNB,L 22-36,,0.0,1,4,0
72,1998,1998-11-08,9,29.008,SFO,,CAR,W 25-23,,,,,
73,1998,1998-11-15,10,29.015,SFO,@,ATL,L 19-31,,,,,
74,1998,1998-11-22,11,29.022,SFO,,NOR,W 31-20,,,,,
75,1998,1998-12-06,13,29.036,SFO,@,CAR,W 31-28,,,,,
76,1998,1998-12-14,14,29.044,SFO,,DET,W 35-13,,,,,
77,1998,1998-12-20,15,29.050,SFO,@,NWE,L 21-24,,,,,
78,1998,1998-12-27,16,29.057,SFO,,STL,W 38-19,,,,,
79,1999,1999-09-12,1,29.316,SFO,@,JAX,L 3-41,*,,,,
80,1999,1999-09-19,2,29.323,SFO,,NOR,W 28-21,*,,,,
81,1999,1999-09-27,3,29.331,SFO,@,ARI,W 24-10,*,,,,
82,1999,1999-10-03,4,29.337,SFO,,TEN,W 24-22,*,1.0,0,0,0
83,1999,1999-10-10,5,29.344,SFO,@,STL,L 20-42,*,,,,
84,1999,1999-10-17,6,29.351,SFO,,CAR,L 29-31,*,,,,
85,1999,1999-10-24,7,29.358,SFO,@,MIN,L 16-40,*,,,,
86,1999,1999-11-07,8,30.007,SFO,,PIT,L 6-27,*,0.5,0,0,0
87,1999,1999-11-14,9,30.014,SFO,@,NOR,L 6-24,*,,,,
88,1999,1999-11-21,10,30.021,SFO,,STL,L 7-23,*,,,,
89,1999,1999-11-29,11,30.029,SFO,,GNB,L 3-20,*,,,,
90,1999,1999-12-05,12,30.035,SFO,@,CIN,L 30-44,*,,,,
91,1999,1999-12-12,13,30.042,SFO,,ATL,W 26-7,*,,,,
92,1999,1999-12-18,14,30.048,SFO,@,CAR,L 24-41,*,,,,
93,1999,1999-12-26,15,30.056,SFO,,WAS,L 20-26,*,1.0,0,0,0
94,1999,2000-01-03,16,30.064,SFO,@,ATL,L 29-34,*,,,,
95,2000,2000-09-03,1,30.308,CAR,@,WAS,L 17-20,*,,,,
96,2000,2000-09-10,2,30.315,CAR,@,SFO,W 38-22,*,,,,
97,2000,2000-09-17,3,30.322,CAR,,ATL,L 10-15,*,,,,
98,2000,2000-10-01,4,30.336,CAR,,DAL,L 13-16,,,,,
99,2000,2000-10-08,5,30.343,CAR,,SEA,W 26-3,,,,,
100,2000,2000-10-15,6,30.350,CAR,@,NOR,L 6-24,,,,,
101,2000,2000-10-22,7,30.357,CAR,,SFO,W 34-16,*,,,,
102,2000,2000-10-29,8,30.364,CAR,@,ATL,L 12-13,*,,,,
103,2000,2000-11-05,9,31.005,CAR,@,STL,W 27-24,*,,,,
104,2000,2000-11-12,10,31.012,CAR,,NOR,L 10-20,*,,,,
105,2000,2000-11-19,11,31.019,CAR,@,MIN,L 17-31,,,,,
106,2000,2000-11-27,12,31.027,CAR,,GNB,W 31-14,*,,,,
107,2000,2000-12-03,13,31.033,CAR,,STL,W 16-3,,,,,
108,2000,2000-12-10,14,31.040,CAR,@,KAN,L 14-15,*,,,,
109,2000,2000-12-17,15,31.047,CAR,,SDG,W 30-22,*,0.0,1,0,0
110,2000,2000-12-24,16,31.054,CAR,@,OAK,L 9-52,*,,,,
111,2001,2001-09-23,2,31.327,DEN,@,ARI,W 38-17,,,,,
112,2001,2001-09-30,3,31.334,DEN,,BAL,L 13-20,,,,,
113,2001,2001-10-07,4,31.341,DEN,,KAN,W 20-6,,1.0,0,0,0
114,2001,2001-10-14,5,31.348,DEN,@,SEA,L 21-34,,,,,
115,2001,2001-10-21,6,31.355,DEN,@,SDG,L 10-27,,,,,
