ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1986,1986-11-23,12,23.278,DET,@,TAM,W 38-17,,1,1,100.00,34,1,0,158.3,0,0,34.00,54.00,0,0,,0
2,1986,1986-12-15,15,23.300,DET,,CHI,L 13-16,*,12,24,50.00,167,1,1,69.3,6,63,6.96,5.92,0,0,,0
3,1986,1986-12-21,16,23.306,DET,,ATL,L 6-20,*,8,15,53.33,46,0,1,31.5,2,6,3.07,0.07,2,0,0.00,0
4,1987,1987-09-13,1,24.207,DET,@,MIN,L 19-34,*,24,38,63.16,195,1,2,62.9,1,6,5.13,3.29,3,3,1.00,0
5,1987,1987-09-20,2,24.214,DET,@,RAI,L 7-27,*,21,35,60.00,255,1,2,68.2,2,11,7.29,5.29,0,0,,0
6,1987,1987-10-25,6,24.249,DET,,GNB,L 33-34,*,33,47,70.21,362,3,0,114.0,3,26,7.70,8.98,1,1,1.00,0
7,1987,1987-11-01,7,24.256,DET,@,DEN,L 0-34,*,16,34,47.06,151,0,1,47.5,3,23,4.44,3.12,1,0,0.00,0
8,1987,1987-11-08,8,24.263,DET,,DAL,W 27-17,*,15,28,53.57,217,1,2,61.2,0,0,7.75,5.25,3,-2,-0.67,0
9,1987,1987-11-15,9,24.270,DET,@,WAS,L 13-20,*,23,37,62.16,249,0,4,42.3,1,11,6.73,1.86,2,15,7.50,0
10,1987,1987-11-22,10,24.277,DET,@,CHI,L 10-30,*,14,31,45.16,170,1,2,46.4,3,21,5.48,3.23,3,13,4.33,0
11,1987,1987-11-26,11,24.281,DET,,KAN,L 20-27,*,21,41,51.22,206,1,0,73.8,0,0,5.02,5.51,1,9,9.00,0
12,1987,1987-12-06,12,24.291,DET,,RAM,L 16-37,*,26,48,54.17,288,1,2,61.8,2,17,6.00,4.54,0,0,,0
13,1987,1987-12-13,13,24.298,DET,@,TAM,W 20-10,*,12,23,52.17,108,1,0,79.6,0,0,4.70,5.57,4,5,1.25,0
14,1987,1987-12-20,14,24.305,DET,,MIN,L 14-17,*,16,30,53.33,240,1,3,51.4,1,5,8.00,4.17,2,12,6.00,0
15,1987,1987-12-27,15,24.312,DET,@,ATL,W 30-13,*,11,24,45.83,157,0,2,32.8,1,7,6.54,2.79,2,8,4.00,0
16,1988,1988-09-04,1,25.199,DET,,ATL,W 31-17,*,13,19,68.42,107,2,1,95.7,3,19,5.63,5.37,0,0,,0
17,1988,1988-09-11,2,25.206,DET,@,RAM,L 10-17,*,13,29,44.83,155,1,1,58.8,3,23,5.34,4.48,1,11,11.00,0
18,1988,1988-09-18,3,25.213,DET,,NOR,L 14-22,*,20,33,60.61,274,2,2,82.1,5,42,8.30,6.79,1,4,4.00,0
19,1988,1988-09-25,4,25.220,DET,,NYJ,L 10-17,*,10,21,47.62,119,0,1,45.5,3,22,5.67,3.52,2,3,1.50,0
20,1988,1988-10-02,5,25.227,DET,@,SFO,L 13-20,*,11,19,57.89,139,1,0,98.4,3,22,7.32,8.37,2,4,2.00,0
21,1988,1988-10-09,6,25.234,DET,,CHI,L 7-24,*,6,14,42.86,57,0,0,54.8,0,0,4.07,4.07,0,0,,0
22,1988,1988-11-24,13,25.280,DET,,MIN,L 0-23,*,2,6,33.33,5,0,1,2.8,1,6,0.83,-6.67,1,0,0.00,0
23,1989,1989-12-17,15,26.302,DET,,TAM,W 33-7,,2,5,40.00,42,0,0,70.4,0,0,8.40,8.40,3,2,0.67,0
24,1990,1990-10-14,5,27.238,RAM,@,CHI,L 9-38,,1,4,25.00,4,0,0,39.6,0,0,1.00,1.00,0,0,,0
25,1990,1990-10-21,6,27.245,RAM,,ATL,W 44-24,,0,0,,0,0,0,,0,,,,,,,
26,1990,1990-10-29,7,27.253,RAM,@,PIT,L 10-41,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
27,1990,1990-11-11,9,27.266,RAM,,NYG,L 7-31,,0,0,,0,0,0,,0,,,,,,,
