ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1996,1996-09-01,1,23.212,DEN,,NYJ,W 31-6,,1,,,,,0.0%,,,,,,0,0,,0,,
2,1996,1996-09-08,2,23.219,DEN,@,SEA,W 30-20,,,,,,,0.0%,,,,,,0,0,,0,,
3,1996,1996-09-15,3,23.226,DEN,,TAM,W 27-23,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0
4,1996,1996-12-22,16,23.324,DEN,@,SDG,L 10-16,,1,,,,,0.0%,,,,,,0,0,,0,,
5,1997,1997-09-21,4,24.231,DEN,,CIN,W 38-20,,,0,0,,0,0.0%,,,,,,,,,,,
6,1997,1997-09-28,5,24.238,DEN,@,ATL,W 29-21,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0
7,1997,1997-10-06,6,24.246,DEN,,NWE,W 34-13,,,0,0,,0,0.0%,,,,,,,,,,,
8,1997,1997-10-26,8,24.266,DEN,@,BUF,W 23-20,,,0,0,,0,0.0%,,,,,,,,,,,
9,1997,1997-11-02,9,24.273,DEN,,SEA,W 30-27,,,0,0,,0,0.0%,,,,,,,,,,,
10,1997,1997-11-24,12,24.295,DEN,,OAK,W 31-3,,,0,0,,0,0.0%,,,,,,,,,,,
11,1997,1997-11-30,13,24.301,DEN,@,SDG,W 38-28,,,0,0,,0,0.0%,,,,,,,,,,,
12,1997,1997-12-07,14,24.308,DEN,@,PIT,L 24-35,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0
13,1997,1997-12-15,15,24.316,DEN,@,SFO,L 17-34,,,0,0,,0,0.0%,,,,,,,,,,,
14,1997,1997-12-21,16,24.322,DEN,,SDG,W 38-3,,,0,0,,0,0.0%,,,,,,,,,,,
15,1998,1998-09-21,3,25.231,DAL,@,NYG,W 31-7,,,,,,,0.0%,,,,,,,,,,,
