ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1983,1983-09-04,1,23.342,CLE,,MIN,L 21-27,0,0,,0
2,1983,1983-09-11,2,23.349,CLE,@,DET,W 31-26,0,0,,0
3,1983,1983-09-15,3,23.353,CLE,,CIN,W 17-7,0,0,,0
4,1983,1983-09-25,4,23.363,CLE,@,SDG,W 30-24,0,0,,0
5,1983,1983-10-02,5,24.005,CLE,,SEA,L 9-24,0,0,,0
6,1983,1983-10-09,6,24.012,CLE,,NYJ,W 10-7,0,0,,0
7,1983,1983-10-16,7,24.019,CLE,@,PIT,L 17-44,1,12,12.00,0
8,1983,1983-10-23,8,24.026,CLE,@,CIN,L 21-28,0,0,,0
9,1983,1983-11-20,12,24.054,CLE,@,NWE,W 30-0,0,0,,0
10,1983,1983-11-27,13,24.061,CLE,,BAL,W 41-23,0,0,,0
11,1983,1983-12-04,14,24.068,CLE,@,DEN,L 6-27,0,0,,0
12,1983,1983-12-11,15,24.075,CLE,@,HOU,L 27-34,0,0,,0
13,1983,1983-12-18,16,24.082,CLE,,PIT,W 30-17,0,0,,0
14,1984,1984-10-07,6,25.010,CLE,,NWE,L 16-17,1,15,15.00,0
15,1984,1984-10-14,7,25.017,CLE,,NYJ,L 20-24,0,0,,0
16,1984,1984-10-21,8,25.024,CLE,@,CIN,L 9-12,0,0,,0
17,1984,1984-10-28,9,25.031,CLE,,NOR,L 14-16,0,0,,0
18,1984,1984-11-04,10,25.038,CLE,@,BUF,W 13-10,0,0,,0
19,1984,1984-11-11,11,25.045,CLE,,SFO,L 7-41,0,0,,0
