ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2012,2012-09-10,1,24.362,OAK,,SDG,L 14-22,*
2,2012,2012-09-16,2,25.002,OAK,@,MIA,L 13-35,
3,2012,2012-09-23,3,25.009,OAK,,PIT,W 34-31,
4,2012,2012-09-30,4,25.016,OAK,@,DEN,L 6-37,
5,2012,2012-10-14,5,25.030,OAK,@,ATL,L 20-23,
6,2012,2012-10-21,6,25.037,OAK,,JAX,W 26-23,
7,2012,2012-10-28,7,25.044,OAK,@,KAN,W 26-16,
8,2012,2012-11-04,8,25.051,OAK,,TAM,L 32-42,
9,2012,2012-11-11,9,25.058,OAK,@,BAL,L 20-55,
10,2012,2012-11-18,10,25.065,OAK,,NOR,L 17-38,
11,2012,2012-11-25,11,25.072,OAK,@,CIN,L 10-34,
12,2012,2012-12-02,12,25.079,OAK,,CLE,L 17-20,
13,2012,2012-12-06,13,25.083,OAK,,DEN,L 13-26,
14,2012,2012-12-16,14,25.093,OAK,,KAN,W 15-0,
15,2012,2012-12-23,15,25.100,OAK,@,CAR,L 6-17,
16,2012,2012-12-30,16,25.107,OAK,@,SDG,L 21-24,
