ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,22.293,WAS,,PHI,W 41-14,,,,,,,,
2,1986,1986-09-14,2,22.300,WAS,,RAI,W 10-6,,,,,,,,
3,1986,1986-09-21,3,22.307,WAS,@,SDG,W 30-27,,,,,,,,
4,1986,1986-09-28,4,22.314,WAS,,SEA,W 19-14,0,0,,0,0.0,1,0,0
5,1986,1986-10-05,5,22.321,WAS,@,NOR,W 14-6,,,,,,,,
6,1986,1986-10-12,6,22.328,WAS,@,DAL,L 6-30,,,,,,,,
7,1986,1986-10-19,7,22.335,WAS,,STL,W 28-21,,,,,,,,
8,1986,1986-10-27,8,22.343,WAS,@,NYG,L 20-27,,,,,,,,
9,1986,1986-11-02,9,22.349,WAS,,MIN,W 44-38,0,0,,0,0.0,1,0,0
10,1986,1986-11-09,10,22.356,WAS,@,GNB,W 16-7,,,,,,,,
11,1986,1986-11-17,11,22.364,WAS,,SFO,W 14-6,,,,,,,,
12,1986,1986-11-23,12,23.005,WAS,,DAL,W 41-14,,,,,,,,
13,1986,1986-11-30,13,23.012,WAS,@,STL,W 20-17,,,,,,,,
14,1986,1986-12-07,14,23.019,WAS,,NYG,L 14-24,,,,,,,,
15,1986,1986-12-13,15,23.025,WAS,@,DEN,L 30-31,,,,,,,,
16,1987,1987-09-13,1,23.299,WAS,,PHI,W 34-24,0,0,,0,0.0,1,0,0
17,1987,1987-09-20,2,23.306,WAS,@,ATL,L 20-21,,,,,,,,
18,1987,1987-10-25,6,23.341,WAS,,NYJ,W 17-16,,,,,,,,
19,1987,1987-11-01,7,23.348,WAS,@,BUF,W 27-7,0,0,,0,0.0,1,24,0
20,1987,1987-11-08,8,23.355,WAS,@,PHI,L 27-31,0,0,,0,0.0,1,0,0
21,1987,1987-11-15,9,23.362,WAS,,DET,W 20-13,,,,,,,,
22,1987,1987-11-23,10,24.005,WAS,,RAM,L 26-30,,,,,,,,
23,1987,1987-11-29,11,24.011,WAS,,NYG,W 23-19,0,0,,0,0.0,1,0,0
24,1987,1987-12-06,12,24.018,WAS,@,STL,W 34-17,,,,,,,,
25,1987,1987-12-13,13,24.025,WAS,,DAL,W 24-20,,,,,,,,
26,1987,1987-12-20,14,24.032,WAS,@,MIA,L 21-23,,,,,,,,
27,1987,1987-12-26,15,24.038,WAS,@,MIN,W 27-24,,,,,,,,
28,1988,1988-09-05,1,24.292,WAS,@,NYG,L 20-27,,,,,,,,
29,1988,1988-09-11,2,24.298,WAS,,PIT,W 30-29,,,,,,,,
30,1988,1988-09-18,3,24.305,WAS,,PHI,W 17-10,,,,,,,,
31,1988,1988-09-25,4,24.312,WAS,@,PHO,L 21-30,,,,,,,,
32,1988,1988-10-02,5,24.319,WAS,,NYG,L 23-24,,,,,,,,
33,1988,1988-10-09,6,24.326,WAS,@,DAL,W 35-17,0,0,,0,0.0,1,20,0
34,1988,1988-10-16,7,24.333,WAS,,PHO,W 33-17,,,,,,,,
35,1988,1988-10-23,8,24.340,WAS,@,GNB,W 20-17,,,,,,,,
36,1988,1988-10-30,9,24.347,WAS,@,HOU,L 17-41,,,,,,,,
37,1988,1988-11-06,10,24.354,WAS,,NOR,W 27-24,,,,,,,,
38,1988,1988-11-13,11,24.361,WAS,,CHI,L 14-34,,,,,,,,
39,1988,1988-11-21,12,25.003,WAS,@,SFO,L 21-37,,,,,,,,
40,1988,1988-11-27,13,25.009,WAS,,CLE,L 13-17,,,,,,,,
41,1988,1988-12-04,14,25.016,WAS,@,PHI,W 20-19,,,,,,,,
42,1988,1988-12-11,15,25.023,WAS,,DAL,L 17-24,,,,,,,,
43,1988,1988-12-17,16,25.029,WAS,@,CIN,L 17-20,,,,,,,,
44,1989,1989-09-11,1,25.297,WAS,,NYG,L 24-27,,,,,,,,
45,1989,1989-09-17,2,25.303,WAS,,PHI,L 37-42,,,,,,,,
46,1989,1989-09-24,3,25.310,WAS,@,DAL,W 30-7,0,0,,0,1.0,1,0,0
47,1989,1989-10-01,4,25.317,WAS,@,NOR,W 16-14,0,0,,0,0.0,1,0,0
48,1989,1989-10-08,5,25.324,WAS,,PHO,W 30-28,,,,,,,,
49,1989,1989-10-15,6,25.331,WAS,@,NYG,L 17-20,,,,,,,,
50,1989,1989-10-22,7,25.338,WAS,,TAM,W 32-28,0,0,,0,0.0,1,25,0
51,1989,1989-10-29,8,25.345,WAS,@,RAI,L 24-37,,,,,,,,
52,1989,1989-11-05,9,25.352,WAS,,DAL,L 3-13,,,,,,,,
53,1989,1989-11-12,10,25.359,WAS,@,PHI,W 10-3,,,,,,,,
54,1989,1989-11-20,11,26.002,WAS,,DEN,L 10-14,,,,,,,,
55,1989,1989-11-26,12,26.008,WAS,,CHI,W 38-14,,,,,,,,
56,1989,1989-12-03,13,26.015,WAS,@,PHO,W 29-10,,,,,,,,
57,1989,1989-12-10,14,26.022,WAS,,SDG,W 26-21,,,,,,,,
58,1989,1989-12-17,15,26.029,WAS,@,ATL,W 31-30,,,,,,,,
59,1989,1989-12-23,16,26.035,WAS,@,SEA,W 29-0,,,,,,,,
60,1990,1990-09-09,1,26.295,WAS,,PHO,W 31-0,0,0,,0,,,,
61,1990,1990-09-16,2,26.302,WAS,@,SFO,L 13-26,0,0,,0,,,,
62,1990,1990-09-23,3,26.309,WAS,,DAL,W 19-15,0,0,,0,1.0,1,43,0
63,1990,1990-09-30,4,26.316,WAS,@,PHO,W 38-10,0,0,,0,0.0,1,29,0
64,1990,1990-10-14,5,26.330,WAS,,NYG,L 20-24,0,0,,0,,,,
65,1990,1990-10-21,6,26.337,WAS,,PHI,W 13-7,0,0,,0,,,,
66,1990,1990-10-28,7,26.344,WAS,@,NYG,L 10-21,0,0,,0,,,,
67,1990,1990-11-04,8,26.351,WAS,@,DET,W 41-38,0,0,,0,,,,
68,1990,1990-11-12,9,26.359,WAS,@,PHI,L 14-28,0,0,,0,,,,
69,1990,1990-11-18,10,27.000,WAS,,NOR,W 31-17,0,0,,0,0.0,1,2,0
70,1990,1990-11-22,11,27.004,WAS,@,DAL,L 17-27,0,0,,0,,,,
71,1990,1990-12-02,12,27.014,WAS,,MIA,W 42-20,0,0,,0,,,,
72,1990,1990-12-09,13,27.021,WAS,,CHI,W 10-9,0,0,,0,,,,
73,1990,1990-12-15,14,27.027,WAS,@,NWE,W 25-10,0,0,,0,,,,
74,1990,1990-12-22,15,27.034,WAS,@,IND,L 28-35,0,0,,0,,,,
75,1990,1990-12-30,16,27.042,WAS,,BUF,W 29-14,1,0,0.00,0,0.0,0,0,0
76,1991,1991-09-02,1,27.288,SFO,@,NYG,L 14-16,,,,,,,,
77,1991,1991-09-08,2,27.294,SFO,,SDG,W 34-14,,,,,,,,
78,1991,1991-09-15,3,27.301,SFO,@,MIN,L 14-17,,,,,,,,
79,1991,1991-09-22,4,27.308,SFO,,RAM,W 27-10,0,0,,0,0.0,1,0,0
80,1991,1991-09-29,5,27.315,SFO,@,RAI,L 6-12,,,,,,,,
81,1991,1991-10-13,6,27.329,SFO,,ATL,L 34-39,,,,,,,,
82,1991,1991-10-20,7,27.336,SFO,,DET,W 35-3,,,,,,,,
83,1991,1991-10-27,8,27.343,SFO,@,PHI,W 23-7,,,,,,,,
84,1991,1991-11-03,9,27.350,SFO,@,ATL,L 14-17,,,,,,,,
85,1991,1991-11-10,10,27.357,SFO,@,NOR,L 3-10,,,,,,,,
86,1991,1991-11-17,11,27.364,SFO,,PHO,W 14-10,,,,,,,,
87,1991,1991-11-25,12,28.007,SFO,@,RAM,W 33-10,,,,,,,,
88,1991,1991-12-01,13,28.013,SFO,,NOR,W 38-24,,,,,,,,
89,1991,1991-12-08,14,28.020,SFO,@,SEA,W 24-22,,,,,,,,
90,1991,1991-12-14,15,28.026,SFO,,KAN,W 28-14,,,,,,,,
91,1991,1991-12-23,16,28.035,SFO,,CHI,W 52-14,,,,,,,,
92,1992,1992-09-07,1,28.294,WAS,@,DAL,L 10-23,,,,,,,,
93,1992,1992-09-13,2,28.300,WAS,,ATL,W 24-17,,,,,,,,
