ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1966,1966-09-11,1,22.152,KAN,@,BUF,W 42-20,7,10,1.43,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,53,26.50,0,3,86,28.67,1,1,6
2,1966,1966-09-18,2,22.159,KAN,@,OAK,W 32-10,10,83,8.30,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
3,1966,1966-09-25,3,22.166,KAN,@,BOS,W 43-24,5,27,5.40,0,1,9,9.00,1,0,0,,0,0,0,,0,0,,,2,54,27.00,0,1,0,0.00,0,1,6
4,1966,1966-10-02,4,22.173,KAN,,BUF,L 14-29,3,10,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,2,3,1.50,0,0,0
5,1966,1966-10-08,5,22.179,KAN,,DEN,W 37-10,10,84,8.40,2,1,11,11.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,24,24.00,0,4,21,5.25,0,2,12
6,1966,1966-10-16,6,22.187,KAN,,OAK,L 13-34,3,-2,-0.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,1,4,4.00,0,0,0
7,1966,1966-10-23,7,22.194,KAN,@,DEN,W 56-10,11,91,8.27,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,33,16.50,0,1,4,4.00,0,0,0
8,1966,1966-10-30,8,22.201,KAN,,HOU,W 48-23,9,102,11.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,2,2,1.00,0,1,6
9,1966,1966-11-06,9,22.208,KAN,,SDG,W 24-14,14,53,3.79,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
10,1966,1966-11-13,10,22.215,KAN,,MIA,W 34-16,13,50,3.85,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0
11,1966,1966-11-20,11,22.222,KAN,,BOS,T 27-27,7,8,1.14,0,2,39,19.50,0,0,0,,0,0,0,,0,0,,,3,80,26.67,0,0,0,,0,0,0
12,1966,1966-11-27,12,22.229,KAN,@,NYJ,W 32-24,16,50,3.13,1,4,71,17.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6
13,1966,1966-12-11,13,22.243,KAN,@,MIA,W 19-18,14,74,5.29,0,6,51,8.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,19,9.50,0,0,0
14,1966,1966-12-18,14,22.250,KAN,@,SDG,W 27-17,25,161,6.44,1,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
15,1967,1967-09-09,1,23.150,KAN,@,HOU,W 25-20,19,80,4.21,1,6,42,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
16,1967,1967-09-24,2,23.165,KAN,@,MIA,W 24-0,20,131,6.55,0,2,39,19.50,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
17,1967,1967-10-01,3,23.172,KAN,@,OAK,L 21-23,19,50,2.63,1,3,-5,-1.67,0,1,1,100.00,17,1,0,158.3,0,0,17.00,37.00,0,0,,0,0,0,,0,1,6
18,1967,1967-10-08,4,23.179,KAN,,MIA,W 41-0,8,15,1.88,0,3,18,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
19,1967,1967-10-15,5,23.186,KAN,@,SDG,L 31-45,11,33,3.00,1,4,15,3.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
20,1967,1967-10-22,6,23.193,KAN,,HOU,L 19-24,19,69,3.63,2,3,-2,-0.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
21,1967,1967-10-29,7,23.200,KAN,,DEN,W 52-9,20,101,5.05,2,2,37,18.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
22,1967,1967-11-05,8,23.207,KAN,,NYJ,W 42-18,23,192,8.35,1,2,-4,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
23,1967,1967-11-12,9,23.214,KAN,@,BOS,W 33-10,16,56,3.50,1,3,29,9.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,22,5.50,0,1,6
24,1967,1967-11-19,10,23.221,KAN,,SDG,L 16-17,26,83,3.19,0,4,2,0.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
25,1967,1967-11-23,11,23.225,KAN,,OAK,L 22-44,4,7,1.75,0,5,22,4.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
26,1967,1967-12-03,12,23.235,KAN,,BUF,W 23-13,15,46,3.07,0,2,20,10.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
27,1967,1967-12-10,13,23.242,KAN,@,NYJ,W 21-7,16,55,3.44,0,5,41,8.20,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
28,1967,1967-12-17,14,23.249,KAN,@,DEN,W 38-24,20,169,8.45,0,2,7,3.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
29,1968,1968-09-09,1,24.150,KAN,@,HOU,W 26-21,8,53,6.63,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1968,1968-09-15,2,24.156,KAN,,NYJ,L 19-20,7,41,5.86,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
31,1968,1968-09-22,3,24.163,KAN,,DEN,W 34-2,4,0,0.00,0,2,12,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
32,1968,1968-10-05,5,24.176,KAN,@,BUF,W 18-7,22,39,1.77,0,2,20,10.00,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,,0,0,0
33,1968,1968-10-13,6,24.184,KAN,,CIN,W 13-3,18,75,4.17,0,4,32,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
34,1968,1968-10-20,7,24.191,KAN,,OAK,W 24-10,24,109,4.54,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
35,1968,1968-10-27,8,24.198,KAN,,SDG,W 27-20,15,89,5.93,1,5,73,14.60,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
36,1968,1968-11-03,9,24.205,KAN,@,OAK,L 21-38,10,29,2.90,0,7,47,6.71,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
37,1968,1968-11-10,10,24.212,KAN,@,CIN,W 16-9,9,46,5.11,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
38,1968,1968-11-17,11,24.219,KAN,,BOS,W 31-17,6,-6,-1.00,0,4,62,15.50,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,1,6
39,1968,1968-11-28,12,24.230,KAN,,HOU,W 24-10,9,14,1.56,0,4,60,15.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
40,1968,1968-12-08,13,24.240,KAN,@,SDG,W 40-3,21,69,3.29,1,3,33,11.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
41,1968,1968-12-14,14,24.246,KAN,@,DEN,W 30-7,11,6,0.55,1,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
42,1969,1969-09-14,1,25.155,KAN,@,SDG,W 27-9,1,1,1.00,0,7,40,5.71,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
43,1969,1969-09-21,2,25.162,KAN,@,BOS,W 31-0,14,79,5.64,1,5,49,9.80,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
44,1969,1969-09-28,3,25.169,KAN,@,CIN,L 19-24,10,4,0.40,0,2,25,12.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
45,1969,1969-10-05,4,25.176,KAN,@,DEN,W 26-13,13,67,5.15,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
46,1969,1969-10-12,5,25.183,KAN,,HOU,W 24-0,14,22,1.57,1,2,16,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
47,1969,1969-10-19,6,25.190,KAN,,MIA,W 17-10,8,36,4.50,1,2,38,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
48,1969,1969-10-26,7,25.197,KAN,,CIN,W 42-22,12,96,8.00,0,5,101,20.20,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
49,1969,1969-11-02,8,25.204,KAN,@,BUF,W 29-7,14,71,5.07,2,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-8,-8.00,0,2,12
50,1969,1969-11-09,9,25.211,KAN,,SDG,W 27-3,9,46,5.11,1,7,43,6.14,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,11,3.67,0,1,6
51,1969,1969-11-16,10,25.218,KAN,@,NYJ,W 34-16,7,20,2.86,0,4,40,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
52,1969,1969-11-23,11,25.225,KAN,,OAK,L 24-27,13,64,4.92,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
53,1969,1969-11-27,12,25.229,KAN,,DEN,W 31-17,20,88,4.40,0,2,21,10.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,1969,1969-12-07,13,25.239,KAN,,BUF,W 22-19,18,67,3.72,0,4,43,10.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
55,1969,1969-12-13,14,25.245,KAN,@,OAK,L 6-10,15,71,4.73,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,25,6.25,0,0,0
56,1970,1970-09-20,1,26.161,KAN,@,MIN,L 10-27,7,16,2.29,0,3,6,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,30,10.00,0,0,0
57,1970,1970-09-28,2,26.169,KAN,@,BAL,W 44-24,4,18,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
58,1970,1970-10-11,4,26.182,KAN,,BOS,W 23-10,10,28,2.80,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1970,1970-10-18,5,26.189,SDG,@,CHI,W 20-7,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1970,1970-10-25,6,26.196,SDG,,HOU,T 31-31,4,14,3.50,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1970,1970-11-08,8,26.210,SDG,,DEN,W 24-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1970,1970-11-15,9,26.217,SDG,@,BOS,W 16-14,14,13,0.93,0,4,53,13.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
63,1970,1970-11-22,10,26.224,SDG,@,OAK,L 17-20,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
64,1970,1970-11-29,11,26.231,SDG,@,KAN,L 14-26,2,4,2.00,0,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1970,1970-12-06,12,26.238,SDG,,CIN,L 14-17,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1970,1970-12-13,13,26.245,SDG,@,DEN,T 17-17,10,28,2.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
67,1970,1970-12-20,14,26.252,SDG,,KAN,W 31-13,10,60,6.00,1,3,65,21.67,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
68,1971,1971-09-19,1,27.160,SDG,,KAN,W 21-14,15,59,3.93,1,3,18,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
69,1971,1971-09-26,2,27.167,SDG,,OAK,L 0-34,11,21,1.91,0,3,16,5.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1971,1971-10-03,3,27.174,SDG,@,PIT,L 17-21,12,72,6.00,1,3,29,9.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,1.00,0,1,6
71,1971,1971-10-10,4,27.181,SDG,@,KAN,L 10-31,7,44,6.29,0,8,34,4.25,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
72,1971,1971-10-17,5,27.188,SDG,@,DEN,L 16-20,6,3,0.50,0,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1971,1971-10-23,6,27.194,SDG,,BUF,W 20-3,19,94,4.95,0,3,14,4.67,0,1,1,100.00,53,0,0,118.7,0,0,53.00,53.00,0,0,,0,0,0,,0,0,0
74,1971,1971-10-31,7,27.202,SDG,,NYJ,W 49-21,9,55,6.11,0,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
75,1971,1971-11-07,8,27.209,SDG,@,NYG,L 17-35,6,45,7.50,0,3,24,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
76,1971,1971-11-15,9,27.217,SDG,,STL,W 20-17,2,7,3.50,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1971,1971-11-21,10,27.223,SDG,@,OAK,L 33-34,13,63,4.85,1,4,81,20.25,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
78,1971,1971-12-05,12,27.237,SDG,,MIN,W 30-14,16,49,3.06,0,5,28,5.60,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
79,1971,1971-12-12,13,27.244,SDG,,DEN,W 45-17,15,62,4.13,1,3,23,7.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
80,1971,1971-12-19,14,27.251,SDG,@,HOU,L 33-49,9,17,1.89,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
