ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1970,1970-09-20,1,24.205,WAS,@,SFO,L 17-26,,,,
2,1970,1970-09-27,2,24.212,WAS,@,STL,L 17-27,,,,
3,1970,1970-10-04,3,24.219,WAS,@,PHI,W 33-21,,,,
4,1970,1970-10-11,4,24.226,WAS,,DET,W 31-10,,,,
5,1970,1970-10-19,5,24.234,WAS,@,OAK,L 20-34,,,,
6,1970,1970-10-25,6,24.240,WAS,,CIN,W 20-0,,,,
7,1970,1970-11-01,7,24.247,WAS,@,DEN,W 19-3,,,,
8,1970,1970-11-08,8,24.254,WAS,,MIN,L 10-19,,,,
9,1970,1970-11-15,9,24.261,WAS,@,NYG,L 33-35,,,,
10,1970,1970-11-22,10,24.268,WAS,,DAL,L 21-45,1,10,10.00,0
11,1970,1970-11-29,11,24.275,WAS,,NYG,L 24-27,,,,
12,1970,1970-12-06,12,24.282,WAS,@,DAL,L 0-34,,,,
13,1970,1970-12-13,13,24.289,WAS,,PHI,W 24-6,,,,
14,1970,1970-12-20,14,24.296,WAS,,STL,W 28-27,,,,
15,1971,1971-09-19,1,25.204,WAS,@,STL,W 24-17,,,,
16,1971,1971-10-31,7,25.246,WAS,,NOR,W 24-14,,,,
17,1971,1971-11-07,8,25.253,WAS,,PHI,T 7-7,1,4,4.00,0
18,1971,1971-11-14,9,25.260,WAS,@,CHI,L 15-16,,,,
19,1971,1971-11-21,10,25.267,WAS,,DAL,L 0-13,,,,
20,1971,1971-11-28,11,25.274,WAS,@,PHI,W 20-13,,,,
21,1971,1971-12-05,12,25.281,WAS,,NYG,W 23-7,,,,
22,1971,1971-12-13,13,25.289,WAS,@,RAM,W 38-24,,,,
23,1971,1971-12-19,14,25.295,WAS,,CLE,L 13-20,,,,
24,1972,1972-09-18,1,26.204,WAS,@,MIN,W 24-21,1,0,0.00,0
25,1972,1972-09-24,2,26.210,WAS,,STL,W 24-10,,,,
26,1972,1972-10-01,3,26.217,WAS,@,NWE,L 23-24,,,,
27,1972,1972-10-08,4,26.224,WAS,,PHI,W 14-0,,,,
28,1972,1972-10-15,5,26.231,WAS,@,STL,W 33-3,,,,
29,1972,1972-10-22,6,26.238,WAS,,DAL,W 24-20,,,,
30,1972,1972-10-29,7,26.245,WAS,@,NYG,W 23-16,,,,
31,1972,1972-11-05,8,26.252,WAS,@,NYJ,W 35-17,,,,
32,1972,1972-11-12,9,26.259,WAS,,NYG,W 27-13,,,,
33,1972,1972-11-20,10,26.267,WAS,,ATL,W 24-13,,,,
34,1972,1972-11-26,11,26.273,WAS,,GNB,W 21-16,,,,
35,1972,1972-12-03,12,26.280,WAS,@,PHI,W 23-7,,,,
36,1972,1972-12-09,13,26.286,WAS,@,DAL,L 24-34,,,,
37,1972,1972-12-17,14,26.294,WAS,,BUF,L 17-24,1,6,6.00,0
38,1973,1973-09-16,1,27.201,WAS,,SDG,W 38-0,,,,
39,1973,1973-09-23,2,27.208,WAS,@,STL,L 27-34,,,,
40,1973,1973-09-30,3,27.215,WAS,@,PHI,W 28-7,,,,
41,1973,1973-10-08,4,27.223,WAS,,DAL,W 14-7,,,,
42,1973,1973-10-14,5,27.229,WAS,@,NYG,W 21-3,,,,
43,1973,1973-10-21,6,27.236,WAS,,STL,W 31-13,,,,
44,1973,1973-10-28,7,27.243,WAS,@,NOR,L 3-19,,,,
45,1973,1973-11-05,8,27.251,WAS,@,PIT,L 16-21,,,,
46,1973,1973-11-11,9,27.257,WAS,,SFO,W 33-9,1,7,7.00,0
47,1973,1973-11-18,10,27.264,WAS,,BAL,W 22-14,1,18,18.00,0
48,1973,1973-11-22,11,27.268,WAS,@,DET,W 20-0,,,,
49,1973,1973-12-02,12,27.278,WAS,,NYG,W 27-24,,,,
50,1973,1973-12-09,13,27.285,WAS,@,DAL,L 7-27,1,17,17.00,0
51,1973,1973-12-16,14,27.292,WAS,,PHI,W 38-20,,,,
52,1974,1974-09-15,1,28.200,WAS,@,NYG,W 13-10,,,,
53,1974,1974-09-22,2,28.207,WAS,,STL,L 10-17,,,,
54,1974,1974-09-30,3,28.215,WAS,,DEN,W 30-3,,,,
