ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1982,1982-09-12,1,23.006,NOR,,STL,L 7-21,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
2,1982,1982-09-19,2,23.013,NOR,@,CHI,W 10-0,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
3,1982,1982-11-21,3,23.076,NOR,,KAN,W 27-17,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
4,1982,1982-11-28,4,23.083,NOR,@,SFO,W 23-20,4,3,0.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
5,1982,1982-12-05,5,23.090,NOR,,TAM,L 10-13,1,2,2.00,0,2,12,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
6,1982,1982-12-12,6,23.097,NOR,@,ATL,L 0-35,0,0,,0,1,-2,-2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
7,1982,1982-12-19,7,23.104,NOR,@,DAL,L 7-21,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,18,18.00,0,0,0
8,1982,1982-12-26,8,23.111,NOR,,WAS,L 10-27,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
9,1982,1983-01-02,9,23.118,NOR,,ATL,W 35-6,11,63,5.73,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
10,1983,1983-09-04,1,23.363,NOR,,STL,W 28-17,6,34,5.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
11,1983,1983-09-11,2,24.005,NOR,@,RAM,L 27-30,8,24,3.00,1,1,2,2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
12,1983,1983-09-18,3,24.012,NOR,,CHI,W 34-31,7,12,1.71,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
13,1983,1983-09-25,4,24.019,NOR,@,DAL,L 20-21,4,6,1.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
14,1983,1983-10-02,5,24.026,NOR,,MIA,W 17-7,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
15,1983,1983-10-09,6,24.033,NOR,@,ATL,W 19-17,2,15,7.50,0,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
16,1983,1983-10-16,7,24.040,NOR,,SFO,L 13-32,2,15,7.50,0,4,36,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
17,1983,1983-10-23,8,24.047,NOR,@,TAM,W 24-21,7,46,6.57,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
18,1983,1983-10-30,9,24.054,NOR,@,BUF,L 21-27,5,18,3.60,0,3,24,8.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
19,1983,1983-11-06,10,24.061,NOR,,ATL,W 27-10,8,43,5.38,2,2,31,15.50,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
20,1983,1983-11-13,11,24.068,NOR,@,SFO,L 0-27,1,5,5.00,0,1,6,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
21,1983,1983-11-21,12,24.076,NOR,,NYJ,L 28-31,11,113,10.27,0,1,7,7.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
22,1983,1983-11-27,13,24.082,NOR,,MIN,W 17-16,7,41,5.86,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
23,1983,1983-12-04,14,24.089,NOR,@,NWE,L 0-7,4,16,4.00,0,3,20,6.67,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
24,1983,1983-12-11,15,24.096,NOR,@,PHI,W 20-17,3,6,2.00,0,1,4,4.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
25,1983,1983-12-18,16,24.103,NOR,,RAM,L 24-26,4,12,3.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
26,1984,1984-09-02,1,24.362,NOR,,ATL,L 28-36,2,4,2.00,0,3,22,7.33,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
27,1984,1984-09-09,2,25.003,NOR,,TAM,W 17-13,6,42,7.00,1,4,75,18.75,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
28,1984,1984-09-16,3,25.010,NOR,@,SFO,L 20-30,0,0,,0,2,4,2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
29,1984,1984-09-23,4,25.017,NOR,,STL,W 34-24,6,45,7.50,0,0,0,,0,1,1,100.00,34,1,0,158.3,0,0,34.00,54.00,0,0,,0,0,0
30,1984,1984-09-30,5,25.024,NOR,@,HOU,W 27-10,11,90,8.18,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
31,1984,1984-10-07,6,25.031,NOR,@,CHI,L 7-20,7,51,7.29,0,1,2,2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
32,1984,1984-10-14,7,25.038,NOR,,RAM,L 10-28,13,54,4.15,1,3,15,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
33,1984,1984-10-21,8,25.045,NOR,@,DAL,L 27-30,9,78,8.67,1,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
34,1984,1984-10-28,9,25.052,NOR,@,CLE,W 16-14,7,52,7.43,0,6,29,4.83,1,0,0,,0,0,0,,0,,,,0,0,,0,1,6
35,1984,1984-11-04,10,25.059,NOR,,GNB,L 13-23,9,54,6.00,0,3,19,6.33,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
36,1984,1984-11-11,11,25.066,NOR,@,ATL,W 17-13,6,27,4.50,0,3,20,6.67,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
37,1984,1984-12-02,14,25.087,NOR,@,RAM,L 21-34,7,49,7.00,0,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
38,1984,1984-12-09,15,25.094,NOR,,CIN,L 21-24,12,47,3.92,0,7,90,12.86,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
39,1984,1984-12-15,16,25.100,NOR,@,NYG,W 10-3,7,22,3.14,0,1,2,2.00,1,0,0,,0,0,0,,0,,,,0,0,,0,1,6
40,1985,1985-09-08,1,26.002,NOR,,KAN,L 27-47,9,57,6.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1985,1985-09-15,2,26.009,NOR,@,DEN,L 23-34,9,62,6.89,1,5,65,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
42,1985,1985-09-22,3,26.016,NOR,,TAM,W 20-13,18,67,3.72,0,2,12,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1985,1985-09-29,4,26.023,NOR,@,SFO,W 20-17,7,28,4.00,1,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
44,1985,1985-10-13,6,26.037,NOR,@,RAI,L 13-23,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
