ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
48,1993,1993-10-04,4,27.086,WAS,@,MIA,L 10-17,0,0,,0,,,,,,
49,1993,1993-10-10,5,27.092,WAS,,NYG,L 7-41,0,0,,0,,,,,,
50,1993,1993-10-17,6,27.099,WAS,@,PHO,L 6-36,0,0,,0,,,,,,
51,1993,1993-11-07,8,27.120,WAS,,IND,W 30-24,0,0,,0,,,,,,
52,1993,1993-11-14,9,27.127,WAS,@,NYG,L 6-20,0,0,,0,,,,,,
53,1993,1993-11-21,10,27.134,WAS,@,RAM,L 6-10,0,0,,0,,,,,,
54,1993,1993-11-28,11,27.141,WAS,,PHI,L 14-17,0,0,,0,,,,,,
55,1993,1993-12-05,12,27.148,WAS,@,TAM,W 23-17,1,0,0.00,0,0,0,0.0,0,0,0
56,1993,1993-12-11,13,27.154,WAS,,NYJ,L 0-3,0,0,,0,,,,,,
57,1993,1993-12-19,14,27.162,WAS,,ATL,W 30-17,0,0,,0,,,,,,
58,1993,1993-12-26,15,27.169,WAS,@,DAL,L 3-38,0,0,,0,,,,,,
59,1993,1993-12-31,16,27.174,WAS,,MIN,L 9-14,0,0,,0,,,,,,
60,1994,1994-09-04,1,28.056,WAS,,SEA,L 7-28,,,,,,,,,,
61,1994,1994-09-11,2,28.063,WAS,@,NOR,W 38-24,,,,,,,,,,
62,1995,1995-09-03,1,29.055,PIT,,DET,W 23-20,,,,,,,,,,
63,1995,1995-09-10,2,29.062,PIT,@,HOU,W 34-17,,,,,,,,,,
64,1995,1995-09-18,3,29.070,PIT,@,MIA,L 10-23,,,,,,,,,,
65,1995,1995-09-24,4,29.076,PIT,,MIN,L 24-44,,,,,,,,,,
66,1995,1995-10-01,5,29.083,PIT,,SDG,W 31-16,0,0,,0,1,6,0.0,2,35,1
67,1995,1995-10-08,6,29.090,PIT,@,JAX,L 16-20,,,,,,,,,,
68,1995,1995-10-19,7,29.101,PIT,,CIN,L 9-27,,,,,,,,,,
69,1995,1995-10-29,8,29.111,PIT,,JAX,W 24-7,,,,,,,,,,
70,1995,1995-11-05,9,29.118,PIT,@,CHI,W 37-34,,,,,,,,,,
71,1995,1995-11-13,10,29.126,PIT,,CLE,W 20-3,,,,,,,,,,
72,1995,1995-11-19,11,29.132,PIT,@,CIN,W 49-31,,,,,,,,,,
73,1995,1995-12-16,15,29.159,PIT,,NWE,W 41-27,,,,,,,,,,
74,1995,1995-12-24,16,29.167,PIT,@,GNB,L 19-24,,,,,,,,,,
