ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1979,1979-09-02,1,26.103,SFO,@,MIN,L 22-28,0,0,,0,0,0,,0,1,20,20.00,0,0,0
2,1979,1979-09-09,2,26.110,SFO,,DAL,L 13-21,2,18,9.00,0,0,0,,0,0,0,,0,0,0
3,1979,1979-09-16,3,26.117,SFO,@,RAM,L 24-27,,,,,,,,,,,,,,
4,1979,1979-09-23,4,26.124,SFO,,NOR,L 21-30,2,20,10.00,0,0,0,,0,0,0,,0,0,0
5,1979,1979-09-30,5,26.131,SFO,@,SDG,L 9-31,3,44,14.67,0,1,2,2.00,0,0,0,,0,0,0
6,1979,1979-10-07,6,26.138,SFO,,SEA,L 24-35,,,,,,,,,,,,,,
7,1979,1979-10-14,7,26.145,SFO,@,NYG,L 16-32,,,,,,,,,,,,,,
8,1979,1979-10-21,8,26.152,SFO,,ATL,W 20-15,4,33,8.25,0,0,0,,0,0,0,,0,0,0
9,1979,1979-10-28,9,26.159,SFO,,CHI,L 27-28,2,28,14.00,0,0,0,,0,0,0,,0,0,0
10,1979,1979-11-04,10,26.166,SFO,@,OAK,L 10-23,2,25,12.50,0,0,0,,0,0,0,,0,0,0
11,1979,1979-11-11,11,26.173,SFO,@,NOR,L 20-31,,,,,,,,,,,,,,
12,1979,1979-11-18,12,26.180,SFO,,DEN,L 28-38,3,24,8.00,1,1,-2,-2.00,0,0,0,,0,1,6
13,1979,1979-11-25,13,26.187,SFO,,RAM,L 20-26,3,12,4.00,0,0,0,,0,0,0,,0,0,0
14,1979,1979-12-02,14,26.194,SFO,@,STL,L 10-13,2,17,8.50,0,0,0,,0,0,0,,0,0,0
15,1979,1979-12-09,15,26.201,SFO,,TAM,W 23-7,2,27,13.50,0,2,5,2.50,0,0,0,,0,0,0
16,1979,1979-12-16,16,26.208,SFO,@,ATL,L 21-31,1,6,6.00,0,1,-9,-9.00,0,0,0,,0,0,0
17,1980,1980-09-07,1,27.108,SFO,@,NOR,W 26-23,,,,,,,,,,,,,,
18,1980,1980-10-05,5,27.136,MIN,,PIT,L 17-23,,,,,,,,,,,,,,
19,1980,1980-10-12,6,27.143,MIN,,CHI,W 13-7,,,,,,,,,,,,,,
20,1980,1980-10-19,7,27.150,MIN,@,CIN,L 0-14,,,,,,,,,,,,,,
21,1980,1980-10-26,8,27.157,MIN,@,GNB,L 3-16,,,,,,,,,,,,,,
22,1980,1980-11-02,9,27.164,MIN,@,WAS,W 39-14,0,0,,0,0,0,,0,1,11,11.00,0,0,0
23,1980,1980-11-09,10,27.171,MIN,,DET,W 34-0,,,,,,,,,,,,,,
24,1980,1980-11-16,11,27.178,MIN,,TAM,W 38-30,,,,,,,,,,,,,,
25,1980,1980-11-23,12,27.185,MIN,,GNB,L 13-25,,,,,,,,,,,,,,
26,1980,1980-11-30,13,27.192,MIN,@,NOR,W 23-20,,,,,,,,,,,,,,
27,1980,1980-12-07,14,27.199,MIN,@,TAM,W 21-10,,,,,,,,,,,,,,
28,1980,1980-12-14,15,27.206,MIN,,CLE,W 28-23,0,0,,0,0,0,,0,1,9,9.00,0,0,0
29,1980,1980-12-21,16,27.213,MIN,@,HOU,L 16-20,,,,,,,,,,,,,,
30,1981,1981-09-05,1,28.106,MIN,@,TAM,L 13-21,,,,,,,,,,,,,,
31,1981,1981-09-14,2,28.115,MIN,,OAK,L 10-36,1,8,8.00,0,0,0,,0,0,0,,0,0,0
32,1981,1981-09-20,3,28.121,MIN,,DET,W 26-24,0,0,,0,,,,,,,,,,
33,1981,1981-09-27,4,28.128,MIN,@,GNB,W 30-13,1,1,1.00,1,0,0,,0,0,0,,0,1,6
34,1981,1981-10-04,5,28.135,MIN,,CHI,W 24-21,0,0,,0,,,,,,,,,,
35,1981,1981-10-11,6,28.142,MIN,@,SDG,W 33-31,0,0,,0,,,,,,,,,,
36,1981,1981-10-18,7,28.149,MIN,,PHI,W 35-23,1,1,1.00,1,0,0,,0,0,0,,0,1,6
37,1981,1981-10-25,8,28.156,MIN,@,STL,L 17-30,0,0,,0,,,,,,,,,,
38,1981,1981-11-02,9,28.164,MIN,@,DEN,L 17-19,0,0,,0,,,,,,,,,,
39,1981,1981-11-08,10,28.170,MIN,,TAM,W 25-10,0,0,,0,,,,,,,,,,
40,1981,1981-11-15,11,28.177,MIN,,NOR,W 20-10,0,0,,0,,,,,,,,,,
41,1981,1981-11-23,12,28.185,MIN,@,ATL,L 30-31,1,3,3.00,1,0,0,,0,0,0,,0,1,6
42,1981,1981-12-06,14,28.198,MIN,@,CHI,L 9-10,3,25,8.33,0,0,0,,0,0,0,,0,0,0
43,1981,1981-12-12,15,28.204,MIN,@,DET,L 7-45,0,0,,0,,,,,,,,,,
44,1981,1981-12-20,16,28.212,MIN,,KAN,L 6-10,0,0,,0,,,,,,,,,,
45,1982,1982-09-12,1,29.113,MIN,,TAM,W 17-10,0,0,,0,,,,,,,,,,
46,1982,1982-09-16,2,29.117,MIN,@,BUF,L 22-23,2,24,12.00,2,0,0,,0,0,0,,0,2,12
47,1982,1982-11-21,3,29.183,MIN,@,GNB,L 7-26,1,5,5.00,0,0,0,,0,0,0,,0,0,0
48,1982,1982-11-28,4,29.190,MIN,,CHI,W 35-7,0,0,,0,,,,,,,,,,
49,1982,1982-12-05,5,29.197,MIN,@,MIA,L 14-22,0,0,,0,,,,,,,,,,
50,1982,1982-12-12,6,29.204,MIN,,BAL,W 13-10,3,52,17.33,0,0,0,,0,0,0,,0,0,0
