ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-10,1,22.045,IND,@,NYG,W 26-21,*,,,,,,,,
2,2006,2006-09-17,2,22.052,IND,,HOU,W 43-24,*,,,,,,,,
3,2006,2006-09-24,3,22.059,IND,,JAX,W 21-14,*,,,,,,,,
4,2006,2006-10-01,4,22.066,IND,@,NYJ,W 31-28,*,,,,,,,,
5,2006,2006-10-08,5,22.073,IND,,TEN,W 14-13,*,,,,,,,,
6,2006,2006-10-22,6,22.087,IND,,WAS,W 36-22,*,,,,,,,,
7,2006,2006-10-29,7,22.094,IND,@,DEN,W 34-31,*,,,,,,,,
8,2006,2006-11-05,8,22.101,IND,@,NWE,W 27-20,*,0,0,0.0,,,1,38,0
9,2006,2006-11-12,9,22.108,IND,,BUF,W 17-16,*,,,,,,,,
10,2006,2006-11-19,10,22.115,IND,@,DAL,L 14-21,*,,,,,,,,
11,2006,2006-11-26,11,22.122,IND,,PHI,W 45-21,*,,,,,,,,
12,2006,2006-12-10,13,22.136,IND,@,JAX,L 17-44,*,,,,,,,,
13,2006,2006-12-24,15,22.150,IND,@,HOU,L 24-27,*,,,,,,,,
14,2006,2006-12-31,16,22.157,IND,,MIA,W 27-22,*,,,,,,,,
15,2007,2007-09-06,1,23.041,IND,,NOR,W 41-10,*,,,,,,,,
16,2007,2007-09-16,2,23.051,IND,@,TEN,W 22-20,*,,,,,,,,
17,2007,2007-09-23,3,23.058,IND,@,HOU,W 30-24,*,,,,,,,,
18,2007,2007-09-30,4,23.065,IND,,DEN,W 38-20,*,,,,,,,,
19,2007,2007-10-07,5,23.072,IND,,TAM,W 33-14,*,0,0,0.0,,,1,11,0
20,2007,2007-10-22,6,23.087,IND,@,JAX,W 29-7,*,,,,,,,,
21,2007,2007-10-28,7,23.093,IND,@,CAR,W 31-7,*,0,0,0.0,,,1,6,0
22,2007,2007-11-04,8,23.100,IND,,NWE,L 20-24,*,0,0,0.0,,,1,0,0
23,2007,2007-11-11,9,23.107,IND,@,SDG,L 21-23,*,,,,,,,,
24,2007,2007-11-18,10,23.114,IND,,KAN,W 13-10,*,,,,,,,,
25,2007,2007-11-22,11,23.118,IND,@,ATL,W 31-13,*,,,,,,,,
26,2007,2007-12-02,12,23.128,IND,,JAX,W 28-25,*,0,0,0.0,,,1,30,0
27,2007,2007-12-09,13,23.135,IND,@,BAL,W 44-20,*,,,,,,,,
28,2008,2008-09-07,1,24.042,IND,,CHI,L 13-29,*,0,0,0.0,5,3,0,0,0
29,2008,2008-09-14,2,24.049,IND,@,MIN,W 18-15,*,0,0,0.0,5,1,0,0,0
30,2008,2008-09-21,3,24.056,IND,,JAX,L 21-23,*,0,0,0.0,5,4,0,0,0
31,2008,2008-10-05,4,24.070,IND,@,HOU,W 31-27,*,0,0,0.0,3,1,0,0,0
32,2008,2008-10-12,5,24.077,IND,,BAL,W 31-3,*,0,0,0.0,3,2,1,0,0
33,2008,2008-10-19,6,24.084,IND,@,GNB,L 14-34,*,0,0,0.0,5,2,0,0,0
34,2008,2008-10-27,7,24.092,IND,@,TEN,L 21-31,*,0,0,0.0,2,0,0,0,0
35,2008,2008-11-02,8,24.098,IND,,NWE,W 18-15,*,0,0,0.0,10,0,0,0,0
36,2008,2008-11-09,9,24.105,IND,@,PIT,W 24-20,*,0,0,0.0,6,5,0,0,0
37,2008,2008-11-16,10,24.112,IND,,HOU,W 33-27,*,0,0,0.0,5,2,0,0,0
38,2008,2008-11-23,11,24.119,IND,@,SDG,W 23-20,*,0,0,0.0,3,0,0,0,0
39,2008,2008-11-30,12,24.126,IND,@,CLE,W 10-6,*,0,0,0.0,8,2,1,0,0
40,2008,2008-12-07,13,24.133,IND,,CIN,W 35-3,*,0,0,0.0,0,2,0,0,0
41,2008,2008-12-14,14,24.140,IND,,DET,W 31-21,*,0,0,0.0,4,2,0,0,0
42,2008,2008-12-18,15,24.144,IND,@,JAX,W 31-24,*,0,0,0.0,9,1,0,0,0
43,2008,2008-12-28,16,24.154,IND,,TEN,W 23-0,*,0,0,0.0,1,0,0,0,0
44,2009,2009-09-13,1,25.048,IND,,JAX,W 14-12,*,0,0,0.0,3,2,0,0,0
45,2009,2009-09-21,2,25.056,IND,@,MIA,W 27-23,*,0,0,0.0,8,0,1,0,0
46,2009,2009-09-27,3,25.062,IND,@,ARI,W 31-10,*,0,0,0.0,6,2,1,0,0
47,2009,2009-10-04,4,25.069,IND,,SEA,W 34-17,*,0,0,0.0,3,2,0,0,0
48,2009,2009-10-11,5,25.076,IND,@,TEN,W 31-9,*,0,0,0.0,7,1,0,0,0
49,2009,2009-10-25,6,25.090,IND,@,STL,W 42-6,*,0,0,0.0,8,0,0,0,0
50,2009,2009-11-01,7,25.097,IND,,SFO,W 18-14,*,0,0,0.0,5,2,0,0,0
51,2009,2009-11-08,8,25.104,IND,,HOU,W 20-17,*,0,0,0.0,4,5,0,0,0
52,2009,2009-11-15,9,25.111,IND,,NWE,W 35-34,*,0,0,0.0,4,2,1,19,0
53,2009,2009-11-22,10,25.118,IND,@,BAL,W 17-15,*,0,0,0.0,3,1,0,0,0
54,2009,2009-11-29,11,25.125,IND,@,HOU,W 35-27,*,0,0,0.0,1,3,1,0,0
55,2009,2009-12-06,12,25.132,IND,,TEN,W 27-17,*,0,0,0.0,4,2,0,0,0
56,2009,2009-12-13,13,25.139,IND,,DEN,W 28-16,*,0,0,0.0,6,0,0,0,0
57,2009,2009-12-17,14,25.143,IND,@,JAX,W 35-31,*,0,0,0.0,5,0,0,0,0
58,2009,2009-12-27,15,25.153,IND,,NYJ,L 15-29,*,0,0,0.0,3,1,0,0,0
59,2009,2010-01-03,16,25.160,IND,@,BUF,L 7-30,*,0,0,0.0,0,1,0,0,0
60,2010,2010-09-12,1,26.047,IND,@,HOU,L 24-34,*,0,0,0.0,8,5,0,0,0
