ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
36,2015,2015-10-04,4,25.189,SFO,,GNB,L 3-17,,0,0,,0,0.0,1,0,0,0,0
37,2015,2015-10-11,5,25.196,SFO,@,NYG,L 27-30,,0,0,,0,0.0,0,0,0,0,0
38,2015,2015-10-18,6,25.203,SFO,,BAL,W 25-20,,0,0,,0,0.0,0,0,0,0,0
39,2015,2015-10-22,7,25.207,SFO,,SEA,L 3-20,,0,0,,0,0.0,1,0,0,0,0
40,2015,2015-11-01,8,25.217,SFO,@,STL,L 6-27,,0,0,,0,0.0,2,0,0,0,0
41,2015,2015-11-08,9,25.224,SFO,,ATL,W 17-16,,0,0,,0,0.0,0,0,0,0,0
42,2015,2015-11-22,10,25.238,SFO,@,SEA,L 13-29,,0,0,,0,0.0,1,0,0,0,0
43,2015,2015-11-29,11,25.245,SFO,,ARI,L 13-19,,0,0,,0,0.0,1,0,0,0,0
44,2015,2015-12-06,12,25.252,SFO,@,CHI,W 26-20,,0,0,,0,0.0,0,0,0,0,0
45,2015,2015-12-13,13,25.259,SFO,@,CLE,L 10-24,,0,0,,0,0.0,0,0,0,0,0
46,2015,2015-12-20,14,25.266,SFO,,CIN,L 14-24,,0,0,,0,0.0,0,0,0,0,0
47,2015,2015-12-27,15,25.273,SFO,@,DET,L 17-32,,0,0,,0,0.0,3,1,0,0,0
48,2015,2016-01-03,16,25.280,SFO,,STL,W 19-16,*,0,0,,0,0.0,1,1,0,0,0
49,2016,2016-09-12,1,26.167,SFO,,LAR,W 28-0,,0,0,,0,0.0,0,0,0,0,0
50,2016,2016-10-06,5,26.191,SFO,,ARI,L 21-33,,0,0,,0,0.0,1,0,0,0,0
51,2016,2016-10-23,7,26.208,SFO,,TAM,L 17-34,,0,0,,0,0.0,0,0,0,0,0
52,2016,2016-11-06,8,26.222,SFO,,NOR,L 23-41,,0,0,,0,0.0,0,0,0,0,0
53,2016,2016-11-13,9,26.229,SFO,@,ARI,L 20-23,,0,0,,0,0.0,0,0,0,0,0
54,2016,2016-11-20,10,26.236,SFO,,NWE,L 17-30,,0,0,,0,0.0,0,1,0,0,0
55,2016,2016-11-27,11,26.243,SFO,@,MIA,L 24-31,,0,0,,0,0.0,0,1,0,0,0
56,2016,2016-12-11,13,26.257,SFO,,NYJ,L 17-23,,0,0,,0,0.0,0,0,0,0,0
57,2016,2016-12-24,15,26.270,SFO,@,LAR,W 22-21,,0,0,,0,0.0,0,0,0,0,0
