ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1976,1976-09-12,1,23.050,CIN,,DEN,W 17-7,0,0,,0,0,0,,0,2,47,23.50,0,5,34,6.80,0,0,0
2,1976,1976-09-19,2,23.057,CIN,@,BAL,L 27-28,0,0,,0,0,0,,0,3,98,32.67,0,0,0,,0,0,0
3,1976,1976-09-26,3,23.064,CIN,,GNB,W 28-7,0,0,,0,0,0,,0,2,54,27.00,0,4,22,5.50,0,0,0
4,1976,1976-10-03,4,23.071,CIN,@,CLE,W 45-24,0,0,,0,0,0,,0,4,164,41.00,1,0,0,,0,1,6
5,1976,1976-10-10,5,23.078,CIN,,TAM,W 21-0,0,0,,0,0,0,,0,1,21,21.00,0,2,6,3.00,0,0,0
6,1976,1976-10-17,6,23.085,CIN,@,PIT,L 6-23,0,0,,0,0,0,,0,2,44,22.00,0,3,22,7.33,0,0,0
7,1976,1976-10-24,7,23.092,CIN,@,HOU,W 27-7,0,0,,0,0,0,,0,2,29,14.50,0,5,67,13.40,0,0,0
8,1976,1976-10-31,8,23.099,CIN,,CLE,W 21-6,0,0,,0,0,0,,0,3,88,29.33,0,0,0,,0,0,0
9,1976,1976-11-08,9,23.107,CIN,,RAM,W 20-12,0,0,,0,0,0,,0,2,32,16.00,0,1,6,6.00,0,0,0
10,1976,1976-11-14,10,23.113,CIN,,HOU,W 31-27,0,0,,0,0,0,,0,3,55,18.33,0,1,5,5.00,0,0,0
11,1976,1976-11-28,12,23.127,CIN,,PIT,L 3-7,,,,,,,,,,,,,,,,,,
12,1976,1976-12-06,13,23.135,CIN,@,OAK,L 20-35,0,0,,0,0,0,,0,5,108,21.60,0,0,0,,0,0,0
13,1976,1976-12-12,14,23.141,CIN,@,NYJ,W 42-3,5,9,1.80,0,1,3,3.00,0,1,21,21.00,0,0,0,,0,0,0
14,1977,1977-09-18,1,24.056,CIN,,CLE,L 3-13,0,0,,0,0,0,,0,1,28,28.00,0,0,0,,0,0,0
15,1977,1977-09-25,2,24.063,CIN,,SEA,W 42-20,0,0,,0,0,0,,0,3,71,23.67,0,4,27,6.75,0,0,0
16,1977,1977-10-02,3,24.070,CIN,@,SDG,L 3-24,0,0,,0,0,0,,0,3,69,23.00,0,0,0,,0,0,0
17,1977,1977-10-09,4,24.077,CIN,@,GNB,W 17-7,0,0,,0,0,0,,0,2,53,26.50,0,2,0,0.00,0,0,0
18,1977,1977-10-17,5,24.085,CIN,@,PIT,L 14-20,0,0,,0,0,0,,0,4,88,22.00,0,2,22,11.00,0,0,0
19,1977,1977-10-23,6,24.091,CIN,,DEN,L 13-24,0,0,,0,0,0,,0,3,57,19.00,0,2,0,0.00,0,0,0
20,1977,1977-10-30,7,24.098,CIN,,HOU,W 13-10,,,,,,,,,,,,,,,,,,
21,1977,1977-11-06,8,24.105,CIN,@,CLE,W 10-7,0,0,,0,0,0,,0,1,13,13.00,0,0,0,,0,0,0
22,1977,1977-11-13,9,24.112,CIN,@,MIN,L 10-42,,,,,,,,,,,,,,,,,,
23,1977,1977-11-20,10,24.119,CIN,,MIA,W 23-17,,,,,,,,,,,,,,,,,,
24,1977,1977-11-27,11,24.126,CIN,,NYG,W 30-13,,,,,,,,,,,,,,,,,,
25,1977,1977-12-04,12,24.133,CIN,@,KAN,W 27-7,0,0,,0,0,0,,0,1,7,7.00,0,0,0,,0,0,0
26,1977,1977-12-10,13,24.139,CIN,,PIT,W 17-10,0,0,,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0
27,1977,1977-12-18,14,24.147,CIN,@,HOU,L 16-21,0,0,,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
28,1978,1978-09-17,3,25.055,STL,,WAS,L 10-28,0,0,,0,0,0,,0,4,94,23.50,0,2,24,12.00,0,0,0
29,1978,1978-09-24,4,25.062,STL,@,DAL,L 12-21,0,0,,0,0,0,,0,3,79,26.33,0,5,53,10.60,0,0,0
30,1978,1978-10-01,5,25.069,STL,@,MIA,L 10-24,2,5,2.50,0,1,11,11.00,0,2,38,19.00,0,3,11,3.67,0,0,0
