ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1965,1965-09-25,2,24.206,CHI,@,RAM,L 28-30,3,31,10.33,1,0,0,,0,1,6
2,1965,1965-10-10,4,24.221,CHI,,RAM,W 31-6,1,14,14.00,0,0,0,,0,0,0
3,1965,1965-10-17,5,24.228,CHI,@,MIN,W 45-37,1,15,15.00,0,0,0,,0,0,0
4,1965,1965-10-24,6,24.235,CHI,,DET,W 38-10,1,6,6.00,0,1,6,6.00,0,0,0
5,1965,1965-10-31,7,24.242,CHI,,GNB,W 31-10,3,41,13.67,1,0,0,,0,1,6
6,1965,1965-11-07,8,24.249,CHI,,BAL,L 21-26,4,53,13.25,1,0,0,,0,1,6
7,1965,1965-11-14,9,24.256,CHI,,STL,W 34-13,0,0,,0,1,7,7.00,0,0,0
8,1965,1965-11-28,11,24.270,CHI,@,NYG,W 35-14,1,7,7.00,0,0,0,,0,0,0
9,1965,1965-12-05,12,24.277,CHI,@,BAL,W 13-0,3,38,12.67,0,0,0,,0,0,0
10,1965,1965-12-12,13,24.284,CHI,,SFO,W 61-20,3,113,37.67,1,0,0,,0,1,6
11,1965,1965-12-19,14,24.291,CHI,,MIN,L 17-24,1,32,32.00,0,0,0,,0,0,0
12,1966,1966-09-11,1,25.192,CHI,@,DET,L 3-14,4,45,11.25,0,0,0,,0,0,0
13,1966,1966-09-16,2,25.197,CHI,@,RAM,L 17-31,2,15,7.50,0,1,-7,-7.00,0,0,0
14,1966,1966-10-02,3,25.213,CHI,@,MIN,W 13-10,3,59,19.67,0,0,0,,0,0,0
15,1966,1966-10-09,4,25.220,CHI,,BAL,W 27-17,3,64,21.33,0,0,0,,0,0,0
16,1966,1966-10-16,5,25.227,CHI,,GNB,L 0-17,2,10,5.00,0,0,0,,0,0,0
17,1966,1966-10-23,6,25.234,CHI,,RAM,W 17-10,3,73,24.33,1,0,0,,0,1,6
18,1966,1966-10-31,7,25.242,CHI,@,STL,L 17-24,2,18,9.00,0,0,0,,0,0,0
19,1966,1966-11-06,8,25.248,CHI,,DET,T 10-10,1,7,7.00,0,0,0,,0,0,0
20,1966,1966-11-13,9,25.255,CHI,,SFO,T 30-30,2,50,25.00,1,0,0,,0,1,6
21,1966,1966-11-27,11,25.269,CHI,,ATL,W 23-6,3,33,11.00,1,0,0,,0,1,6
22,1966,1966-12-11,13,25.283,CHI,@,SFO,L 14-41,2,50,25.00,1,0,0,,0,1,6
23,1966,1966-12-18,14,25.290,CHI,,MIN,W 41-28,1,80,80.00,1,0,0,,0,1,6
24,1967,1967-09-17,1,26.198,CHI,@,PIT,L 13-41,1,34,34.00,0,0,0,,0,0,0
25,1967,1967-10-01,3,26.212,CHI,@,MIN,W 17-7,0,0,,0,1,-13,-13.00,0,0,0
26,1967,1967-10-08,4,26.219,CHI,,BAL,L 3-24,2,44,22.00,0,0,0,,0,0,0
27,1967,1967-10-22,6,26.233,CHI,@,CLE,L 0-24,1,28,28.00,0,1,2,2.00,0,0,0
28,1967,1967-11-12,9,26.254,CHI,,NYG,W 34-7,1,12,12.00,0,2,30,15.00,0,0,0
29,1967,1967-12-03,12,26.275,CHI,@,SFO,W 28-14,2,20,10.00,0,0,0,,0,0,0
30,1968,1968-10-06,4,27.217,DEN,,CIN,W 10-7,1,18,18.00,0,0,0,,0,0,0
31,1968,1968-10-13,5,27.224,DEN,@,NYJ,W 21-13,1,12,12.00,0,0,0,,0,0,0
32,1968,1968-10-20,6,27.231,DEN,@,SDG,L 24-55,8,128,16.00,2,0,0,,0,2,12
33,1968,1968-11-10,9,27.252,DEN,,OAK,L 7-43,1,12,12.00,0,0,0,,0,0,0
34,1968,1968-11-24,11,27.266,DEN,,BUF,W 34-32,0,0,,0,1,-1,-1.00,0,0,0
35,1968,1968-12-08,13,27.280,DEN,@,OAK,L 27-33,1,11,11.00,0,0,0,,0,0,0
36,1968,1968-12-14,14,27.286,DEN,,KAN,L 7-30,1,9,9.00,0,0,0,,0,0,0
