ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-09-04,1,24.097,BUF,,NYJ,L 3-23,,,,,
2,1994,1994-09-11,2,24.104,BUF,@,NWE,W 38-35,,,,,
3,1994,1994-09-18,3,24.111,BUF,@,HOU,W 15-7,,,,,
4,1994,1994-09-26,4,24.119,BUF,,DEN,W 27-20,,,,,
5,1994,1994-10-02,5,24.125,BUF,@,CHI,L 13-20,,,,,
6,1994,1994-10-09,6,24.132,BUF,,MIA,W 21-11,,,,,
7,1994,1994-10-30,8,24.153,BUF,,KAN,W 44-10,,,,,
8,1994,1994-11-06,9,24.160,BUF,@,NYJ,L 17-22,,,,,
9,1994,1994-11-14,10,24.168,BUF,@,PIT,L 10-23,,,,,
10,1994,1994-11-20,11,24.174,BUF,,GNB,W 29-20,,,,,
11,1994,1994-11-24,12,24.178,BUF,@,DET,L 21-35,,,,,
12,1994,1994-12-04,13,24.188,BUF,@,MIA,W 42-31,,,,,
13,1994,1994-12-11,14,24.195,BUF,,MIN,L 17-21,,,,,
14,1994,1994-12-18,15,24.202,BUF,,NWE,L 17-41,,,,,
15,1995,1995-09-03,1,25.096,BUF,@,DEN,L 7-22,,,,,
16,1995,1995-09-10,2,25.103,BUF,,CAR,W 31-9,,,,,
17,1995,1995-09-17,3,25.110,BUF,,IND,W 20-14,,,,,
18,1995,1995-10-02,4,25.125,BUF,@,CLE,W 22-19,,,,,
19,1995,1995-10-08,5,25.131,BUF,,NYJ,W 29-10,,1.0,0,0,0
20,1995,1995-10-15,6,25.138,BUF,,SEA,W 27-21,,1.0,0,0,0
21,1995,1995-10-23,7,25.146,BUF,@,NWE,L 14-27,,,,,
22,1995,1995-10-29,8,25.152,BUF,@,MIA,L 6-23,,,,,
23,1995,1995-11-05,9,25.159,BUF,@,IND,W 16-10,,,,,
24,1995,1995-11-12,10,25.166,BUF,,ATL,W 23-17,,,,,
25,1995,1995-11-19,11,25.173,BUF,@,NYJ,W 28-26,,,,,
26,1995,1995-11-26,12,25.180,BUF,,NWE,L 25-35,,,,,
27,1995,1995-12-03,13,25.187,BUF,@,SFO,L 17-27,,,,,
28,1995,1995-12-10,14,25.194,BUF,@,STL,W 45-27,,,,,
29,1995,1995-12-17,15,25.201,BUF,,MIA,W 23-20,,,,,
30,1995,1995-12-24,16,25.208,BUF,,HOU,L 17-28,,,,,
31,1996,1996-09-01,1,26.094,BUF,@,NYG,W 23-20,,,,,
32,1996,1996-09-08,2,26.101,BUF,,NWE,W 17-10,,,,,
33,1996,1996-09-16,3,26.109,BUF,@,PIT,L 6-24,,,,,
34,1996,1996-09-22,4,26.115,BUF,,DAL,W 10-7,,,,,
35,1996,1996-10-06,5,26.129,BUF,,IND,W 16-13,,,,,
36,1996,1996-10-27,8,26.150,BUF,@,NWE,L 25-28,,,,,
37,1996,1996-11-03,9,26.157,BUF,,WAS,W 38-13,,,,,
38,1996,1996-11-10,10,26.164,BUF,@,PHI,W 24-17,,1.0,0,0,0
39,1996,1996-11-17,11,26.171,BUF,,CIN,W 31-17,,0.5,0,0,0
40,1996,1996-11-24,12,26.178,BUF,,NYJ,W 35-10,,1.0,0,0,0
41,1996,1996-12-01,13,26.185,BUF,@,IND,L 10-13,,,,,
42,1996,1996-12-08,14,26.192,BUF,@,SEA,L 18-26,,1.0,0,0,0
43,1996,1996-12-16,15,26.200,BUF,@,MIA,L 14-16,,,,,
44,1996,1996-12-22,16,26.206,BUF,,KAN,W 20-9,,,,,
45,1997,1997-08-31,1,27.093,BUF,,MIN,L 13-34,,,,,
46,1997,1997-09-07,2,27.100,BUF,@,NYJ,W 28-22,,1.0,0,0,0
47,1997,1997-09-14,3,27.107,BUF,@,KAN,L 16-22,,1.5,0,0,0
48,1997,1997-10-05,5,27.128,BUF,,DET,W 22-13,,1.0,0,0,0
49,1997,1997-10-12,6,27.135,BUF,@,NWE,L 6-33,,,,,
50,1997,1997-10-20,7,27.143,BUF,@,IND,W 9-6,,,,,
51,1997,1997-10-26,8,27.149,BUF,,DEN,L 20-23,,,,,
52,1997,1997-11-02,9,27.156,BUF,,MIA,W 9-6,,,,,
53,1997,1997-11-09,10,27.163,BUF,,NWE,L 10-31,,,,,
54,1997,1997-11-17,11,27.171,BUF,@,MIA,L 13-30,,,,,
55,1997,1997-11-23,12,27.177,BUF,@,TEN,L 14-31,,,,,
56,1997,1997-11-30,13,27.184,BUF,,NYJ,W 20-10,,,,,
57,1997,1997-12-07,14,27.191,BUF,@,CHI,L 3-20,,,,,
58,1997,1997-12-14,15,27.198,BUF,,JAX,L 14-20,,,,,
59,1997,1997-12-20,16,27.204,BUF,@,GNB,L 21-31,,,,,
60,1998,1998-09-06,1,28.099,BUF,@,SDG,L 14-16,,1.0,0,0,0
61,1998,1998-09-13,2,28.106,BUF,@,MIA,L 7-13,,,,,
62,1998,1998-09-20,3,28.113,BUF,,STL,L 33-34,,1.0,0,0,0
63,1998,1998-10-04,4,28.127,BUF,,SFO,W 26-21,,,,,
64,1998,1998-10-11,5,28.134,BUF,@,IND,W 31-24,,,,,
65,1998,1998-10-18,6,28.141,BUF,,JAX,W 17-16,,0.5,0,0,0
66,1998,1998-10-25,7,28.148,BUF,@,CAR,W 30-14,,,,,
67,1998,1998-11-08,9,28.162,BUF,@,NYJ,L 12-34,,,,,
68,1998,1998-11-15,10,28.169,BUF,,NWE,W 13-10,,,,,
69,1998,1998-11-22,11,28.176,BUF,,IND,W 34-11,,,,,
70,1998,1998-11-29,12,28.183,BUF,@,NWE,L 21-25,,,,,
71,1998,1998-12-06,13,28.190,BUF,@,CIN,W 33-20,,1.0,0,0,0
72,1998,1998-12-13,14,28.197,BUF,,OAK,W 44-21,,1.0,0,0,0
73,1998,1998-12-19,15,28.203,BUF,,NYJ,L 10-17,,,,,
74,1998,1998-12-27,16,28.211,BUF,@,NOR,W 45-33,,,,,
75,1999,1999-09-12,1,29.105,BUF,@,IND,L 14-31,*,,,,
76,1999,1999-09-19,2,29.112,BUF,,NYJ,W 17-3,*,0.5,0,0,0
77,1999,1999-09-26,3,29.119,BUF,,PHI,W 26-0,*,,,,
78,1999,1999-10-04,4,29.127,BUF,@,MIA,W 23-18,*,,,,
79,1999,1999-10-10,5,29.133,BUF,,PIT,W 24-21,*,0.0,1,24,0
80,1999,1999-10-17,6,29.140,BUF,,OAK,L 14-20,*,,,,
81,1999,1999-10-24,7,29.147,BUF,@,SEA,L 16-26,*,,,,
82,1999,1999-10-31,8,29.154,BUF,@,BAL,W 13-10,*,,,,
83,1999,1999-11-07,9,29.161,BUF,@,WAS,W 34-17,*,,,,
84,1999,1999-11-14,10,29.168,BUF,,MIA,W 23-3,*,,,,
85,1999,1999-11-21,11,29.175,BUF,@,NYJ,L 7-17,*,,,,
86,1999,1999-11-28,12,29.182,BUF,,NWE,W 17-7,*,0.5,0,0,0
87,1999,1999-12-12,13,29.196,BUF,,NYG,L 17-19,*,,,,
88,1999,1999-12-19,14,29.203,BUF,@,ARI,W 31-21,*,,,,
89,1999,1999-12-26,15,29.210,BUF,@,NWE,W 13-10,*,2.0,0,0,0
90,1999,2000-01-02,16,29.217,BUF,,IND,W 31-6,*,,,,
91,2000,2000-09-03,1,30.096,BUF,,TEN,W 16-13,*,,,,
92,2000,2000-09-10,2,30.103,BUF,,GNB,W 27-18,,,,,
93,2000,2000-10-01,4,30.124,BUF,,IND,L 16-18,*,,,,
94,2000,2000-10-08,5,30.131,BUF,@,MIA,L 13-22,,,,,
95,2000,2000-10-15,6,30.138,BUF,,SDG,W 27-24,,,,,
96,2000,2000-10-22,7,30.145,BUF,@,MIN,L 27-31,,0.0,1,10,0
97,2000,2000-10-29,8,30.152,BUF,,NYJ,W 23-20,*,1.0,0,0,0
98,2000,2000-11-05,9,30.159,BUF,@,NWE,W 16-13,*,1.0,0,0,0
99,2000,2000-11-12,10,30.166,BUF,,CHI,W 20-3,,1.0,0,0,0
100,2000,2000-11-19,11,30.173,BUF,@,KAN,W 21-17,*,2.0,0,0,0
101,2000,2000-11-26,12,30.180,BUF,@,TAM,L 17-31,*,,,,
102,2001,2001-09-09,1,31.102,SDG,,WAS,W 30-3,,,,,
103,2001,2001-09-23,2,31.116,SDG,@,DAL,W 32-21,,,,,
104,2001,2001-09-30,3,31.123,SDG,,CIN,W 28-14,,,,,
105,2001,2001-10-07,4,31.130,SDG,@,CLE,L 16-20,,1.0,0,0,0
106,2001,2001-10-14,5,31.137,SDG,@,NWE,L 26-29,,,,,
107,2001,2001-10-21,6,31.144,SDG,,DEN,W 27-10,,,,,
108,2001,2001-10-28,7,31.151,SDG,,BUF,W 27-24,,,,,
109,2001,2001-11-04,8,31.158,SDG,,KAN,L 20-25,,,,,
110,2001,2001-11-18,10,31.172,SDG,@,OAK,L 24-34,,,,,
111,2001,2001-11-25,11,31.179,SDG,,ARI,L 17-20,,,,,
112,2001,2001-12-02,12,31.186,SDG,@,SEA,L 10-13,,,,,
113,2001,2001-12-09,13,31.193,SDG,@,PHI,L 14-24,,,,,
114,2001,2001-12-15,14,31.199,SDG,,OAK,L 6-13,,,,,
115,2001,2001-12-23,15,31.207,SDG,@,KAN,L 17-20,,,,,
116,2001,2001-12-30,16,31.214,SDG,,SEA,L 22-25,,,,,
117,2002,2002-09-08,1,32.101,ATL,@,GNB,L 34-37,,,,,
118,2002,2002-09-22,3,32.115,ATL,,CIN,W 30-3,,,,,
119,2002,2002-10-06,4,32.129,ATL,,TAM,L 6-20,*,1.0,0,0,0
120,2002,2002-10-13,5,32.136,ATL,@,NYG,W 17-10,*,,,,
121,2002,2002-10-20,6,32.143,ATL,,CAR,W 30-0,*,,,,
122,2002,2002-10-27,7,32.150,ATL,@,NOR,W 37-35,*,,,,
123,2002,2002-11-03,8,32.157,ATL,,BAL,W 20-17,*,1.0,0,0,0
124,2002,2002-11-10,9,32.164,ATL,@,PIT,T 34-34,*,,,,
125,2002,2002-11-17,10,32.171,ATL,,NOR,W 24-17,*,1.0,0,0,0
126,2002,2002-11-24,11,32.178,ATL,@,CAR,W 41-0,*,1.0,0,0,0
127,2002,2002-12-01,12,32.185,ATL,@,MIN,W 30-24,*,1.5,0,0,0
128,2002,2002-12-08,13,32.192,ATL,@,TAM,L 10-34,*,,,,
129,2002,2002-12-15,14,32.199,ATL,,SEA,L 24-30,*,,,,
130,2002,2002-12-22,15,32.206,ATL,,DET,W 36-15,*,1.0,0,0,0
131,2002,2002-12-29,16,32.213,ATL,@,CLE,L 16-24,*,,,,
132,2003,2003-09-14,2,33.107,ATL,,WAS,L 31-33,*,1.0,0,0,0
133,2003,2003-09-21,3,33.114,ATL,,TAM,L 10-31,*,,,,
