ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-09-19,2,23.053,CHI,,SEA,L 13-14,
2,1999,1999-09-26,3,23.060,CHI,@,OAK,L 17-24,*
3,1999,1999-11-21,11,23.116,CHI,@,SDG,W 23-20,
4,1999,1999-12-05,13,23.130,CHI,,GNB,L 19-35,
5,1999,1999-12-19,14,23.144,CHI,,DET,W 28-10,
6,1999,1999-12-26,15,23.151,CHI,@,STL,L 12-34,
7,1999,2000-01-02,16,23.158,CHI,,TAM,L 6-20,
8,2002,2002-12-15,14,26.140,GNB,@,SFO,W 20-14,
9,2002,2002-12-22,15,26.147,GNB,,BUF,W 10-0,
