ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2009,2009-09-27,3,24.130,STL,,GNB,L 17-36,*,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
25,2010,2010-09-12,1,25.115,STL,,ARI,L 13-17,*,9,3,18,6.00,1,33.3%,2.00,0,0,,0,1,6,0.0,0,0
26,2010,2010-09-19,2,25.122,STL,@,OAK,L 14-16,*,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,0.0,1,0
27,2010,2010-10-10,5,25.143,STL,@,DET,L 6-44,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0
28,2010,2010-10-17,6,25.150,STL,,SDG,W 20-17,,,,,,,0.0%,,,,,,,,,,
29,2010,2010-10-24,7,25.157,STL,@,TAM,L 17-18,*,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,0.0,0,0
30,2010,2010-10-31,8,25.164,STL,,CAR,W 20-10,*,6,5,33,6.60,0,83.3%,5.50,0,0,,0,0,0,0.0,0,0
31,2010,2010-11-14,9,25.178,STL,@,SFO,L 20-23,*,6,2,24,12.00,0,33.3%,4.00,0,0,,0,0,0,0.0,0,0
32,2010,2010-11-21,10,25.185,STL,,ATL,L 17-34,,11,5,55,11.00,0,45.5%,5.00,0,0,,0,0,0,0.0,0,0
33,2010,2010-11-28,11,25.192,STL,@,DEN,W 36-33,*,6,4,58,14.50,0,66.7%,9.67,0,0,,0,0,0,0.0,0,0
34,2010,2010-12-05,12,25.199,STL,@,ARI,W 19-6,*,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,1,0
35,2010,2010-12-12,13,25.206,STL,@,NOR,L 13-31,*,7,2,61,30.50,0,28.6%,8.71,0,0,,0,0,0,0.0,1,0
36,2010,2010-12-19,14,25.213,STL,,KAN,L 13-27,*,7,2,8,4.00,0,28.6%,1.14,0,0,,0,0,0,0.0,0,0
37,2010,2010-12-26,15,25.220,STL,,SFO,W 25-17,*,4,3,25,8.33,1,75.0%,6.25,1,-5,-5.00,0,1,6,0.0,0,0
38,2010,2011-01-02,16,25.227,STL,@,SEA,L 6-16,*,7,2,14,7.00,0,28.6%,2.00,1,-9,-9.00,0,0,0,0.0,0,0
39,2011,2011-09-26,3,26.129,DAL,,WAS,W 18-16,,5,3,49,16.33,0,60.0%,9.80,0,0,,0,0,0,0.0,0,0
40,2011,2011-10-02,4,26.135,DAL,,DET,L 30-34,*,10,7,116,16.57,0,70.0%,11.60,0,0,,0,0,0,0.0,0,0
41,2011,2011-10-16,5,26.149,DAL,@,NWE,L 16-20,,2,2,43,21.50,0,100.0%,21.50,0,0,,0,0,0,0.0,0,0
42,2011,2011-10-23,6,26.156,DAL,,STL,W 34-7,,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,0.0,0,0
43,2011,2011-10-30,7,26.163,DAL,@,PHI,L 7-34,,8,5,103,20.60,1,62.5%,12.88,0,0,,0,1,6,0.0,0,0
44,2011,2011-11-06,8,26.170,DAL,,SEA,W 23-13,,5,5,32,6.40,1,100.0%,6.40,0,0,,0,1,6,0.0,0,0
45,2011,2011-11-13,9,26.177,DAL,,BUF,W 44-7,*,3,3,73,24.33,2,100.0%,24.33,0,0,,0,2,12,0.0,0,0
46,2011,2011-11-20,10,26.184,DAL,@,WAS,W 27-24,*,11,4,34,8.50,1,36.4%,3.09,0,0,,0,1,6,0.0,0,0
47,2011,2011-11-24,11,26.188,DAL,,MIA,W 20-19,*,12,7,79,11.29,2,58.3%,6.58,0,0,,0,2,12,0.0,1,0
48,2011,2011-12-04,12,26.198,DAL,@,ARI,L 13-19,,6,4,72,18.00,0,66.7%,12.00,0,0,,0,0,0,0.0,0,0
49,2011,2011-12-11,13,26.205,DAL,,NYG,L 34-37,,5,4,137,34.25,1,80.0%,27.40,0,0,,0,1,6,0.0,1,0
50,2011,2011-12-17,14,26.211,DAL,@,TAM,W 31-15,,3,3,29,9.67,1,100.0%,9.67,0,0,,0,1,6,0.0,0,0
51,2011,2011-12-24,15,26.218,DAL,,PHI,L 7-20,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
52,2011,2012-01-01,16,26.226,DAL,@,NYG,L 14-31,,5,4,61,15.25,2,80.0%,12.20,0,0,,0,2,12,0.0,0,0
53,2012,2012-09-09,1,27.112,JAX,@,MIN,L 23-26,*,9,5,66,13.20,0,55.6%,7.33,0,0,,0,0,0,0.0,0,0
54,2012,2012-09-16,2,27.119,JAX,,HOU,L 7-27,*,6,3,49,16.33,0,50.0%,8.17,0,0,,0,0,0,0.0,0,0
55,2012,2012-09-23,3,27.126,JAX,@,IND,W 22-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
56,2012,2012-09-30,4,27.133,JAX,,CIN,L 10-27,*,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,0,0
57,2012,2012-11-04,8,27.168,JAX,,DET,L 14-31,,9,6,41,6.83,0,66.7%,4.56,0,0,,0,0,0,0.0,0,0
58,2012,2012-11-08,9,27.172,JAX,,IND,L 10-27,,15,9,77,8.56,0,60.0%,5.13,0,0,,0,0,0,0.0,0,0
59,2012,2012-11-18,10,27.182,JAX,@,HOU,L 37-43,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
