ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1976,1976-10-24,7,22.182,KAN,,DEN,L 26-35,,,
2,1976,1976-10-31,8,22.189,KAN,@,TAM,W 28-19,,,
3,1976,1976-11-07,9,22.196,KAN,,PIT,L 0-45,,,
4,1976,1976-11-14,10,22.203,KAN,@,OAK,L 10-21,,,
5,1976,1976-11-21,11,22.210,KAN,,CIN,L 24-27,,,
6,1976,1976-11-28,12,22.217,KAN,@,SDG,W 23-20,,,
7,1976,1976-12-05,13,22.224,KAN,@,DEN,L 16-17,,,
8,1976,1976-12-12,14,22.231,KAN,,CLE,W 39-14,,,
9,1977,1977-09-18,1,23.146,KAN,@,NWE,L 17-21,,,
10,1977,1977-09-25,2,23.153,KAN,,SDG,L 7-23,,,
11,1977,1977-10-03,3,23.161,KAN,,OAK,L 28-37,,,
12,1977,1977-10-09,4,23.167,KAN,@,DEN,L 7-23,,,
13,1977,1977-10-16,5,23.174,KAN,,BAL,L 6-17,,,
14,1977,1977-10-23,6,23.181,KAN,@,SDG,W 21-16,,,
15,1977,1977-10-30,7,23.188,KAN,@,CLE,L 7-44,,,
16,1977,1977-11-06,8,23.195,KAN,,GNB,W 20-10,,,
17,1977,1977-11-13,9,23.202,KAN,@,CHI,L 27-28,,,
18,1977,1977-11-20,10,23.209,KAN,,DEN,L 7-14,,,
19,1977,1977-11-27,11,23.216,KAN,@,HOU,L 20-34,,,
20,1977,1977-12-04,12,23.223,KAN,,CIN,L 7-27,,,
21,1977,1977-12-11,13,23.230,KAN,,SEA,L 31-34,,,
22,1977,1977-12-18,14,23.237,KAN,@,OAK,L 20-21,,,
23,1978,1978-09-03,1,24.131,KAN,@,CIN,W 24-23,,,
24,1978,1978-09-10,2,24.138,KAN,,HOU,L 17-20,,,
25,1978,1978-09-17,3,24.145,KAN,@,NYG,L 10-26,,,
26,1978,1978-09-24,4,24.152,KAN,,DEN,L 17-23,,,
27,1978,1978-10-01,5,24.159,KAN,@,BUF,L 13-28,,,
28,1978,1978-10-08,6,24.166,KAN,,TAM,L 13-30,,,
29,1978,1978-10-15,7,24.173,KAN,@,OAK,L 6-28,,,
30,1978,1978-10-22,8,24.180,KAN,,CLE,W 17-3,1,2,0
31,1978,1978-10-29,9,24.187,KAN,@,PIT,L 24-27,,,
32,1978,1978-11-05,10,24.194,KAN,,OAK,L 10-20,,,
33,1978,1978-11-12,11,24.201,KAN,@,SDG,L 23-29,,,
34,1978,1978-11-19,12,24.208,KAN,,SEA,L 10-13,,,
35,1978,1978-11-26,13,24.215,KAN,,SDG,W 23-0,1,3,0
36,1978,1978-12-03,14,24.222,KAN,,BUF,W 14-10,,,
37,1978,1978-12-10,15,24.229,KAN,@,DEN,L 3-24,,,
38,1978,1978-12-17,16,24.236,KAN,@,SEA,L 19-23,,,
39,1979,1979-11-04,10,25.193,KAN,,SDG,L 14-20,,,
40,1979,1979-11-11,11,25.200,KAN,,PIT,L 3-30,,,
41,1979,1979-11-18,12,25.207,KAN,@,OAK,W 24-21,,,
42,1979,1979-11-25,13,25.214,KAN,@,SDG,L 7-28,,,
43,1979,1979-12-02,14,25.221,KAN,,SEA,W 37-21,,,
44,1979,1979-12-09,15,25.228,KAN,@,BAL,W 10-7,,,
45,1979,1979-12-16,16,25.235,KAN,@,TAM,L 0-3,,,
