ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1992,1992-09-06,1,23.208,KAN,@,SDG,W 24-10,,,,,,0.0%,,,,,,,
2,1992,1992-09-13,2,23.215,KAN,,SEA,W 26-7,,,,,,0.0%,,,,,,,
3,1992,1992-09-20,3,23.222,KAN,@,HOU,L 20-23,,,,,,0.0%,,,,,,,
4,1992,1992-09-28,4,23.230,KAN,,RAI,W 27-7,,,,,,0.0%,,,,,,,
5,1992,1992-10-04,5,23.236,KAN,@,DEN,L 19-20,,,,,,0.0%,,,,,,,
6,1992,1992-10-11,6,23.243,KAN,,PHI,W 24-17,,,,,,0.0%,,,,,,,
7,1992,1992-10-18,7,23.250,KAN,@,DAL,L 10-17,,,,,,0.0%,,,,,,,
8,1992,1992-10-25,8,23.257,KAN,,PIT,L 3-27,,,,,,0.0%,,,,,,,
9,1992,1992-11-08,9,23.271,KAN,,SDG,W 16-14,,,,,,0.0%,,,,,,,
10,1992,1992-11-15,10,23.278,KAN,,WAS,W 35-16,,,,,,0.0%,,,,,,,
11,1992,1992-11-22,11,23.285,KAN,@,SEA,W 24-14,,,,,,0.0%,,,,,,,
12,1992,1992-11-29,12,23.292,KAN,@,NYJ,W 23-7,,,,,,0.0%,,,,,,,
13,1992,1992-12-06,13,23.299,KAN,@,RAI,L 7-28,,,,,,0.0%,,,,,,,
14,1992,1992-12-13,14,23.306,KAN,,NWE,W 27-20,,,,,,0.0%,,,,,,,
15,1992,1992-12-19,15,23.312,KAN,@,NYG,L 21-35,,,,,,0.0%,,,,,,,
16,1992,1992-12-27,16,23.320,KAN,,DEN,W 42-20,,,,,,0.0%,,,,,,,
17,1993,1993-09-20,3,24.221,KAN,,DEN,W 15-7,,0,0,,0,0.0%,,,,,,,
18,1993,1993-10-03,4,24.234,KAN,,RAI,W 24-9,,1,1,1.00,1,,,0,0,,0,1,6
19,1993,1993-10-10,5,24.241,KAN,,CIN,W 17-15,,0,0,,0,0.0%,,,,,,,
20,1993,1993-10-17,6,24.248,KAN,@,SDG,W 17-14,,0,0,,0,0.0%,,,,,,,
21,1993,1993-10-31,7,24.262,KAN,@,MIA,L 10-30,,0,0,,0,0.0%,,,,,,,
22,1993,1993-11-08,8,24.270,KAN,,GNB,W 23-16,,0,0,,0,0.0%,,,,,,,
23,1993,1993-11-21,10,24.283,KAN,,CHI,L 17-19,,0,0,,0,0.0%,,,,,,,
24,1993,1993-11-28,11,24.290,KAN,,BUF,W 23-7,,0,0,,0,0.0%,,,,,,,
25,1993,1993-12-05,12,24.297,KAN,@,SEA,W 31-16,,0,0,,0,0.0%,,,,,,,
26,1993,1993-12-12,13,24.304,KAN,@,DEN,L 21-27,,0,0,,0,0.0%,,,,,,,
27,1993,1993-12-19,14,24.311,KAN,,SDG,W 28-24,,0,0,,0,0.0%,,,,,,,
28,1993,1993-12-26,15,24.318,KAN,@,MIN,L 10-30,,0,0,,0,0.0%,,,,,,,
29,1993,1994-01-02,16,24.325,KAN,,SEA,W 34-24,,0,0,,0,0.0%,,,,,,,
30,1994,1994-09-04,1,25.205,KAN,@,NOR,W 30-17,,0,0,,0,0.0%,,,,,,,
31,1994,1994-09-11,2,25.212,KAN,,SFO,W 24-17,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
32,1994,1994-09-18,3,25.219,KAN,@,ATL,W 30-10,,0,0,,0,0.0%,,,,,,,
33,1994,1994-09-25,4,25.226,KAN,,RAM,L 0-16,,0,0,,0,0.0%,,,,,,,
34,1994,1994-10-09,5,25.240,KAN,@,SDG,L 6-20,,0,0,,0,0.0%,,,,,,,
35,1994,1994-10-17,6,25.248,KAN,@,DEN,W 31-28,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6
36,1994,1994-10-23,7,25.254,KAN,,SEA,W 38-23,,0,0,,0,0.0%,,,,,,,
37,1994,1994-10-30,8,25.261,KAN,@,BUF,L 10-44,0,0,0,,0,0.0%,,,,,,,
38,1994,1994-11-06,9,25.268,KAN,,RAI,W 13-3,,0,0,,0,0.0%,,,,,,,
39,1994,1994-11-13,10,25.275,KAN,,SDG,L 13-14,,0,0,,0,0.0%,,,,,,,
40,1994,1994-11-20,11,25.282,KAN,,CLE,W 20-13,,0,0,,0,0.0%,,,,,,,
41,1994,1994-11-27,12,25.289,KAN,@,SEA,L 9-10,,0,0,,0,0.0%,,,,,,,
42,1994,1994-12-04,13,25.296,KAN,,DEN,L 17-20,,0,0,,0,0.0%,,,,,,,
43,1994,1994-12-12,14,25.304,KAN,@,MIA,L 28-45,,0,0,,0,0.0%,,,,,,,
44,1994,1994-12-18,15,25.310,KAN,,HOU,W 31-9,,0,0,,0,0.0%,,,,,,,
45,1994,1994-12-24,16,25.316,KAN,@,RAI,W 19-9,0,0,0,,0,0.0%,,,,,,,
46,1995,1995-09-03,1,26.204,KAN,@,SEA,W 34-10,,0,0,,0,0.0%,,0,0,,0,,
47,1995,1995-09-10,2,26.211,KAN,,NYG,W 20-17,,0,0,,0,0.0%,,0,0,,0,,
48,1995,1995-09-17,3,26.218,KAN,,OAK,W 23-17,,0,0,,0,0.0%,,0,0,,0,,
49,1995,1995-09-24,4,26.225,KAN,@,CLE,L 17-35,,0,0,,0,0.0%,,0,0,,0,,
50,1995,1995-10-01,5,26.232,KAN,@,ARI,W 24-3,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
51,1995,1995-10-09,6,26.240,KAN,,SDG,W 29-23,0,0,0,,0,0.0%,,1,2,2.00,0,0,0
52,1995,1995-10-15,7,26.246,KAN,,NWE,W 31-26,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
53,1995,1995-10-22,8,26.253,KAN,@,DEN,W 21-7,,0,0,,0,0.0%,,0,0,,0,,
54,1995,1995-11-05,9,26.267,KAN,,WAS,W 24-3,,0,0,,0,0.0%,,0,0,,0,,
55,1995,1995-11-12,10,26.274,KAN,@,SDG,W 22-7,,0,0,,0,0.0%,,0,0,,0,,
56,1995,1995-11-19,11,26.281,KAN,,HOU,W 20-13,,0,0,,0,0.0%,,0,0,,0,,
57,1995,1995-11-23,12,26.285,KAN,@,DAL,L 12-24,,0,0,,0,0.0%,,0,0,,0,,
58,1995,1995-12-03,13,26.295,KAN,@,OAK,W 29-23,,0,0,,0,0.0%,,0,0,,0,,
59,1995,1995-12-11,14,26.303,KAN,@,MIA,L 6-13,,0,0,,0,0.0%,,0,0,,0,,
60,1995,1995-12-17,15,26.309,KAN,,DEN,W 20-17,,0,0,,0,0.0%,,0,0,,0,,
61,1995,1995-12-24,16,26.316,KAN,,SEA,W 26-3,,0,0,,0,0.0%,,0,0,,0,,
62,1996,1996-09-08,2,27.210,STL,@,SFO,L 0-34,,,,,,0.0%,,,,,,,
