ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-10-04,4,24.020,NWE,@,MIA,W 41-14,,,,,,,,,,,
2,2010,2010-10-17,5,24.033,NWE,,BAL,W 23-20,,0,0,,0,0.0,1,0,0,0,0
3,2010,2010-10-24,6,24.040,NWE,@,SDG,W 23-20,,1,0,0.00,0,0.0,2,1,0,0,0
4,2010,2010-10-31,7,24.047,NWE,,MIN,W 28-18,,0,0,,0,0.0,0,0,0,0,0
5,2010,2010-11-07,8,24.054,NWE,@,CLE,L 14-34,,0,0,,0,0.0,0,0,0,0,0
6,2010,2010-11-14,9,24.061,NWE,@,PIT,W 39-26,,0,0,,0,0.0,0,1,0,0,0
7,2010,2010-11-21,10,24.068,NWE,,IND,W 31-28,,0,0,,0,0.0,0,0,0,0,0
8,2010,2010-11-25,11,24.072,NWE,@,DET,W 45-24,,0,0,,0,0.0,1,1,0,0,0
9,2010,2010-12-06,12,24.083,NWE,,NYJ,W 45-3,,0,0,,0,0.0,0,0,0,0,0
10,2010,2010-12-12,13,24.089,NWE,@,CHI,W 36-7,,,,,,,,,,,
11,2010,2010-12-19,14,24.096,NWE,,GNB,W 31-27,,0,0,,0,1.0,2,0,0,0,0
12,2010,2010-12-26,15,24.103,NWE,@,BUF,W 34-3,,0,0,,0,1.0,1,2,1,0,0
13,2010,2011-01-02,16,24.110,NWE,,MIA,W 38-7,,0,0,,0,0.0,3,0,0,0,0
14,2011,2011-09-12,1,24.363,NWE,@,MIA,W 38-24,,0,0,,0,0.0,0,1,0,0,0
15,2011,2011-09-18,2,25.004,NWE,,SDG,W 35-21,*,0,0,,0,0.0,4,0,0,0,0
16,2011,2011-09-25,3,25.011,NWE,@,BUF,L 31-34,,0,0,,0,0.0,0,0,0,0,0
17,2011,2011-10-02,4,25.018,NWE,@,OAK,W 31-19,,0,0,,0,0.0,3,1,0,0,0
18,2011,2011-10-09,5,25.025,NWE,,NYJ,W 30-21,,,,,,,,,,,
19,2011,2011-10-16,6,25.032,NWE,,DAL,W 20-16,,0,0,,0,0.0,0,0,0,0,0
20,2011,2011-12-11,13,25.088,NWE,@,WAS,W 34-27,*,0,0,,0,0.0,5,2,0,0,0
21,2011,2011-12-18,14,25.095,NWE,@,DEN,W 41-23,*,0,0,,0,0.0,1,0,0,0,0
22,2011,2011-12-24,15,25.101,NWE,,MIA,W 27-24,*,0,0,,0,0.0,1,5,0,0,0
23,2011,2012-01-01,16,25.109,NWE,,BUF,W 49-21,*,0,0,,0,0.0,2,4,0,0,0
24,2013,2013-09-08,1,26.359,NWE,@,BUF,W 23-21,,,,,,,,,,,
25,2013,2013-09-12,2,26.363,NWE,,NYJ,W 13-10,,0,0,,0,0.0,1,0,0,0,0
26,2013,2013-09-22,3,27.008,NWE,,TAM,W 23-3,,0,0,,0,0.0,0,1,0,0,0
27,2013,2013-09-29,4,27.015,NWE,@,ATL,W 30-23,,0,0,,0,0.0,1,0,0,0,0
