ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2000,2000-09-03,1,24.001,BUF,,TEN,W 16-13,
2,2000,2000-09-10,2,24.008,BUF,,GNB,W 27-18,
3,2000,2000-09-17,3,24.015,BUF,@,NYJ,L 14-27,
4,2000,2000-10-01,4,24.029,BUF,,IND,L 16-18,
5,2000,2000-10-08,5,24.036,BUF,@,MIA,L 13-22,
6,2000,2000-10-15,6,24.043,BUF,,SDG,W 27-24,
7,2000,2000-10-22,7,24.050,BUF,@,MIN,L 27-31,
8,2000,2000-10-29,8,24.057,BUF,,NYJ,W 23-20,
9,2000,2000-11-05,9,24.064,BUF,@,NWE,W 16-13,
10,2000,2000-11-12,10,24.071,BUF,,CHI,W 20-3,
11,2000,2000-11-19,11,24.078,BUF,@,KAN,W 21-17,
12,2000,2000-11-26,12,24.085,BUF,@,TAM,L 17-31,
13,2000,2000-12-03,13,24.092,BUF,,MIA,L 6-33,
14,2000,2000-12-11,14,24.100,BUF,@,IND,L 20-44,
15,2000,2000-12-17,15,24.106,BUF,,NWE,L 10-13,
16,2000,2000-12-23,16,24.112,BUF,@,SEA,W 42-23,
17,2001,2001-09-09,1,25.007,BUF,,NOR,L 6-24,*
18,2001,2001-09-23,2,25.021,BUF,@,IND,L 26-42,*
19,2001,2001-09-30,3,25.028,BUF,,PIT,L 3-20,*
20,2001,2001-10-07,4,25.035,BUF,,NYJ,L 36-42,*
21,2001,2001-10-18,5,25.046,BUF,@,JAX,W 13-10,*
22,2001,2001-10-28,6,25.056,BUF,@,SDG,L 24-27,*
23,2001,2001-11-04,7,25.063,BUF,,IND,L 14-30,*
24,2001,2001-11-11,8,25.070,BUF,@,NWE,L 11-21,*
25,2001,2001-11-25,10,25.084,BUF,,MIA,L 27-34,*
26,2001,2001-12-02,11,25.091,BUF,@,SFO,L 0-35,*
27,2001,2001-12-09,12,25.098,BUF,,CAR,W 25-24,*
28,2001,2001-12-16,13,25.105,BUF,,NWE,L 9-12,*
29,2001,2001-12-23,14,25.112,BUF,@,ATL,L 30-33,*
30,2001,2001-12-30,15,25.119,BUF,@,NYJ,W 14-9,
31,2001,2002-01-06,16,25.126,BUF,@,MIA,L 7-34,
