ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2000,2000-09-17,3,23.286,CHI,,NYG,L 7-14,,,,,,,
2,2000,2000-09-24,4,23.293,CHI,,DET,L 14-21,,,,,,,
3,2000,2000-10-01,5,23.300,CHI,@,GNB,W 27-24,,,,,,,
4,2000,2000-10-08,6,23.307,CHI,,NOR,L 10-31,,,,,,,
5,2000,2000-12-03,13,23.363,CHI,,GNB,L 6-28,,,,,,,
6,2000,2000-12-10,14,24.004,CHI,,NWE,W 24-17,,,,,,,
7,2000,2000-12-24,16,24.018,CHI,@,DET,W 23-20,,,,,,,
8,2001,2001-09-09,1,24.277,CHI,@,BAL,L 6-17,,,,,,,
9,2001,2001-09-23,2,24.291,CHI,,MIN,W 17-10,,,,,,,
10,2001,2001-10-07,3,24.305,CHI,@,ATL,W 31-3,,,,,,,
11,2001,2001-10-14,4,24.312,CHI,,ARI,W 20-13,,,,,,,
12,2001,2001-10-21,5,24.319,CHI,@,CIN,W 24-0,,,,,,,
13,2001,2001-10-28,6,24.326,CHI,,SFO,W 37-31,*,1.0,,,0,0,0
14,2001,2001-11-04,7,24.333,CHI,,CLE,W 27-21,,,,,,,
15,2001,2001-11-11,8,24.340,CHI,,GNB,L 12-20,,,,,,,
16,2001,2001-11-18,9,24.347,CHI,@,TAM,W 27-24,,,,,,,
17,2001,2001-11-25,10,24.354,CHI,@,MIN,W 13-6,,,,,,,
18,2001,2001-12-02,11,24.361,CHI,,DET,W 13-10,*,,,,,,
19,2001,2001-12-09,12,25.003,CHI,@,GNB,L 7-17,,,,,,,
20,2001,2001-12-16,13,25.010,CHI,,TAM,W 27-3,,,,,,,
21,2001,2001-12-23,14,25.017,CHI,@,WAS,W 20-15,,1.0,,,0,0,0
22,2001,2001-12-30,15,25.024,CHI,@,DET,W 24-0,,,,,,,
23,2001,2002-01-06,16,25.031,CHI,,JAX,W 33-13,,1.0,,,0,0,0
24,2002,2002-09-08,1,25.276,CHI,,MIN,W 27-23,*,,,,,,
25,2002,2002-09-15,2,25.283,CHI,@,ATL,W 14-13,*,,,,,,
26,2002,2002-09-22,3,25.290,CHI,,NOR,L 23-29,*,,,,,,
27,2002,2002-09-29,4,25.297,CHI,@,BUF,L 27-33,*,,,,,,
28,2002,2002-10-07,5,25.305,CHI,,GNB,L 21-34,*,,,,,,
29,2002,2002-10-20,6,25.318,CHI,@,DET,L 20-23,*,,,,,,
30,2002,2002-10-27,7,25.325,CHI,@,MIN,L 7-25,*,,,,,,
31,2002,2002-11-03,8,25.332,CHI,,PHI,L 13-19,*,,,,,,
32,2002,2002-11-10,9,25.339,CHI,,NWE,L 30-33,*,,,,,,
33,2002,2002-11-18,10,25.347,CHI,@,STL,L 16-21,*,,,,,,
34,2002,2002-11-24,11,25.353,CHI,,DET,W 20-17,*,,,,,,
35,2002,2002-12-01,12,25.360,CHI,@,GNB,L 20-30,*,,,,,,
36,2002,2002-12-09,13,26.003,CHI,@,MIA,L 9-27,*,,,,,,
37,2002,2002-12-15,14,26.009,CHI,,NYJ,W 20-13,*,,,,,,
38,2002,2002-12-22,15,26.016,CHI,@,CAR,L 14-24,*,,,,,,
39,2002,2002-12-29,16,26.023,CHI,,TAM,L 0-15,*,1.0,,,0,0,0
40,2003,2003-09-07,1,26.275,CHI,@,SFO,L 7-49,*,,,,,,
41,2003,2003-09-14,2,26.282,CHI,@,MIN,L 13-24,*,,,,,,
