ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
16,1998,1998-09-13,2,23.066,PIT,,CHI,W 17-12,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,3,76,25.33,0,0,0,,0,0,0
17,1998,1998-09-20,3,23.073,PIT,@,MIA,L 0-21,,3,1,14,14.00,0,33.3%,4.67,0,0,,0,2,35,17.50,0,0,0,,0,0,0
18,1998,1998-09-27,4,23.080,PIT,,SEA,W 13-10,,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0
19,1998,1998-10-11,5,23.094,PIT,@,CIN,L 20-25,,3,3,34,11.33,0,100.0%,11.33,0,0,,0,0,0,,0,0,0,,0,0,0
20,1998,1998-10-18,6,23.101,PIT,,BAL,W 16-6,,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0
21,1998,1998-10-26,7,23.109,PIT,@,KAN,W 20-13,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,3,81,27.00,0,0,0,,0,0,0
22,1998,1998-11-01,8,23.115,PIT,,TEN,L 31-41,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,3,64,21.33,0,0,0,,0,0,0
23,1998,1998-11-09,9,23.123,PIT,,GNB,W 27-20,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,0
24,1998,1998-11-15,10,23.129,PIT,@,TEN,L 14-23,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,-5,,0,0,,,0,0,0
25,1998,1998-11-22,11,23.136,PIT,,JAX,W 30-15,,4,3,7,2.33,0,75.0%,1.75,0,0,,0,1,19,19.00,0,0,0,,0,0,0
26,1998,1998-11-26,12,23.140,PIT,@,DET,L 16-19,,8,3,41,13.67,1,37.5%,5.13,0,0,,0,1,16,16.00,0,0,0,,0,1,6
27,1998,1998-12-06,13,23.150,PIT,,NWE,L 9-23,,4,3,47,15.67,0,75.0%,11.75,0,0,,0,3,42,14.00,0,0,0,,0,0,0
28,1998,1998-12-13,14,23.157,PIT,@,TAM,L 3-16,,3,0,0,,0,0.0%,0.00,0,0,,0,2,46,23.00,0,0,0,,0,0,0
29,1998,1998-12-20,15,23.164,PIT,,CIN,L 24-25,,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,2,24,12.00,0,0,0
30,1998,1998-12-28,16,23.172,PIT,@,JAX,L 3-21,,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,0,0
31,1999,1999-09-12,1,24.065,PIT,@,CLE,W 43-0,,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
32,1999,1999-09-19,2,24.072,PIT,@,BAL,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,3,83,27.67,0,0,0,,0,0,0
33,1999,1999-09-26,3,24.079,PIT,,SEA,L 10-29,,5,0,0,,0,0.0%,0.00,0,0,,0,5,89,17.80,0,1,39,39.00,0,0,0
34,1999,1999-10-03,4,24.086,PIT,,JAX,L 3-17,,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
35,1999,1999-10-10,5,24.093,PIT,@,BUF,L 21-24,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,3,55,18.33,0,0,0,,0,0,0
36,1999,1999-10-17,6,24.100,PIT,@,CIN,W 17-3,,4,3,24,8.00,0,75.0%,6.00,0,0,,0,1,21,21.00,0,0,0,,0,0,0
37,1999,1999-10-25,7,24.108,PIT,,ATL,W 13-9,,3,3,46,15.33,0,100.0%,15.33,0,0,,0,0,0,,0,0,0,,0,0,0
38,1999,1999-11-07,8,24.121,PIT,@,SFO,W 27-6,,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
39,1999,1999-11-14,9,24.128,PIT,,CLE,L 15-16,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,0,0,0
40,1999,1999-11-21,10,24.135,PIT,@,TEN,L 10-16,,5,4,41,10.25,0,80.0%,8.20,0,0,,0,2,34,17.00,0,0,0,,0,0,0
41,1999,1999-11-28,11,24.142,PIT,,CIN,L 20-27,,5,2,19,9.50,0,40.0%,3.80,0,0,,0,0,0,,0,0,0,,0,0,0
42,2000,2000-11-26,12,25.140,PIT,@,CIN,W 48-28,,,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,0,0,,0,0,0
43,2000,2000-12-03,13,25.147,PIT,,OAK,W 21-20,,0,0,0,,0,0.0%,,0,0,,0,2,36,18.00,0,0,0,,0,0,0
44,2000,2000-12-10,14,25.154,PIT,@,NYG,L 10-30,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,2,44,22.00,0,0,0,,0,0,0
45,2000,2000-12-16,15,25.160,PIT,,WAS,W 24-3,,0,0,0,,0,0.0%,,0,0,,0,2,36,18.00,0,0,0,,0,0,0
46,2000,2000-12-24,16,25.168,PIT,@,SDG,W 34-21,,0,0,0,,0,0.0%,,0,0,,0,3,140,46.67,1,0,0,,0,1,6
47,2001,2001-09-09,1,26.062,PIT,@,JAX,L 3-21,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,2,36,18.00,0,0,0,,0,0,0
48,2001,2001-10-07,3,26.090,PIT,,CIN,W 16-7,,,0,,,,0.0%,,,,,,0,,,,,,,,,
