ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2010,2010-09-12,1,23.090,OAK,@,TEN,L 13-38,*,0.0,0,0
2,2010,2010-09-19,2,23.097,OAK,,STL,W 16-14,,0.0,0,0
3,2010,2010-09-26,3,23.104,OAK,@,ARI,L 23-24,,0.0,1,0
4,2010,2010-10-03,4,23.111,OAK,,HOU,L 24-31,,,,
5,2010,2010-10-10,5,23.118,OAK,,SDG,W 35-27,,,,
6,2010,2010-10-17,6,23.125,OAK,@,SFO,L 9-17,,,,
7,2010,2010-10-24,7,23.132,OAK,@,DEN,W 59-14,*,,,
8,2010,2010-10-31,8,23.139,OAK,,SEA,W 33-3,*,,,
9,2010,2010-11-07,9,23.146,OAK,,KAN,W 23-20,*,,,
10,2010,2010-11-21,10,23.160,OAK,@,PIT,L 3-35,*,0.0,2,0
11,2010,2010-11-28,11,23.167,OAK,,MIA,L 17-33,*,,,
12,2010,2010-12-05,12,23.174,OAK,@,SDG,W 28-13,*,,,
13,2010,2010-12-12,13,23.181,OAK,@,JAX,L 31-38,*,,,
14,2010,2010-12-19,14,23.188,OAK,,DEN,W 39-23,*,0.0,1,0
15,2010,2010-12-26,15,23.195,OAK,,IND,L 26-31,*,,,
16,2010,2011-01-02,16,23.202,OAK,@,KAN,W 31-10,*,,,
17,2011,2011-09-12,1,24.090,OAK,@,DEN,W 23-20,*,,,
18,2011,2011-09-18,2,24.096,OAK,@,BUF,L 35-38,*,,,
19,2011,2011-09-25,3,24.103,OAK,,NYJ,W 34-24,*,,,
20,2011,2011-10-02,4,24.110,OAK,,NWE,L 19-31,*,,,
21,2011,2011-10-09,5,24.117,OAK,@,HOU,W 25-20,*,,,
22,2011,2011-10-16,6,24.124,OAK,,CLE,W 24-17,*,,,
23,2011,2011-10-23,7,24.131,OAK,,KAN,L 0-28,*,,,
24,2011,2011-11-06,8,24.145,OAK,,DEN,L 24-38,*,,,
25,2011,2011-11-10,9,24.149,OAK,@,SDG,W 24-17,*,0.0,1,0
26,2011,2011-11-20,10,24.159,OAK,@,MIN,W 27-21,*,0.0,1,0
27,2011,2011-11-27,11,24.166,OAK,,CHI,W 25-20,*,,,
28,2011,2011-12-04,12,24.173,OAK,@,MIA,L 14-34,*,,,
29,2011,2011-12-11,13,24.180,OAK,@,GNB,L 16-46,*,0.0,1,0
30,2011,2011-12-18,14,24.187,OAK,,DET,L 27-28,*,,,
31,2011,2011-12-24,15,24.193,OAK,@,KAN,W 16-13,*,,,
32,2011,2012-01-01,16,24.201,OAK,,SDG,L 26-38,*,,,
33,2012,2012-09-10,1,25.088,OAK,,SDG,L 14-22,*,,,
34,2012,2012-09-16,2,25.094,OAK,@,MIA,L 13-35,*,,,
35,2012,2012-09-23,3,25.101,OAK,,PIT,W 34-31,*,,,
36,2012,2012-09-30,4,25.108,OAK,@,DEN,L 6-37,*,,,
37,2012,2012-10-14,5,25.122,OAK,@,ATL,L 20-23,*,,,
38,2012,2012-10-21,6,25.129,OAK,,JAX,W 26-23,*,0.0,0,0
39,2012,2012-10-28,7,25.136,OAK,@,KAN,W 26-16,*,,,
40,2012,2012-11-04,8,25.143,OAK,,TAM,L 32-42,*,,,
41,2012,2012-11-11,9,25.150,OAK,@,BAL,L 20-55,*,,,
42,2012,2012-11-18,10,25.157,OAK,,NOR,L 17-38,*,,,
43,2012,2012-11-25,11,25.164,OAK,@,CIN,L 10-34,*,,,
44,2012,2012-12-02,12,25.171,OAK,,CLE,L 17-20,*,,,
45,2012,2012-12-06,13,25.175,OAK,,DEN,L 13-26,*,,,
46,2012,2012-12-16,14,25.185,OAK,,KAN,W 15-0,*,,,
47,2012,2012-12-23,15,25.192,OAK,@,CAR,L 6-17,*,,,
48,2012,2012-12-30,16,25.199,OAK,@,SDG,L 21-24,*,,,
49,2013,2013-11-28,12,26.167,OAK,@,DAL,L 24-31,*,,,
50,2013,2013-12-08,13,26.177,OAK,@,NYJ,L 27-37,*,,,
51,2013,2013-12-15,14,26.184,OAK,,KAN,L 31-56,*,0.0,1,0
52,2013,2013-12-22,15,26.191,OAK,@,SDG,L 13-26,*,,,
53,2013,2013-12-29,16,26.198,OAK,,DEN,L 14-34,*,,,
54,2014,2014-09-08,1,27.086,ARI,,SDG,W 18-17,*,,,
55,2014,2014-09-14,2,27.092,ARI,@,NYG,W 25-14,*,,,
56,2014,2014-09-21,3,27.099,ARI,,SFO,W 23-14,*,,,
57,2014,2014-10-05,4,27.113,ARI,@,DEN,L 20-41,*,,,
58,2014,2014-10-12,5,27.120,ARI,,WAS,W 30-20,*,,,
59,2014,2014-10-19,6,27.127,ARI,@,OAK,W 24-13,*,,,
60,2014,2014-10-26,7,27.134,ARI,,PHI,W 24-20,*,,,
61,2014,2014-11-02,8,27.141,ARI,@,DAL,W 28-17,*,,,
62,2014,2014-11-09,9,27.148,ARI,,STL,W 31-14,*,,,
63,2014,2014-11-16,10,27.155,ARI,,DET,W 14-6,*,,,
64,2014,2014-11-23,11,27.162,ARI,@,SEA,L 3-19,*,,,
65,2014,2014-11-30,12,27.169,ARI,@,ATL,L 18-29,*,,,
66,2014,2014-12-07,13,27.176,ARI,,KAN,W 17-14,*,,,
67,2014,2014-12-11,14,27.180,ARI,@,STL,W 12-6,*,0.0,0,0
68,2014,2014-12-21,15,27.190,ARI,,SEA,L 6-35,*,,,
69,2014,2014-12-28,16,27.197,ARI,@,SFO,L 17-20,*,,,
70,2015,2015-09-13,1,28.091,ARI,,NOR,W 31-19,*,0.0,0,0
71,2015,2015-09-20,2,28.098,ARI,@,CHI,W 48-23,*,0.0,0,0
72,2015,2015-09-27,3,28.105,ARI,,SFO,W 47-7,*,0.0,0,0
73,2015,2015-10-04,4,28.112,ARI,,STL,L 22-24,*,0.0,0,0
74,2015,2015-10-11,5,28.119,ARI,@,DET,W 42-17,*,0.0,0,0
75,2015,2015-10-18,6,28.126,ARI,@,PIT,L 13-25,*,0.0,0,0
76,2015,2015-10-26,7,28.134,ARI,,BAL,W 26-18,*,0.0,0,0
77,2015,2015-11-01,8,28.140,ARI,@,CLE,W 34-20,*,0.0,0,0
78,2015,2015-11-15,9,28.154,ARI,@,SEA,W 39-32,*,0.0,0,0
79,2015,2015-11-22,10,28.161,ARI,,CIN,W 34-31,*,0.0,0,0
80,2015,2015-11-29,11,28.168,ARI,@,SFO,W 19-13,*,0.0,0,0
81,2015,2015-12-06,12,28.175,ARI,@,STL,W 27-3,*,0.0,0,0
82,2015,2015-12-10,13,28.179,ARI,,MIN,W 23-20,*,0.0,0,0
83,2015,2015-12-20,14,28.189,ARI,@,PHI,W 40-17,*,0.0,0,0
84,2015,2015-12-27,15,28.196,ARI,,GNB,W 38-8,*,0.0,0,0
85,2015,2016-01-03,16,28.203,ARI,,SEA,L 6-36,*,0.0,0,0
86,2016,2016-09-11,1,29.089,ARI,,NWE,L 21-23,*,0.0,0,0
87,2016,2016-09-18,2,29.096,ARI,,TAM,W 40-7,*,0.0,0,0
88,2016,2016-09-25,3,29.103,ARI,@,BUF,L 18-33,*,0.0,0,0
89,2016,2016-10-02,4,29.110,ARI,,LAR,L 13-17,*,0.0,0,0
90,2016,2016-10-06,5,29.114,ARI,@,SFO,W 33-21,*,0.0,0,0
