ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2009,2009-11-29,11,21.202,PHI,,WAS,W 27-24,*,7,5,63,12.60,0,71.4%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,-2,-2.00,0,0,0,0.0,0,0
12,2009,2009-12-06,12,21.209,PHI,@,ATL,W 34-7,,6,4,83,20.75,0,66.7%,13.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,34,11.33,0,0,0,0.0,0,0
13,2009,2009-12-13,13,21.216,PHI,@,NYG,W 45-38,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2009,2009-12-27,15,21.230,PHI,,DEN,W 30-27,*,10,6,92,15.33,0,60.0%,9.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2009,2010-01-03,16,21.237,PHI,@,DAL,L 0-24,*,7,4,58,14.50,0,57.1%,8.29,0,0,,0,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
16,2010,2010-09-12,1,22.124,PHI,,GNB,L 20-27,*,5,4,38,9.50,1,80.0%,7.60,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
17,2010,2010-09-19,2,22.131,PHI,@,DET,W 35-32,*,6,3,26,8.67,1,50.0%,4.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
18,2010,2010-09-26,3,22.138,PHI,@,JAX,W 28-3,*,7,4,83,20.75,2,57.1%,11.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,0,0
19,2010,2010-10-03,4,22.145,PHI,,WAS,L 12-17,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2010,2010-10-10,5,22.152,PHI,@,SFO,W 27-24,*,9,6,95,15.83,0,66.7%,10.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2010,2010-10-17,6,22.159,PHI,,ATL,W 31-17,*,7,7,159,22.71,2,100.0%,22.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12,0.0,0,0
22,2010,2010-10-24,7,22.166,PHI,@,TEN,L 19-37,*,14,5,42,8.40,0,35.7%,3.00,1,14,14.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
23,2010,2010-11-07,8,22.180,PHI,,IND,W 26-24,*,8,4,48,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2010,2010-11-15,9,22.188,PHI,@,WAS,W 59-28,*,6,4,79,19.75,1,66.7%,13.17,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,0,0
25,2010,2010-11-21,10,22.194,PHI,,NYG,W 27-17,*,14,9,120,13.33,0,64.3%,8.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2010,2010-11-28,11,22.201,PHI,@,CHI,L 26-31,*,6,4,47,11.75,1,66.7%,7.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,7,7.00,0,1,6,0.0,0,0
27,2010,2010-12-02,12,22.205,PHI,,HOU,W 34-24,*,8,5,68,13.60,0,62.5%,8.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,1,0
28,2010,2010-12-12,13,22.215,PHI,@,DAL,W 30-27,*,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2010,2010-12-19,14,22.222,PHI,@,NYG,W 38-31,*,11,7,59,8.43,2,63.6%,5.36,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,1,1.00,0,2,12,0.0,0,0
30,2010,2010-12-28,15,22.231,PHI,,MIN,L 14-24,*,8,6,74,12.33,0,75.0%,9.25,0,0,,0,0,0,,0,0,0,,,,,,1,22,22.00,0,1,9,9.00,0,0,0,0.0,0,0
31,2010,2011-01-02,16,22.236,PHI,,DAL,L 13-14,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2011,2011-09-11,1,23.123,PHI,@,STL,W 31-13,*,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2011,2011-09-18,2,23.130,PHI,@,ATL,L 31-35,*,15,13,171,13.15,2,86.7%,11.40,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
34,2011,2011-09-25,3,23.137,PHI,,NYG,L 16-29,*,7,5,69,13.80,0,71.4%,9.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2011,2011-10-02,4,23.144,PHI,,SFO,L 23-24,*,11,7,74,10.57,0,63.6%,6.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,1,0
36,2011,2011-10-09,5,23.151,PHI,@,BUF,L 24-31,*,8,6,54,9.00,1,75.0%,6.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
37,2011,2011-10-16,6,23.158,PHI,@,WAS,W 20-13,*,7,5,101,20.20,0,71.4%,14.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,1,0
38,2011,2011-10-30,7,23.172,PHI,,DAL,W 34-7,*,3,3,54,18.00,1,100.0%,18.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12,6.00,0,1,6,0.0,0,0
39,2011,2011-11-07,8,23.180,PHI,,CHI,L 24-30,*,9,4,63,15.75,0,44.4%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
40,2011,2011-11-13,9,23.186,PHI,,ARI,L 17-21,*,5,2,6,3.00,0,40.0%,1.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,17,8.50,0,0,0,0.0,0,0
41,2011,2011-12-11,13,23.214,PHI,@,MIA,W 26-10,*,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2011,2011-12-18,14,23.221,PHI,,NYJ,W 45-19,*,5,3,57,19.00,0,60.0%,11.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2011,2011-12-24,15,23.227,PHI,@,DAL,W 20-7,*,6,5,72,14.40,1,83.3%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
44,2011,2012-01-01,16,23.235,PHI,,WAS,W 34-10,*,13,8,105,13.13,0,61.5%,8.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
45,2012,2012-09-09,1,24.121,PHI,@,CLE,W 17-16,*,14,7,96,13.71,1,50.0%,6.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
46,2012,2012-09-16,2,24.128,PHI,,BAL,W 24-23,*,1,1,23,23.00,1,100.0%,23.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
47,2012,2012-09-30,4,24.142,PHI,,NYG,W 19-17,*,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
48,2012,2012-10-07,5,24.149,PHI,@,PIT,L 14-16,*,8,5,39,7.80,0,62.5%,4.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2012,2012-10-14,6,24.156,PHI,,DET,L 23-26,*,10,6,130,21.67,1,60.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
50,2012,2012-10-28,7,24.170,PHI,,ATL,L 17-30,*,10,6,33,5.50,0,60.0%,3.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2012,2012-11-05,8,24.178,PHI,@,NOR,L 13-28,*,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2012,2012-11-11,9,24.184,PHI,,DAL,L 23-38,*,12,8,93,11.63,1,66.7%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
53,2012,2012-11-18,10,24.191,PHI,@,WAS,L 6-31,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2012,2012-11-26,11,24.199,PHI,,CAR,L 22-30,*,7,5,55,11.00,0,71.4%,7.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2012,2012-12-02,12,24.205,PHI,@,DAL,L 33-38,*,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2012,2012-12-09,13,24.212,PHI,@,TAM,W 23-21,*,13,9,104,11.56,1,69.2%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
57,2012,2012-12-13,14,24.216,PHI,,CIN,L 13-34,*,9,4,73,18.25,0,44.4%,8.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2012,2012-12-23,15,24.226,PHI,,WAS,L 20-27,*,14,8,116,14.50,1,57.1%,8.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
59,2012,2012-12-30,16,24.233,PHI,@,NYG,L 7-42,*,9,4,22,5.50,1,44.4%,2.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
60,2014,2014-09-07,1,26.119,PHI,,JAX,W 34-17,*,10,4,97,24.25,1,40.0%,9.70,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
61,2014,2014-09-15,2,26.127,PHI,@,IND,W 30-27,*,11,4,45,11.25,1,36.4%,4.09,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,1,0
62,2014,2014-09-21,3,26.133,PHI,,WAS,W 37-34,*,10,8,154,19.25,1,80.0%,15.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,1,0
63,2014,2014-09-28,4,26.140,PHI,@,SFO,L 21-26,*,15,4,57,14.25,0,26.7%,3.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,2,0
64,2014,2014-10-05,5,26.147,PHI,,STL,W 34-28,*,11,5,76,15.20,1,45.5%,6.91,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,2,0
65,2014,2014-10-12,6,26.154,PHI,,NYG,W 27-0,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2014,2014-10-26,7,26.168,PHI,@,ARI,L 20-24,*,16,12,187,15.58,2,75.0%,11.69,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,25,12.50,0,2,12,0.0,2,0
67,2014,2014-11-02,8,26.175,PHI,@,HOU,W 31-21,*,7,6,158,26.33,2,85.7%,22.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
68,2014,2014-11-10,9,26.183,PHI,,CAR,W 45-21,*,7,3,38,12.67,0,42.9%,5.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2014,2014-11-16,10,26.189,PHI,@,GNB,L 20-53,*,11,9,93,10.33,1,81.8%,8.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,1,0
70,2014,2014-11-23,11,26.196,PHI,,TEN,W 43-24,*,8,6,59,9.83,0,75.0%,7.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,1,0
71,2014,2014-11-27,12,26.200,PHI,@,DAL,W 33-10,*,10,8,108,13.50,0,80.0%,10.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
72,2014,2014-12-07,13,26.210,PHI,,SEA,L 14-24,*,6,3,21,7.00,1,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
73,2014,2014-12-14,14,26.217,PHI,,DAL,L 27-38,*,6,4,98,24.50,0,66.7%,16.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2014,2014-12-20,15,26.223,PHI,@,WAS,L 24-27,*,6,4,62,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,1,0
75,2014,2014-12-28,16,26.231,PHI,@,NYG,W 34-26,*,6,3,49,16.33,0,50.0%,8.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2015,2015-09-13,1,27.125,KAN,@,HOU,W 27-20,*,9,5,52,10.40,0,55.6%,5.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2015,2015-09-17,2,27.129,KAN,,DEN,L 24-31,*,7,4,57,14.25,0,57.1%,8.14,1,-2,-2.00,0,0,0,,0,0,0,,1,3,,,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2015,2015-09-28,3,27.140,KAN,@,GNB,L 28-38,*,11,8,141,17.63,1,72.7%,12.82,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
79,2015,2015-10-04,4,27.146,KAN,@,CIN,L 21-36,*,13,11,148,13.45,0,84.6%,11.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2015,2015-10-11,5,27.153,KAN,,CHI,L 17-18,*,12,8,85,10.63,0,66.7%,7.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
81,2015,2015-10-18,6,27.160,KAN,@,MIN,L 10-16,*,4,3,48,16.00,0,75.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
82,2015,2015-11-01,8,27.174,KAN,,DET,W 45-10,*,5,3,35,11.67,1,60.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
83,2015,2015-11-15,9,27.188,KAN,@,DEN,W 29-13,*,6,3,17,5.67,0,50.0%,2.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2015,2015-11-22,10,27.195,KAN,@,SDG,W 33-3,*,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,0,0,0.0,0,0
85,2015,2015-11-29,11,27.202,KAN,,BUF,W 30-22,*,11,9,160,17.78,1,81.8%,14.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
86,2015,2015-12-06,12,27.209,KAN,@,OAK,W 34-20,*,10,9,95,10.56,2,90.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0
87,2015,2015-12-13,13,27.216,KAN,,SDG,W 10-3,*,9,6,68,11.33,0,66.7%,7.56,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2015,2015-12-20,14,27.223,KAN,@,BAL,W 34-14,*,10,7,50,7.14,1,70.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
89,2015,2015-12-27,15,27.230,KAN,,CLE,W 17-13,*,7,5,49,9.80,1,71.4%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
90,2015,2016-01-03,16,27.237,KAN,,OAK,W 23-17,*,4,3,54,18.00,1,75.0%,13.50,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
91,2016,2016-09-11,1,28.123,KAN,,SDG,W 33-27,*,7,5,63,12.60,1,71.4%,9.00,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
92,2016,2016-09-18,2,28.130,KAN,@,HOU,L 12-19,*,15,6,68,11.33,0,40.0%,4.53,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
93,2016,2016-09-25,3,28.137,KAN,,NYJ,W 24-3,*,7,4,35,8.75,0,57.1%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
94,2016,2016-10-02,4,28.144,KAN,@,PIT,L 14-43,*,8,5,78,15.60,0,62.5%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
95,2016,2016-10-16,5,28.158,KAN,@,OAK,W 26-10,*,3,3,49,16.33,0,100.0%,16.33,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
96,2016,2016-10-23,6,28.165,KAN,,NOR,W 27-21,*,5,4,40,10.00,0,80.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
97,2016,2016-10-30,7,28.172,KAN,@,IND,W 30-14,*,10,3,43,14.33,1,30.0%,4.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
98,2016,2016-11-06,8,28.179,KAN,,JAX,W 19-14,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
99,2016,2016-12-08,13,28.211,KAN,,OAK,W 21-13,*,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
100,2016,2016-12-18,14,28.221,KAN,,TEN,L 17-19,*,8,6,82,13.67,0,75.0%,10.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
101,2016,2016-12-25,15,28.228,KAN,,DEN,W 33-10,*,4,3,9,3.00,0,75.0%,2.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
102,2016,2017-01-01,16,28.235,KAN,@,SDG,W 37-27,*,5,4,53,13.25,0,80.0%,10.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
103,2017,2017-09-10,1,29.122,BAL,@,CIN,W 20-0,*,4,2,56,28.00,1,50.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
104,2017,2017-09-17,2,29.129,BAL,,CLE,W 24-10,*,5,4,31,7.75,1,80.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
105,2017,2017-09-24,3,29.136,BAL,@,JAX,L 7-44,*,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
106,2017,2017-10-01,4,29.143,BAL,,PIT,L 9-26,*,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
107,2017,2017-10-08,5,29.150,BAL,@,OAK,W 30-17,*,8,6,43,7.17,0,75.0%,5.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
108,2017,2017-10-26,8,29.168,BAL,,MIA,W 40-0,*,5,3,53,17.67,1,60.0%,10.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
109,2017,2017-11-05,9,29.178,BAL,@,TEN,L 20-23,*,9,8,98,12.25,0,88.9%,10.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
110,2017,2017-11-19,10,29.192,BAL,@,GNB,W 23-0,*,5,4,34,8.50,0,80.0%,6.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
111,2017,2017-11-27,11,29.200,BAL,,HOU,W 23-16,*,5,1,6,6.00,0,20.0%,1.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
112,2017,2017-12-03,12,29.206,BAL,,DET,W 44-20,*,8,4,41,10.25,0,50.0%,5.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
113,2017,2017-12-10,13,29.213,BAL,@,PIT,L 38-39,*,11,3,27,9.00,0,27.3%,2.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
114,2017,2017-12-17,14,29.220,BAL,@,CLE,W 27-10,*,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
