ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1980,1980-09-08,1,22.148,DAL,@,WAS,W 17-3,,,,,,
2,1980,1980-09-14,2,22.154,DAL,@,DEN,L 20-41,,,,,,
3,1980,1980-09-21,3,22.161,DAL,,TAM,W 28-17,,,,,,
4,1980,1980-09-28,4,22.168,DAL,@,GNB,W 28-7,,,,,,
5,1980,1980-10-05,5,22.175,DAL,,NYG,W 24-3,,,,,,
6,1980,1980-10-12,6,22.182,DAL,,SFO,W 59-14,,,,,,
7,1980,1980-10-19,7,22.189,DAL,@,PHI,L 10-17,,,,,,
8,1980,1980-10-26,8,22.196,DAL,,SDG,W 42-31,,,,,,
9,1980,1980-11-02,9,22.203,DAL,@,STL,W 27-24,,,,,,
10,1980,1980-11-09,10,22.210,DAL,@,NYG,L 35-38,,,,,,
11,1980,1980-11-16,11,22.217,DAL,,STL,W 31-21,,,,,,
12,1980,1980-11-23,12,22.224,DAL,,WAS,W 14-10,,,,,,
13,1980,1980-11-27,13,22.228,DAL,,SEA,W 51-7,,,,,,
14,1980,1980-12-07,14,22.238,DAL,@,OAK,W 19-13,,,,,,
15,1980,1980-12-15,15,22.246,DAL,@,RAM,L 14-38,,,,,,
16,1980,1980-12-21,16,22.252,DAL,,PHI,W 35-27,,,,,,
17,1982,1982-09-13,1,24.153,DAL,,PIT,L 28-36,,,,,,
18,1982,1982-09-19,2,24.159,DAL,@,STL,W 24-7,,,,,,
19,1982,1982-11-21,3,24.222,DAL,,TAM,W 14-9,0,0,1.0,0,0,0
20,1982,1982-11-25,4,24.226,DAL,,CLE,W 31-14,0,0,1.0,0,0,0
21,1982,1982-12-05,5,24.236,DAL,@,WAS,W 24-10,0,0,0.0,1,0,0
22,1982,1982-12-13,6,24.244,DAL,@,HOU,W 37-7,,,,,,
23,1982,1982-12-19,7,24.250,DAL,,NOR,W 21-7,,,,,,
24,1982,1982-12-26,8,24.257,DAL,,PHI,L 20-24,,,,,,
25,1982,1983-01-03,9,24.265,DAL,@,MIN,L 27-31,,,,,,
26,1983,1983-09-05,1,25.145,DAL,@,WAS,W 31-30,0,0,1.0,0,0,0
27,1983,1983-09-11,2,25.151,DAL,@,STL,W 34-17,,,,,,
28,1983,1983-09-18,3,25.158,DAL,,NYG,W 28-13,1,6,0.0,1,68,1
29,1983,1983-09-25,4,25.165,DAL,,NOR,W 21-20,,,,,,
30,1983,1983-10-02,5,25.172,DAL,@,MIN,W 37-24,,,,,,
31,1983,1983-10-09,6,25.179,DAL,,TAM,W 27-24,0,0,1.0,0,0,0
32,1983,1983-10-16,7,25.186,DAL,,PHI,W 37-7,,,,,,
33,1983,1983-10-23,8,25.193,DAL,,RAI,L 38-40,,,,,,
34,1983,1983-10-30,9,25.200,DAL,@,NYG,W 38-20,0,0,0.0,1,0,0
35,1983,1983-11-06,10,25.207,DAL,@,PHI,W 27-20,,,,,,
36,1983,1983-11-13,11,25.214,DAL,@,SDG,L 23-24,,,,,,
37,1983,1983-11-20,12,25.221,DAL,,KAN,W 41-21,,,,,,
38,1983,1983-11-24,13,25.225,DAL,,STL,W 35-17,,,,,,
39,1983,1983-12-11,15,25.242,DAL,,WAS,L 10-31,,,,,,
40,1983,1983-12-19,16,25.250,DAL,@,SFO,L 17-42,,,,,,
41,1984,1984-09-03,1,26.143,DAL,@,RAM,W 20-13,0,0,0.0,2,23,0
42,1984,1984-09-09,2,26.149,DAL,@,NYG,L 7-28,,,,,,
43,1984,1984-09-16,3,26.156,DAL,,PHI,W 23-17,,,,,,
44,1984,1984-09-23,4,26.163,DAL,,GNB,W 20-6,,,,,,
45,1984,1984-09-30,5,26.170,DAL,@,CHI,W 23-14,0,0,1.0,1,9,0
46,1984,1984-10-07,6,26.177,DAL,,STL,L 20-31,,,,,,
47,1984,1984-10-14,7,26.184,DAL,@,WAS,L 14-34,,,,,,
48,1984,1984-10-21,8,26.191,DAL,,NOR,W 30-27,,,,,,
49,1984,1984-11-04,10,26.205,DAL,,NYG,L 7-19,,,,,,
50,1984,1984-11-11,11,26.212,DAL,@,STL,W 24-17,,,,,,
51,1984,1984-11-18,12,26.219,DAL,@,BUF,L 3-14,,,,,,
52,1984,1984-11-22,13,26.223,DAL,,NWE,W 20-17,,,,,,
53,1984,1984-12-02,14,26.233,DAL,@,PHI,W 26-10,,,,,,
54,1984,1984-12-09,15,26.240,DAL,,WAS,L 28-30,,,,,,
55,1984,1984-12-17,16,26.248,DAL,@,MIA,L 21-28,,,,,,
56,1985,1985-09-09,1,27.149,DAL,,WAS,W 44-14,,,,,,
57,1985,1985-09-15,2,27.155,DAL,@,DET,L 21-26,,,,,,
58,1985,1985-09-22,3,27.162,DAL,,CLE,W 20-7,,,,,,
59,1985,1985-09-29,4,27.169,DAL,@,HOU,W 17-10,0,0,1.0,0,0,0
60,1985,1985-10-06,5,27.176,DAL,@,NYG,W 30-29,,,,,,
61,1985,1985-10-13,6,27.183,DAL,,PIT,W 27-13,,,,,,
62,1985,1985-10-20,7,27.190,DAL,@,PHI,L 14-16,,,,,,
63,1985,1985-10-27,8,27.197,DAL,,ATL,W 24-10,0,0,1.0,2,5,0
64,1985,1985-11-04,9,27.205,DAL,@,STL,L 10-21,,,,,,
65,1985,1985-11-10,10,27.211,DAL,@,WAS,W 13-7,,,,,,
66,1985,1985-11-17,11,27.218,DAL,,CHI,L 0-44,,,,,,
67,1985,1985-11-24,12,27.225,DAL,,PHI,W 34-17,0,0,0.0,1,11,0
68,1985,1985-11-28,13,27.229,DAL,,STL,W 35-17,,,,,,
69,1985,1985-12-08,14,27.239,DAL,@,CIN,L 24-50,,,,,,
70,1985,1985-12-15,15,27.246,DAL,,NYG,W 28-21,,,,,,
71,1985,1985-12-22,16,27.253,DAL,@,SFO,L 16-31,,,,,,
72,1986,1986-11-09,10,28.210,IND,,NWE,L 21-30,,,,,,
73,1986,1986-11-16,11,28.217,IND,@,NYJ,L 16-31,,,,,,
74,1986,1986-11-23,12,28.224,IND,@,HOU,L 17-31,,,,,,
75,1986,1986-11-30,13,28.231,IND,,SDG,L 3-17,,,,,,
76,1986,1986-12-07,14,28.238,IND,@,ATL,W 28-23,,,,,,
