ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2012,2012-09-09,1,27.065,IND,@,CHI,L 21-41,,,,
2,2012,2012-09-16,2,27.072,IND,,MIN,W 23-20,,0.0,0,0
3,2012,2012-09-23,3,27.079,IND,,JAX,L 17-22,,0.0,0,0
4,2012,2012-10-07,4,27.093,IND,,GNB,W 30-27,,0.0,0,0
5,2012,2012-10-14,5,27.100,IND,@,NYJ,L 9-35,,,,
6,2012,2012-10-21,6,27.107,IND,,CLE,W 17-13,,0.0,0,0
7,2012,2012-10-28,7,27.114,IND,@,TEN,W 19-13,,,,
8,2012,2012-11-04,8,27.121,IND,,MIA,W 23-20,,,,
9,2012,2012-11-08,9,27.125,IND,@,JAX,W 27-10,,,,
10,2012,2012-11-18,10,27.135,IND,@,NWE,L 24-59,,,,
11,2012,2012-11-25,11,27.142,IND,,BUF,W 20-13,,0.0,0,0
12,2012,2012-12-02,12,27.149,IND,@,DET,W 35-33,,,,
13,2012,2012-12-09,13,27.156,IND,,TEN,W 27-23,,,,
14,2012,2012-12-16,14,27.163,IND,@,HOU,L 17-29,,,,
15,2012,2012-12-23,15,27.170,IND,@,KAN,W 20-13,,0.0,0,0
16,2012,2012-12-30,16,27.177,IND,,HOU,W 28-16,,,,
17,2013,2013-09-08,1,28.064,IND,,OAK,W 21-17,,,,
18,2013,2013-09-15,2,28.071,IND,,MIA,L 20-24,,,,
19,2013,2013-09-22,3,28.078,IND,@,SFO,W 27-7,,,,
20,2013,2013-09-29,4,28.085,IND,@,JAX,W 37-3,,,,
21,2013,2013-10-06,5,28.092,IND,,SEA,W 34-28,,,,
22,2013,2013-10-14,6,28.100,IND,@,SDG,L 9-19,,,,
23,2013,2013-10-20,7,28.106,IND,,DEN,W 39-33,,,,
24,2013,2013-11-03,8,28.120,IND,@,HOU,W 27-24,,,,
25,2013,2013-11-10,9,28.127,IND,,STL,L 8-38,,0.0,1,0
26,2013,2013-11-14,10,28.131,IND,@,TEN,W 30-27,,,,
27,2013,2013-11-24,11,28.141,IND,@,ARI,L 11-40,,,,
28,2013,2013-12-01,12,28.148,IND,,TEN,W 22-14,,0.0,1,1
29,2013,2013-12-08,13,28.155,IND,@,CIN,L 28-42,,0.0,1,0
30,2013,2013-12-15,14,28.162,IND,,HOU,W 25-3,,,,
31,2013,2013-12-22,15,28.169,IND,@,KAN,W 23-7,,,,
32,2013,2013-12-29,16,28.176,IND,,JAX,W 30-10,,,,
33,2014,2014-09-07,1,29.063,IND,@,DEN,L 24-31,,0.0,1,0
34,2014,2014-09-15,2,29.071,IND,,PHI,L 27-30,,0.0,1,0
35,2014,2014-09-21,3,29.077,IND,@,JAX,W 44-17,,,,
36,2014,2014-09-28,4,29.084,IND,,TEN,W 41-17,,,,
37,2014,2014-10-05,5,29.091,IND,,BAL,W 20-13,,,,
38,2014,2014-10-09,6,29.095,IND,@,HOU,W 33-28,,,,
39,2014,2014-10-19,7,29.105,IND,,CIN,W 27-0,,,,
40,2014,2014-10-26,8,29.112,IND,@,PIT,L 34-51,,,,
41,2014,2014-11-03,9,29.120,IND,@,NYG,W 40-24,,,,
42,2014,2014-11-16,10,29.133,IND,,NWE,L 20-42,,0.0,1,0
43,2014,2014-11-23,11,29.140,IND,,JAX,W 23-3,,,,
44,2014,2014-11-30,12,29.147,IND,,WAS,W 49-27,,,,
45,2014,2014-12-07,13,29.154,IND,@,CLE,W 25-24,,,,
46,2014,2014-12-14,14,29.161,IND,,HOU,W 17-10,,,,
47,2014,2014-12-21,15,29.168,IND,@,DAL,L 7-42,,,,
48,2014,2014-12-28,16,29.175,IND,@,TEN,W 27-10,,,,
49,2015,2015-09-13,1,30.069,IND,@,BUF,L 14-27,,0.0,0,0
50,2015,2015-09-21,2,30.077,IND,,NYJ,L 7-20,,0.0,0,0
51,2015,2015-09-27,3,30.083,IND,@,TEN,W 35-33,,0.0,0,0
52,2015,2015-10-04,4,30.090,IND,,JAX,W 16-13,,0.0,0,0
53,2015,2015-10-08,5,30.094,IND,@,HOU,W 27-20,,0.0,0,0
54,2015,2015-10-18,6,30.104,IND,,NWE,L 27-34,,0.0,0,0
55,2015,2015-10-25,7,30.111,IND,,NOR,L 21-27,,0.0,0,0
56,2015,2015-11-02,8,30.119,IND,@,CAR,L 26-29,,0.0,0,0
57,2015,2015-11-08,9,30.125,IND,,DEN,W 27-24,,0.0,0,0
58,2015,2015-11-22,10,30.139,IND,@,ATL,W 24-21,,0.0,0,0
59,2015,2015-11-29,11,30.146,IND,,TAM,W 25-12,,0.0,0,0
60,2015,2015-12-06,12,30.153,IND,@,PIT,L 10-45,,0.0,0,0
61,2015,2015-12-13,13,30.160,IND,@,JAX,L 16-51,,0.0,0,0
62,2015,2015-12-20,14,30.167,IND,,HOU,L 10-16,,0.0,0,0
63,2015,2015-12-27,15,30.174,IND,@,MIA,W 18-12,,0.0,0,0
64,2015,2016-01-03,16,30.181,IND,,TEN,W 30-24,,0.0,0,0
65,2016,2016-09-11,1,31.067,IND,,DET,L 35-39,,0.0,0,0
66,2016,2016-09-18,2,31.074,IND,@,DEN,L 20-34,,0.0,0,0
67,2016,2016-09-25,3,31.081,IND,,SDG,W 26-22,,0.0,0,0
68,2016,2016-10-02,4,31.088,IND,@,JAX,L 27-30,,0.0,0,0
